Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,01/28/2016,7:09 p.m.,Ala.-Huntsville,21,51,6,24,9,14,57,9,24,33,11,12,1,5,26,West Ga.,20,54,4,17,23,29,67,10,24,34,10,7,7,4,13
Women,2016,D2,01/28/2016,7:09 p.m.,West Ga.,20,54,4,17,23,29,67,10,24,34,10,7,7,4,13,Ala.-Huntsville,21,51,6,24,9,14,57,9,24,33,11,12,1,5,26
Men,2016,D2,01/28/2016,9:21 p.m.,Ala.-Huntsville,30,64,10,24,13,14,83,7,29,36,22,11,3,7,21,West Ga.,24,59,6,23,19,24,73,9,27,36,11,11,8,4,17
Men,2016,D2,01/28/2016,9:21 p.m.,West Ga.,24,59,6,23,19,24,73,9,27,36,11,11,8,4,17,Ala.-Huntsville,30,64,10,24,13,14,83,7,29,36,22,11,3,7,21
Men,2016,D2,11/20/2015,7 pm,LIFE Pacific,15,50,3,20,21,26,54,8,16,24,12,20,4,5,25,Alas. Anchorage,31,57,8,22,31,37,101,13,28,41,25,12,10,5,20
Men,2016,D2,11/20/2015,7 pm,Alas. Anchorage,31,57,8,22,31,37,101,13,28,41,25,12,10,5,20,LIFE Pacific,15,50,3,20,21,26,54,8,16,24,12,20,4,5,25
Women,2017,D2,11/11/2016,7:00pm,Academy of Art,25,74,8,22,11,17,69,11,18,29,8,14,11,1,23,Alas. Fairbanks,30,62,9,15,24,26,93,4,37,41,18,24,8,2,16
Women,2017,D2,11/11/2016,7:00pm,Alas. Fairbanks,30,62,9,15,24,26,93,4,37,41,18,24,8,2,16,Academy of Art,25,74,8,22,11,17,69,11,18,29,8,14,11,1,23
Men,2016,D2,01/07/2016,7:37 p.m.,Western Wash.,34,83,16,40,16,24,100,22,41,63,14,18,5,3,28,Alas. Fairbanks,34,76,6,19,25,35,99,7,29,36,19,8,12,6,22
Men,2016,D2,01/07/2016,7:37 p.m.,Alas. Fairbanks,34,76,6,19,25,35,99,7,29,36,19,8,12,6,22,Western Wash.,34,83,16,40,16,24,100,22,41,63,14,18,5,3,28
Women,2016,D3,02/06/2016,3:00 p.m.,Albion,27,52,5,14,14,18,73,9,24,33,14,17,12,2,18,Alma,25,60,2,12,7,12,59,13,16,29,12,19,9,5,16
Women,2016,D3,02/06/2016,3:00 p.m.,Alma,25,60,2,12,7,12,59,13,16,29,12,19,9,5,16,Albion,27,52,5,14,14,18,73,9,24,33,14,17,12,2,18
Men,2016,D3,12/20/2015,3:00 P.M.,Alma,29,61,13,27,10,13,81,7,27,34,18,9,3,5,21,Texas Lutheran,27,67,7,22,21,27,82,15,26,41,10,6,1,1,19
Men,2016,D3,12/20/2015,3:00 P.M.,Texas Lutheran,27,67,7,22,21,27,82,15,26,41,10,6,1,1,19,Alma,29,61,13,27,10,13,81,7,27,34,18,9,3,5,21
Women,2016,D2,02/13/2016,2 p.m.,Catawba,27,60,8,16,22,25,84,14,22,36,10,21,4,2,32,Anderson (SC),28,58,7,24,26,35,89,10,21,31,14,14,9,1,25
Women,2016,D2,02/13/2016,2 p.m.,Anderson (SC),28,58,7,24,26,35,89,10,21,31,14,14,9,1,25,Catawba,27,60,8,16,22,25,84,14,22,36,10,21,4,2,32
Women,2016,D3,02/16/2016,6:00 p.m.,Trinity (CT),26,58,2,10,10,11,64,11,37,48,15,18,7,3,10,Anna Maria,19,65,5,30,3,4,46,9,20,29,9,12,8,2,14
Women,2016,D3,02/16/2016,6:00 p.m.,Anna Maria,19,65,5,30,3,4,46,9,20,29,9,12,8,2,14,Trinity (CT),26,58,2,10,10,11,64,11,37,48,15,18,7,3,10
Women,2017,D3,11/19/2016,2:00 PM,Mt. St. Mary (NY),30,59,4,15,11,13,75,6,27,33,16,14,17,3,18,Bard,13,49,3,7,7,13,36,9,24,33,8,26,5,1,19
Women,2017,D3,11/19/2016,2:00 PM,Bard,13,49,3,7,7,13,36,9,24,33,8,26,5,1,19,Mt. St. Mary (NY),30,59,4,15,11,13,75,6,27,33,16,14,17,3,18
Women,2017,D2,01/28/2017,1 p.m.,Harding,25,57,8,24,9,17,67,13,35,48,19,21,2,9,15,Northwestern Okla.,20,71,11,30,13,14,64,15,23,38,13,7,13,2,17
Women,2017,D2,01/28/2017,1 p.m.,Northwestern Okla.,20,71,11,30,13,14,64,15,23,38,13,7,13,2,17,Harding,25,57,8,24,9,17,67,13,35,48,19,21,2,9,15
Women,2017,D2,12/17/2016,1:00 PM,Hillsdale,15,61,5,22,4,4,39,16,21,37,8,24,16,3,17,Northern Mich.,23,56,2,9,9,14,57,14,30,44,14,23,10,6,10
Women,2017,D2,12/17/2016,1:00 PM,Northern Mich.,23,56,2,9,9,14,57,14,30,44,14,23,10,6,10,Hillsdale,15,61,5,22,4,4,39,16,21,37,8,24,16,3,17
Men,2017,D3,02/15/2017,8:00 p.m.,Rosemont,31,78,7,34,20,25,89,20,29,49,14,17,7,3,18,Immaculata,32,77,12,32,12,16,88,15,31,46,17,17,11,4,21
Men,2017,D3,02/15/2017,8:00 p.m.,Immaculata,32,77,12,32,12,16,88,15,31,46,17,17,11,4,21,Rosemont,31,78,7,34,20,25,89,20,29,49,14,17,7,3,18
Women,2016,D1,11/22/2015,1:00 PM,Iona,28,64,10,29,11,13,77,18,28,46,20,20,10,2,19,Fairleigh Dickinson,23,63,0,9,8,13,54,13,17,30,13,17,10,6,18
Women,2016,D1,11/22/2015,1:00 PM,Fairleigh Dickinson,23,63,0,9,8,13,54,13,17,30,13,17,10,6,18,Iona,28,64,10,29,11,13,77,18,28,46,20,20,10,2,19
Men,2017,D3,01/11/2017,8pm,Iowa Wesleyan,33,57,11,22,11,18,88,8,22,30,15,12,3,1,15,Westminster (MO),36,68,10,27,9,11,91,12,21,33,24,7,4,3,16
Men,2017,D3,01/11/2017,8pm,Westminster (MO),36,68,10,27,9,11,91,12,21,33,24,7,4,3,16,Iowa Wesleyan,33,57,11,22,11,18,88,8,22,30,15,12,3,1,15
Men,2016,D3,01/25/2016,5:30 pm,Moravian,22,58,5,21,13,17,62,10,26,36,8,20,4,1,21,Juniata,29,55,1,9,20,24,79,4,27,31,10,11,12,4,15
Men,2016,D3,01/25/2016,5:30 pm,Juniata,29,55,1,9,20,24,79,4,27,31,10,11,12,4,15,Moravian,22,58,5,21,13,17,62,10,26,36,8,20,4,1,21
Women,2017,D3,01/21/2017,4 p.m.,Whitman,25,57,8,17,12,19,70,9,19,28,14,18,5,1,34,Lewis & Clark,22,52,5,13,30,42,79,12,27,39,5,14,7,3,21
Women,2017,D3,01/21/2017,4 p.m.,Lewis & Clark,22,52,5,13,30,42,79,12,27,39,5,14,7,3,21,Whitman,25,57,8,17,12,19,70,9,19,28,14,18,5,1,34
Women,2017,D3,11/17/2016,7 p.m.,Linfield,18,56,3,16,15,31,54,15,29,44,11,17,3,0,21,Corban,24,56,7,18,14,19,69,7,33,40,12,15,11,1,26
Women,2017,D3,11/17/2016,7 p.m.,Corban,24,56,7,18,14,19,69,7,33,40,12,15,11,1,26,Linfield,18,56,3,16,15,31,54,15,29,44,11,17,3,0,21
Men,2016,D2,02/19/2016,8:00 p.m.,Minn.-Crookston,21,55,4,14,4,9,50,8,20,28,5,9,3,1,16,Northern St.,30,56,10,25,9,17,79,12,30,42,17,7,5,3,12
Men,2016,D2,02/19/2016,8:00 p.m.,Northern St.,30,56,10,25,9,17,79,12,30,42,17,7,5,3,12,Minn.-Crookston,21,55,4,14,4,9,50,8,20,28,5,9,3,1,16
Men,2016,D2,02/05/2016,8:02 p.m.,Minn.-Crookston,20,55,7,19,13,14,60,6,25,31,6,13,6,2,14,Sioux Falls,26,60,11,23,10,12,73,9,30,39,20,12,5,6,15
Men,2016,D2,02/05/2016,8:02 p.m.,Sioux Falls,26,60,11,23,10,12,73,9,30,39,20,12,5,6,15,Minn.-Crookston,20,55,7,19,13,14,60,6,25,31,6,13,6,2,14
Women,2017,D1,12/19/2016,3:00pm,Quinnipiac,15,54,4,25,15,21,49,12,21,33,11,21,12,6,25,New Mexico St.,17,47,1,5,11,14,46,9,29,38,4,28,11,3,22
Women,2017,D1,12/19/2016,3:00pm,New Mexico St.,17,47,1,5,11,14,46,9,29,38,4,28,11,3,22,Quinnipiac,15,54,4,25,15,21,49,12,21,33,11,21,12,6,25
Men,2017,D2,11/19/2016,3:35 p.m.,Barclay,19,56,2,15,25,35,65,12,24,36,6,28,9,3,22,Okla. Christian,38,75,7,24,18,23,101,16,32,48,21,20,14,6,27
Men,2017,D2,11/19/2016,3:35 p.m.,Okla. Christian,38,75,7,24,18,23,101,16,32,48,21,20,14,6,27,Barclay,19,56,2,15,25,35,65,12,24,36,6,28,9,3,22
Men,2016,D3,02/20/2016,1 PM,Sage Colleges,29,61,11,25,8,10,77,14,21,35,14,23,7,0,19,Old Westbury,30,60,8,20,14,22,82,13,19,32,12,19,9,5,16
Men,2016,D3,02/20/2016,1 PM,Old Westbury,30,60,8,20,14,22,82,13,19,32,12,19,9,5,16,Sage Colleges,29,61,11,25,8,10,77,14,21,35,14,23,7,0,19
Men,2016,D3,01/18/2016,7:35 PM,Ozarks (AR),32,63,11,25,21,26,96,6,22,28,19,9,10,2,18,Mary Hardin-Baylor,32,66,10,28,18,21,92,12,29,41,17,18,5,1,21
Men,2016,D3,01/18/2016,7:35 PM,Mary Hardin-Baylor,32,66,10,28,18,21,92,12,29,41,17,18,5,1,21,Ozarks (AR),32,63,11,25,21,26,96,6,22,28,19,9,10,2,18
Women,2017,D2,12/17/2016,6 p.m.,Southwest Minn. St.,15,46,4,15,13,16,47,10,29,39,9,26,7,3,8,Sioux Falls,25,62,7,20,6,13,63,12,21,33,15,13,19,7,17
Women,2017,D2,12/17/2016,6 p.m.,Sioux Falls,25,62,7,20,6,13,63,12,21,33,15,13,19,7,17,Southwest Minn. St.,15,46,4,15,13,16,47,10,29,39,9,26,7,3,8
Women,2017,D2,02/04/2017,5:30 p.m.,Slippery Rock,24,68,6,22,19,25,73,18,17,35,14,15,3,3,18,Indiana (PA),35,57,14,21,21,25,105,7,28,35,22,12,11,7,22
Women,2017,D2,02/04/2017,5:30 p.m.,Indiana (PA),35,57,14,21,21,25,105,7,28,35,22,12,11,7,22,Slippery Rock,24,68,6,22,19,25,73,18,17,35,14,15,3,3,18
Men,2017,D3,01/31/2017,7:00pm,Tufts,31,75,7,28,13,16,82,16,27,43,17,18,8,1,19,UMass Dartmouth,33,72,6,15,19,23,91,14,30,44,18,16,9,4,17
Men,2017,D3,01/31/2017,7:00pm,UMass Dartmouth,33,72,6,15,19,23,91,14,30,44,18,16,9,4,17,Tufts,31,75,7,28,13,16,82,16,27,43,17,18,8,1,19
Women,2016,D1,01/16/2016,7:00 p.m.,Kansas,12,52,3,13,8,12,35,13,21,34,4,25,7,7,20,West Virginia,28,62,2,17,14,25,72,17,29,46,14,14,9,10,13
Women,2016,D1,01/16/2016,7:00 p.m.,West Virginia,28,62,2,17,14,25,72,17,29,46,14,14,9,10,13,Kansas,12,52,3,13,8,12,35,13,21,34,4,25,7,7,20
Women,2017,D2,01/19/2017,5:30 p.m.,Western N.M.,21,55,6,18,4,6,52,4,18,22,8,14,0,1,14,Angelo St.,42,69,11,20,10,15,105,13,31,44,31,5,10,1,7
Women,2017,D2,01/19/2017,5:30 p.m.,Angelo St.,42,69,11,20,10,15,105,13,31,44,31,5,10,1,7,Western N.M.,21,55,6,18,4,6,52,4,18,22,8,14,0,1,14
Women,2016,D2,02/06/2016,1 PM,William Jewell,18,61,6,21,12,18,54,20,21,41,8,13,8,0,19,Lewis,24,46,3,11,14,20,65,6,25,31,11,12,5,8,17
Women,2016,D2,02/06/2016,1 PM,Lewis,24,46,3,11,14,20,65,6,25,31,11,12,5,8,17,William Jewell,18,61,6,21,12,18,54,20,21,41,8,13,8,0,19
Women,2016,D2,01/28/2016,5:30 p.m.,William Jewell,17,45,5,15,11,15,50,7,28,35,7,18,9,3,16,Mo.-St. Louis,17,58,7,22,7,10,48,14,22,36,11,17,6,4,18
Women,2016,D2,01/28/2016,5:30 p.m.,Mo.-St. Louis,17,58,7,22,7,10,48,14,22,36,11,17,6,4,18,William Jewell,17,45,5,15,11,15,50,7,28,35,7,18,9,3,16
Men,2016,D2,01/11/2016,7:30pm,Winston-Salem,28,57,3,16,10,17,69,14,18,32,7,17,11,1,21,Elizabeth City St.,21,47,7,19,21,25,70,8,20,28,10,16,8,2,20
Men,2016,D2,01/11/2016,7:30pm,Elizabeth City St.,21,47,7,19,21,25,70,8,20,28,10,16,8,2,20,Winston-Salem,28,57,3,16,10,17,69,14,18,32,7,17,11,1,21
Men,2016,D1,01/11/2016,6:00 p.m.,Chattanooga,27,55,4,15,19,25,77,10,24,34,13,6,9,2,11,Wofford,26,57,13,29,3,5,68,9,21,30,19,14,3,0,18
Men,2016,D1,01/11/2016,6:00 p.m.,Wofford,26,57,13,29,3,5,68,9,21,30,19,14,3,0,18,Chattanooga,27,55,4,15,19,25,77,10,24,34,13,6,9,2,11
Women,2017,D1,12/21/2016,4:45 p.m.,Kennesaw St.,16,62,4,12,16,21,52,13,27,40,7,11,6,2,15,Xavier,31,65,6,20,7,13,75,11,35,46,13,11,5,5,18
Women,2017,D1,12/21/2016,4:45 p.m.,Xavier,31,65,6,20,7,13,75,11,35,46,13,11,5,5,18,Kennesaw St.,16,62,4,12,16,21,52,13,27,40,7,11,6,2,15
