Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,01/20/2017,6:30 p.m.,Eastern Mich.,24,63,4,16,11,16,63,8,32,40,12,11,5,1,26,Akron,23,54,7,26,17,38,70,7,29,36,16,10,7,2,16
Men,2017,D1,01/20/2017,6:30 p.m.,Akron,23,54,7,26,17,38,70,7,29,36,16,10,7,2,16,Eastern Mich.,24,63,4,16,11,16,63,8,32,40,12,11,5,1,26
Women,2017,D1,02/20/2017,5:30 p.m.,Alabama A&M,16,57,3,10,7,11,42,11,32,43,8,23,4,4,22,Alcorn,25,64,4,9,17,27,71,11,33,44,14,8,15,4,16
Women,2017,D1,02/20/2017,5:30 p.m.,Alcorn,25,64,4,9,17,27,71,11,33,44,14,8,15,4,16,Alabama A&M,16,57,3,10,7,11,42,11,32,43,8,23,4,4,22
Women,2017,D2,02/09/2017,7 pm,Alas. Anchorage,29,70,4,22,16,20,78,18,21,39,11,23,21,1,21,Northwest Nazarene,23,51,5,18,19,24,70,9,25,34,15,30,10,7,19
Women,2017,D2,02/09/2017,7 pm,Northwest Nazarene,23,51,5,18,19,24,70,9,25,34,15,30,10,7,19,Alas. Anchorage,29,70,4,22,16,20,78,18,21,39,11,23,21,1,21
Men,2016,D2,02/24/2016,9:23 p.m.,Flagler,27,67,6,24,14,18,74,10,24,34,11,17,9,2,12,Armstrong St.,33,67,12,27,14,16,92,10,32,42,20,16,10,3,17
Men,2016,D2,02/24/2016,9:23 p.m.,Armstrong St.,33,67,12,27,14,16,92,10,32,42,20,16,10,3,17,Flagler,27,67,6,24,14,18,74,10,24,34,11,17,9,2,12
Men,2016,D1,12/05/2015,12:00 pm,Austin Peay,26,57,7,18,21,27,80,14,28,42,15,13,4,6,17,Troy,23,60,13,31,12,17,71,11,20,31,14,11,8,3,21
Men,2016,D1,12/05/2015,12:00 pm,Troy,23,60,13,31,12,17,71,11,20,31,14,11,8,3,21,Austin Peay,26,57,7,18,21,27,80,14,28,42,15,13,4,6,17
