Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,11/18/2016,7:00 p.m.,A&M-Corpus Chris,19,50,5,12,7,11,50,8,28,36,8,15,5,1,22,Texas St.,17,56,7,25,16,19,57,14,25,39,10,9,7,0,16
Women,2017,D1,11/18/2016,7:00 p.m.,Texas St.,17,56,7,25,16,19,57,14,25,39,10,9,7,0,16,A&M-Corpus Chris,19,50,5,12,7,11,50,8,28,36,8,15,5,1,22
Men,2017,D1,01/07/2017,6:05 p.m.,Vanderbilt,20,56,10,26,6,9,56,8,27,35,10,12,5,5,17,Alabama,20,63,7,25,12,18,59,20,30,50,13,11,6,5,13
Men,2017,D1,01/07/2017,6:05 p.m.,Alabama,20,63,7,25,12,18,59,20,30,50,13,11,6,5,13,Vanderbilt,20,56,10,26,6,9,56,8,27,35,10,12,5,5,17
Men,2017,D2,02/04/2017,3:15 pm,Simon Fraser,14,50,5,16,12,16,45,8,19,27,8,14,5,2,22,Alas. Anchorage,19,46,10,26,25,31,73,11,29,40,14,13,7,7,12
Men,2017,D2,02/04/2017,3:15 pm,Alas. Anchorage,19,46,10,26,25,31,73,11,29,40,14,13,7,7,12,Simon Fraser,14,50,5,16,12,16,45,8,19,27,8,14,5,2,22
Women,2017,D2,02/11/2017,5:00 PM,Alas. Anchorage,23,64,6,22,17,21,69,17,35,52,12,15,10,4,17,Central Wash.,17,60,3,12,11,20,48,14,25,39,14,17,7,6,17
Women,2017,D2,02/11/2017,5:00 PM,Central Wash.,17,60,3,12,11,20,48,14,25,39,14,17,7,6,17,Alas. Anchorage,23,64,6,22,17,21,69,17,35,52,12,15,10,4,17
Women,2016,D2,12/20/2015,3:30 pm,Cedarville,28,63,7,21,10,15,73,16,40,56,16,21,8,6,20,Alas. Fairbanks,14,60,2,16,14,25,44,11,18,29,11,14,9,2,19
Women,2016,D2,12/20/2015,3:30 pm,Alas. Fairbanks,14,60,2,16,14,25,44,11,18,29,11,14,9,2,19,Cedarville,28,63,7,21,10,15,73,16,40,56,16,21,8,6,20
Men,2017,D2,01/21/2017,7:00pm,Western Ore.,29,57,12,26,13,15,83,6,29,35,9,12,12,0,17,Alas. Fairbanks,17,43,4,16,13,22,51,2,22,24,6,17,6,2,14
Men,2017,D2,01/21/2017,7:00pm,Alas. Fairbanks,17,43,4,16,13,22,51,2,22,24,6,17,6,2,14,Western Ore.,29,57,12,26,13,15,83,6,29,35,9,12,12,0,17
Men,2016,D3,11/20/2015,7:55 p.m.,Alma,28,66,10,24,11,14,77,10,26,36,13,15,7,1,27,Ohio Wesleyan,31,64,14,34,20,27,96,8,30,38,13,11,8,0,17
