Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,03/14/2017,8:20 p.m.,Richmond,28,52,7,18,8,11,71,4,23,27,10,12,7,0,13,Alabama,25,60,7,24,7,7,64,12,21,33,13,16,2,2,14
Men,2017,D1,03/14/2017,8:20 p.m.,Alabama,25,60,7,24,7,7,64,12,21,33,13,16,2,2,14,Richmond,28,52,7,18,8,11,71,4,23,27,10,12,7,0,13
Men,2016,D3,02/06/2016,4:29 p.m.,Allegheny,22,51,6,21,8,16,58,6,18,24,13,11,5,2,19,Wabash,31,57,8,23,11,16,81,10,25,35,16,8,5,0,15
Men,2016,D3,02/06/2016,4:29 p.m.,Wabash,31,57,8,23,11,16,81,10,25,35,16,8,5,0,15,Allegheny,22,51,6,21,8,16,58,6,18,24,13,11,5,2,19
Men,2016,D2,01/06/2016,9:41 p.m.,Armstrong St.,30,72,9,26,22,27,91,13,26,39,12,15,7,3,21,Clayton St.,32,72,5,19,20,26,89,14,32,46,13,15,8,4,20
Men,2016,D2,01/06/2016,9:41 p.m.,Clayton St.,32,72,5,19,20,26,89,14,32,46,13,15,8,4,20,Armstrong St.,30,72,9,26,22,27,91,13,26,39,12,15,7,3,21
Women,2016,D1,01/20/2016,7 p.m.,Loyola Maryland,24,60,5,18,11,16,64,10,12,22,12,11,10,2,24,Bucknell,23,41,4,9,21,30,71,10,24,34,11,21,10,7,18
Women,2016,D1,01/20/2016,7 p.m.,Bucknell,23,41,4,9,21,30,71,10,24,34,11,21,10,7,18,Loyola Maryland,24,60,5,18,11,16,64,10,12,22,12,11,10,2,24
Women,2016,D3,11/21/2015,3:00 pm,Grinnell,16,65,4,24,16,28,52,17,26,43,6,7,4,3,16,Macalester,27,63,4,15,11,19,69,14,37,51,18,11,4,6,19
Women,2016,D3,11/21/2015,3:00 pm,Macalester,27,63,4,15,11,19,69,14,37,51,18,11,4,6,19,Grinnell,16,65,4,24,16,28,52,17,26,43,6,7,4,3,16
Men,2016,D3,02/06/2016,3:00 pm,Manhattanville,26,60,13,30,2,10,67,9,26,35,17,19,11,2,24,King's (PA),27,54,3,10,13,23,70,8,28,36,13,15,11,3,13
Men,2016,D3,02/06/2016,3:00 pm,King's (PA),27,54,3,10,13,23,70,8,28,36,13,15,11,3,13,Manhattanville,26,60,13,30,2,10,67,9,26,35,17,19,11,2,24
Women,2016,D3,01/27/2016,6:00 PM,Manhattanville,26,78,3,15,7,9,62,19,30,49,15,22,10,7,24,FDU-Florham,27,66,4,12,14,25,72,14,32,46,11,19,14,7,13
Women,2016,D3,01/27/2016,6:00 PM,FDU-Florham,27,66,4,12,14,25,72,14,32,46,11,19,14,7,13,Manhattanville,26,78,3,15,7,9,62,19,30,49,15,22,10,7,24
Men,2016,D1,11/13/2015,5:30 PM,Texas Southern,17,49,6,21,17,26,57,9,15,24,10,19,9,0,23,New Mexico,32,54,5,17,17,25,86,8,27,35,20,13,9,5,25
Men,2016,D1,11/13/2015,5:30 PM,New Mexico,32,54,5,17,17,25,86,8,27,35,20,13,9,5,25,Texas Southern,17,49,6,21,17,26,57,9,15,24,10,19,9,0,23
Women,2017,D3,03/01/2017,7:00 pm,Cabrini,19,63,0,10,8,14,46,15,25,40,6,19,8,5,16,Stevenson,21,57,2,8,13,20,57,12,30,42,10,20,13,6,16
Women,2017,D3,03/01/2017,7:00 pm,Stevenson,21,57,2,8,13,20,57,12,30,42,10,20,13,6,16,Cabrini,19,63,0,10,8,14,46,15,25,40,6,19,8,5,16
Men,2016,D2,11/14/2015,6:14 PM,Wheeling Jesuit,33,61,6,21,18,24,90,11,21,32,24,14,6,4,26,Clarion,26,51,4,16,22,31,78,10,22,32,15,19,6,3,25
Men,2016,D2,11/14/2015,6:14 PM,Clarion,26,51,4,16,22,31,78,10,22,32,15,19,6,3,25,Wheeling Jesuit,33,61,6,21,18,24,90,11,21,32,24,14,6,4,26
Men,2016,D1,01/28/2016,7:03pm,ETSU,26,65,3,17,18,26,73,15,23,38,7,8,7,0,21,Wofford,27,56,9,21,24,29,87,10,27,37,13,10,5,3,18
Men,2016,D1,01/28/2016,7:03pm,Wofford,27,56,9,21,24,29,87,10,27,37,13,10,5,3,18,ETSU,26,65,3,17,18,26,73,15,23,38,7,8,7,0,21
Men,2017,D3,01/21/2017,3:26 p.m.,Wabash,17,56,5,16,15,24,54,15,23,38,5,16,4,0,14,Wooster,32,69,13,34,18,19,95,15,28,43,21,7,9,6,20
Men,2017,D3,01/21/2017,3:26 p.m.,Wooster,32,69,13,34,18,19,95,15,28,43,21,7,9,6,20,Wabash,17,56,5,16,15,24,54,15,23,38,5,16,4,0,14
Men,2017,D3,01/02/2017,8:35 p.m.,Yeshiva,26,58,7,19,6,11,65,9,31,40,13,18,8,3,20,FDU-Florham,18,54,6,21,7,21,49,12,27,39,11,17,7,6,17
Men,2017,D3,01/02/2017,8:35 p.m.,FDU-Florham,18,54,6,21,7,21,49,12,27,39,11,17,7,6,17,Yeshiva,26,58,7,19,6,11,65,9,31,40,13,18,8,3,20
