Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,02/10/2017,7:01 p.m.,Akron,27,51,18,34,15,19,87,5,21,26,22,9,6,1,17,Eastern Mich.,29,64,5,12,13,19,76,17,22,39,9,8,4,1,15
Men,2017,D1,02/10/2017,7:01 p.m.,Eastern Mich.,29,64,5,12,13,19,76,17,22,39,9,8,4,1,15,Akron,27,51,18,34,15,19,87,5,21,26,22,9,6,1,17
Men,2017,D2,02/11/2017,7 pm,Mont. St. Billings,18,54,10,23,12,14,58,8,16,24,11,13,4,6,19,Alas. Anchorage,26,60,3,13,19,21,74,17,29,46,12,13,6,5,14
Men,2017,D2,02/11/2017,7 pm,Alas. Anchorage,26,60,3,13,19,21,74,17,29,46,12,13,6,5,14,Mont. St. Billings,18,54,10,23,12,14,58,8,16,24,11,13,4,6,19
Women,2017,D2,11/18/2016,8 pm,Post,10,37,1,12,11,23,32,8,19,27,8,28,3,1,17,Alas. Anchorage,32,57,11,23,14,19,89,5,20,25,27,11,12,3,20
Women,2017,D2,11/18/2016,8 pm,Alas. Anchorage,32,57,11,23,14,19,89,5,20,25,27,11,12,3,20,Post,10,37,1,12,11,23,32,8,19,27,8,28,3,1,17
Men,2017,D1,03/04/2017,2 p.m. MT,Arizona,23,59,4,17,23,32,73,15,35,50,7,7,4,5,21,Arizona St.,18,52,9,23,15,20,60,3,24,27,12,10,1,3,23
Men,2017,D1,03/04/2017,2 p.m. MT,Arizona St.,18,52,9,23,15,20,60,3,24,27,12,10,1,3,23,Arizona,23,59,4,17,23,32,73,15,35,50,7,7,4,5,21
Men,2016,D2,01/16/2016,5:24 p.m.,Armstrong St.,19,53,4,20,15,24,57,13,21,34,7,12,5,0,16,Georgia College,32,57,7,20,7,10,78,5,25,30,11,9,12,3,14
Men,2016,D2,01/16/2016,5:24 p.m.,Georgia College,32,57,7,20,7,10,78,5,25,30,11,9,12,3,14,Armstrong St.,19,53,4,20,15,24,57,13,21,34,7,12,5,0,16
Women,2017,D1,01/27/2017,7:02 p.m.,Southern Ill.,26,62,7,21,7,9,66,6,25,31,17,14,10,4,16,Bradley,24,64,1,13,8,16,57,17,31,48,15,18,10,2,11
Women,2017,D1,01/27/2017,7:02 p.m.,Bradley,24,64,1,13,8,16,57,17,31,48,15,18,10,2,11,Southern Ill.,26,62,7,21,7,9,66,6,25,31,17,14,10,4,16
Women,2017,D3,12/10/2016,1:00pm,Pitt.-Greensburg,24,59,4,14,7,14,59,16,30,46,19,22,7,3,10,D'Youville,26,69,8,25,7,9,67,13,22,35,13,12,15,6,11
Women,2017,D3,12/10/2016,1:00pm,D'Youville,26,69,8,25,7,9,67,13,22,35,13,12,15,6,11,Pitt.-Greensburg,24,59,4,14,7,14,59,16,30,46,19,22,7,3,10
