Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,01/23/2016,3:10 p.m.,West Florida,21,56,3,12,20,24,65,8,23,31,17,10,7,2,28,Ala.-Huntsville,24,51,6,20,14,20,68,7,27,34,19,13,2,2,24
Women,2016,D2,01/23/2016,3:10 p.m.,Ala.-Huntsville,24,51,6,20,14,20,68,7,27,34,19,13,2,2,24,West Florida,21,56,3,12,20,24,65,8,23,31,17,10,7,2,28
Men,2017,D2,02/07/2017,7 pm,Alas. Anchorage,23,62,9,21,13,17,68,20,28,48,7,12,2,2,13,Alas. Fairbanks,24,56,7,19,6,7,61,4,22,26,6,8,9,3,16
Men,2017,D2,02/07/2017,7 pm,Alas. Fairbanks,24,56,7,19,6,7,61,4,22,26,6,8,9,3,16,Alas. Anchorage,23,62,9,21,13,17,68,20,28,48,7,12,2,2,13
Men,2017,D2,12/31/2016,3pm,Seattle Pacific,24,52,7,22,24,35,79,12,30,42,4,16,2,1,18,Alas. Fairbanks,27,63,7,17,16,22,77,9,22,31,10,7,6,2,24
Men,2017,D2,12/31/2016,3pm,Alas. Fairbanks,27,63,7,17,16,22,77,9,22,31,10,7,6,2,24,Seattle Pacific,24,52,7,22,24,35,79,12,30,42,4,16,2,1,18
Women,2017,D1,11/20/2016,2:05 pm,Seattle U,26,58,6,20,10,19,68,10,27,37,12,19,6,2,22,Boise St.,25,70,13,32,10,17,73,20,26,46,15,19,5,6,16
Women,2017,D1,11/20/2016,2:05 pm,Boise St.,25,70,13,32,10,17,73,20,26,46,15,19,5,6,16,Seattle U,26,58,6,20,10,19,68,10,27,37,12,19,6,2,22
Women,2016,D1,02/20/2016,2:00 PM,Bucknell,26,58,7,16,13,17,72,11,24,35,10,15,11,3,23,Boston U.,19,50,3,10,18,22,59,9,22,31,10,20,4,3,19
Women,2016,D1,02/20/2016,2:00 PM,Boston U.,19,50,3,10,18,22,59,9,22,31,10,20,4,3,19,Bucknell,26,58,7,16,13,17,72,11,24,35,10,15,11,3,23
Women,2016,D3,11/14/2015,2pm,Coast Guard,35,70,7,20,19,36,96,14,41,55,17,29,9,2,28,Westfield St.,31,85,8,30,23,37,93,19,30,49,12,18,13,1,30
