Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,12/31/2016,2:00 pm,A&M-Corpus Chris,18,51,4,11,14,24,54,12,27,39,11,25,7,4,21,New Orleans,28,62,12,22,7,13,75,10,27,37,21,17,13,4,24
Women,2017,D1,12/31/2016,2:00 pm,New Orleans,28,62,12,22,7,13,75,10,27,37,21,17,13,4,24,A&M-Corpus Chris,18,51,4,11,14,24,54,12,27,39,11,25,7,4,21
Men,2016,D2,03/05/2016,5:03 PM,West Ga.,38,66,9,23,14,22,99,8,28,36,13,10,8,3,23,Ala.-Huntsville,29,62,7,21,17,27,82,9,21,30,12,13,3,2,21
Men,2016,D2,03/05/2016,5:03 PM,Ala.-Huntsville,29,62,7,21,17,27,82,9,21,30,12,13,3,2,21,West Ga.,38,66,9,23,14,22,99,8,28,36,13,10,8,3,23
Women,2017,D1,11/11/2016,7:00 p.m.,Alabama A&M,13,52,2,10,4,8,32,17,14,31,6,25,5,0,19,Western Ky.,32,65,13,29,19,29,96,23,24,47,23,11,20,5,7
Women,2017,D1,11/11/2016,7:00 p.m.,Western Ky.,32,65,13,29,19,29,96,23,24,47,23,11,20,5,7,Alabama A&M,13,52,2,10,4,8,32,17,14,31,6,25,5,0,19
Women,2016,D2,11/13/2015,7 pm,Dixie St.,16,59,2,10,18,30,52,16,13,29,9,28,7,5,22,Alas. Anchorage,44,83,8,24,26,32,122,29,30,59,34,16,15,4,21
Women,2016,D2,11/13/2015,7 pm,Alas. Anchorage,44,83,8,24,26,32,122,29,30,59,34,16,15,4,21,Dixie St.,16,59,2,10,18,30,52,16,13,29,9,28,7,5,22
Men,2016,D2,11/13/2015,7:55 p.m.,Hawaii Pacific,23,69,9,30,22,25,77,14,22,36,9,14,10,7,21,Alas. Fairbanks,34,56,7,12,21,26,96,4,35,39,19,18,10,3,20
Men,2016,D2,11/13/2015,7:55 p.m.,Alas. Fairbanks,34,56,7,12,21,26,96,4,35,39,19,18,10,3,20,Hawaii Pacific,23,69,9,30,22,25,77,14,22,36,9,14,10,7,21
Women,2016,D3,11/22/2015,2:32 p.m.,Hanover,29,70,9,28,11,15,78,14,30,44,16,18,10,2,11,Alma,25,65,6,16,3,6,59,11,27,38,16,20,9,7,15
Women,2016,D3,11/22/2015,2:32 p.m.,Alma,25,65,6,16,3,6,59,11,27,38,16,20,9,7,15,Hanover,29,70,9,28,11,15,78,14,30,44,16,18,10,2,11
Men,2016,D1,12/30/2015,8:39 p.m.,Westminster (MO),24,67,8,25,5,7,61,11,19,30,13,16,3,4,20,Austin Peay,45,76,7,17,15,22,112,18,33,51,31,5,8,4,8
Men,2016,D1,12/30/2015,8:39 p.m.,Austin Peay,45,76,7,17,15,22,112,18,33,51,31,5,8,4,8,Westminster (MO),24,67,8,25,5,7,61,11,19,30,13,16,3,4,20
Men,2016,D3,12/17/2015,12 p.m.,Averett,35,72,9,17,11,26,90,15,31,46,23,14,12,2,23,UVa-Wise,28,59,11,29,16,25,83,4,30,34,19,19,6,4,22
Men,2016,D3,12/17/2015,12 p.m.,UVa-Wise,28,59,11,29,16,25,83,4,30,34,19,19,6,4,22,Averett,35,72,9,17,11,26,90,15,31,46,23,14,12,2,23
Women,2017,D1,02/11/2017,2 pm MT,Boise St.,28,61,1,8,12,18,69,8,28,36,14,14,14,6,24,Air Force,20,59,4,18,15,23,59,16,27,43,12,21,7,0,15
Women,2017,D1,02/11/2017,2 pm MT,Air Force,20,59,4,18,15,23,59,16,27,43,12,21,7,0,15,Boise St.,28,61,1,8,12,18,69,8,28,36,14,14,14,6,24
Women,2017,D1,03/10/2017,6:02 p.m.,Bradley,17,51,3,15,2,5,39,8,19,27,10,20,5,6,14,UNI,25,63,6,17,13,17,69,19,25,44,13,11,8,6,11
Women,2017,D1,03/10/2017,6:02 p.m.,UNI,25,63,6,17,13,17,69,19,25,44,13,11,8,6,11,Bradley,17,51,3,15,2,5,39,8,19,27,10,20,5,6,14
Women,2016,D3,02/06/2016,1:00,Babson,29,75,3,7,20,22,81,23,30,53,12,15,11,2,12,Coast Guard,26,65,5,26,4,6,61,10,24,34,14,19,7,3,23
Women,2016,D3,02/06/2016,1:00,Coast Guard,26,65,5,26,4,6,61,10,24,34,14,19,7,3,23,Babson,29,75,3,7,20,22,81,23,30,53,12,15,11,2,12
Women,2017,D1,03/10/2017,7:05 p.m.,Drexel,24,56,9,23,11,12,68,12,11,23,13,13,9,0,20,James Madison,26,46,8,18,16,21,76,12,20,32,8,16,6,4,16
Women,2017,D1,03/10/2017,7:05 p.m.,James Madison,26,46,8,18,16,21,76,12,20,32,8,16,6,4,16,Drexel,24,56,9,23,11,12,68,12,11,23,13,13,9,0,20
Men,2016,D3,01/20/2016,7 p.m.,Rust,27,70,5,20,11,21,70,13,29,42,13,22,13,4,13,Huntingdon,32,76,8,26,16,24,88,20,36,56,17,24,14,3,18
Men,2016,D3,01/20/2016,7 p.m.,Huntingdon,32,76,8,26,16,24,88,20,36,56,17,24,14,3,18,Rust,27,70,5,20,11,21,70,13,29,42,13,22,13,4,13
Men,2017,D3,02/18/2017,4:00 pm,Immaculata,31,74,5,28,18,24,85,14,25,39,14,15,10,2,23,Centenary (NJ),31,62,11,24,19,22,92,8,31,39,16,18,6,3,23
Men,2017,D3,02/18/2017,4:00 pm,Centenary (NJ),31,62,11,24,19,22,92,8,31,39,16,18,6,3,23,Immaculata,31,74,5,28,18,24,85,14,25,39,14,15,10,2,23
Women,2017,D3,02/25/2017,6:00 PM,Randolph-Macon,25,50,3,7,7,12,60,10,25,35,18,26,11,8,18,Lynchburg,24,66,8,17,13,20,69,22,19,41,11,18,15,2,14
Women,2017,D3,02/25/2017,6:00 PM,Lynchburg,24,66,8,17,13,20,69,22,19,41,11,18,15,2,14,Randolph-Macon,25,50,3,7,7,12,60,10,25,35,18,26,11,8,18
Women,2016,D3,01/20/2016,7:00 pm,Augsburg,31,63,5,16,8,12,75,11,25,36,19,15,13,2,19,Macalester,17,45,3,16,15,24,52,7,23,30,8,24,6,5,16
Women,2016,D3,01/20/2016,7:00 pm,Macalester,17,45,3,16,15,24,52,7,23,30,8,24,6,5,16,Augsburg,31,63,5,16,8,12,75,11,25,36,19,15,13,2,19
Men,2016,D1,03/05/2016,9:55 p.m.,Iowa,28,62,8,28,7,10,71,4,31,35,19,8,7,3,15,Michigan,23,64,8,34,7,12,61,12,31,43,13,11,4,1,13
Men,2016,D1,03/05/2016,9:55 p.m.,Michigan,23,64,8,34,7,12,61,12,31,43,13,11,4,1,13,Iowa,28,62,8,28,7,10,71,4,31,35,19,8,7,3,15
Men,2016,D2,01/23/2016,6 p.m.,Northern St.,28,64,4,20,24,30,84,14,25,39,12,10,4,4,20,Minn.-Crookston,29,59,6,21,16,20,80,8,26,34,14,12,3,5,24
