Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,11/23/2015,7:10 p.m.,Lane,15,61,4,11,21,34,55,15,17,32,8,10,7,0,27,Ala.-Huntsville,32,49,16,23,23,29,103,2,36,38,27,16,4,3,23
Women,2016,D2,11/23/2015,7:10 p.m.,Ala.-Huntsville,32,49,16,23,23,29,103,2,36,38,27,16,4,3,23,Lane,15,61,4,11,21,34,55,15,17,32,8,10,7,0,27
Men,2017,D1,02/25/2017,7:00 PM,Alabama,20,59,6,23,7,9,53,15,22,37,9,15,5,5,25,Texas A&M,14,45,2,12,26,37,56,14,23,37,9,12,6,5,14
Men,2017,D1,02/25/2017,7:00 PM,Texas A&M,14,45,2,12,26,37,56,14,23,37,9,12,6,5,14,Alabama,20,59,6,23,7,9,53,15,22,37,9,15,5,5,25
Women,2017,D1,01/28/2017,3 p.m.,Alabama A&M,17,52,5,21,8,14,47,13,19,32,10,24,8,2,13,Prairie View,28,56,5,12,10,15,71,10,26,36,16,16,17,0,14
Women,2017,D1,01/28/2017,3 p.m.,Prairie View,28,56,5,12,10,15,71,10,26,36,16,16,17,0,14,Alabama A&M,17,52,5,21,8,14,47,13,19,32,10,24,8,2,13
Men,2017,D2,12/03/2016,7:30pm,Alas. Fairbanks,28,69,7,20,13,18,76,16,28,44,16,11,7,3,13,Central Wash.,27,60,11,22,14,16,79,7,26,33,14,11,6,10,16
Men,2017,D2,12/03/2016,7:30pm,Central Wash.,27,60,11,22,14,16,79,7,26,33,14,11,6,10,16,Alas. Fairbanks,28,69,7,20,13,18,76,16,28,44,16,11,7,3,13
Women,2016,D2,02/03/2016,6 p.m.,Tusculum,17,53,5,17,13,19,52,11,18,29,5,23,14,0,15,Anderson (SC),26,52,8,22,12,13,72,9,28,37,16,24,10,2,19
Women,2016,D2,02/03/2016,6 p.m.,Anderson (SC),26,52,8,22,12,13,72,9,28,37,16,24,10,2,19,Tusculum,17,53,5,17,13,19,52,11,18,29,5,23,14,0,15
Men,2017,D3,01/04/2017,8:10 PM,Arcadia,28,59,8,20,8,13,72,9,22,31,11,13,11,2,18,Alvernia,27,58,13,29,13,19,80,11,25,36,13,16,7,2,17
Men,2017,D3,01/04/2017,8:10 PM,Alvernia,27,58,13,29,13,19,80,11,25,36,13,16,7,2,17,Arcadia,28,59,8,20,8,13,72,9,22,31,11,13,11,2,18
Men,2017,D1,02/08/2017,9:00 p.m.,Stanford,27,64,4,17,9,12,67,12,18,30,15,9,6,1,22,Arizona,20,47,9,23,25,29,74,9,26,35,16,13,5,3,12
Men,2017,D1,02/08/2017,9:00 p.m.,Arizona,20,47,9,23,25,29,74,9,26,35,16,13,5,3,12,Stanford,27,64,4,17,9,12,67,12,18,30,15,9,6,1,22
Women,2017,D2,02/22/2017,5:00 pm,LIU Post,27,69,5,20,17,28,76,20,16,36,16,18,15,1,20,Bridgeport,28,57,8,16,17,20,81,14,25,39,22,26,8,3,23
Women,2017,D2,02/22/2017,5:00 pm,Bridgeport,28,57,8,16,17,20,81,14,25,39,22,26,8,3,23,LIU Post,27,69,5,20,17,28,76,20,16,36,16,18,15,1,20
Men,2017,D1,11/14/2016,9:00 PM,San Diego St.,16,56,5,21,11,14,48,7,33,40,5,15,5,5,12,Gonzaga,26,66,8,24,9,14,69,10,35,45,16,7,13,8,17
Men,2017,D1,11/14/2016,9:00 PM,Gonzaga,26,66,8,24,9,14,69,10,35,45,16,7,13,8,17,San Diego St.,16,56,5,21,11,14,48,7,33,40,5,15,5,5,12
Women,2016,D3,12/03/2015,5:30 p.m.,Hardin-Simmons,25,66,6,20,12,18,68,22,30,52,13,23,9,9,20,Louisiana Col.,22,61,3,17,12,24,59,15,22,37,14,18,14,2,21
Women,2016,D3,12/03/2015,5:30 p.m.,Louisiana Col.,22,61,3,17,12,24,59,15,22,37,14,18,14,2,21,Hardin-Simmons,25,66,6,20,12,18,68,22,30,52,13,23,9,9,20
Men,2016,D3,01/09/2016,4:10,Huntingdon,31,79,7,23,13,22,82,17,24,41,15,12,9,2,19,Covenant,30,60,10,26,19,26,89,8,36,44,18,19,7,3,16
Men,2016,D3,01/09/2016,4:10,Covenant,30,60,10,26,19,26,89,8,36,44,18,19,7,3,16,Huntingdon,31,79,7,23,13,22,82,17,24,41,15,12,9,2,19
