Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2016,D2,11/28/2015,3 PM,Alas. Fairbanks,24,53,8,23,13,24,69,9,24,33,15,13,5,3,21,Dominican (CA),23,47,8,15,20,26,74,3,19,22,13,11,7,1,22
Men,2016,D2,11/28/2015,3 PM,Dominican (CA),23,47,8,15,20,26,74,3,19,22,13,11,7,1,22,Alas. Fairbanks,24,53,8,23,13,24,69,9,24,33,15,13,5,3,21
Men,2017,D1,11/25/2016,7:30 PM,Arizona,24,53,3,11,14,20,65,12,23,35,10,16,8,1,24,Butler,23,49,6,15,17,21,69,6,20,26,9,15,4,2,20
Men,2017,D1,11/25/2016,7:30 PM,Butler,23,49,6,15,17,21,69,6,20,26,9,15,4,2,20,Arizona,24,53,3,11,14,20,65,12,23,35,10,16,8,1,24
Women,2016,D1,12/06/2015,2:35 pm,Columbia,19,45,3,15,8,10,49,7,28,35,12,21,3,2,14,Arizona St.,24,71,9,29,13,15,70,20,21,41,16,7,12,3,14
Women,2016,D1,12/06/2015,2:35 pm,Arizona St.,24,71,9,29,13,15,70,20,21,41,16,7,12,3,14,Columbia,19,45,3,15,8,10,49,7,28,35,12,21,3,2,14
Women,2017,D2,12/17/2016,3:45 p.m.,Bridgeport,30,60,3,9,11,20,74,10,27,37,15,16,7,5,14,American Int'l,25,63,3,18,10,15,63,12,24,36,15,15,7,3,17
Women,2017,D2,12/17/2016,3:45 p.m.,American Int'l,25,63,3,18,10,15,63,12,24,36,15,15,7,3,17,Bridgeport,30,60,3,9,11,20,74,10,27,37,15,16,7,5,14
Women,2017,D3,01/14/2017,2:26 p.m.,Oberlin,16,50,1,12,8,11,41,9,22,31,4,16,7,8,15,DePauw,25,67,7,19,9,14,66,20,25,45,10,11,5,3,13
Women,2017,D3,01/14/2017,2:26 p.m.,DePauw,25,67,7,19,9,14,66,20,25,45,10,11,5,3,13,Oberlin,16,50,1,12,8,11,41,9,22,31,4,16,7,8,15
Women,2017,D3,02/04/2017,2:31 p.m.,Allegheny,19,67,6,30,10,16,54,16,21,37,7,14,2,3,21,DePauw,41,82,4,17,13,22,99,20,36,56,17,5,5,1,15
Women,2017,D3,02/04/2017,2:31 p.m.,DePauw,41,82,4,17,13,22,99,20,36,56,17,5,5,1,15,Allegheny,19,67,6,30,10,16,54,16,21,37,7,14,2,3,21
Men,2017,D1,12/29/2016,6:00 PM,Pepperdine,25,55,6,14,6,7,62,5,22,27,12,20,6,1,18,Gonzaga,33,70,10,27,16,24,92,20,25,45,15,11,16,4,11
Men,2017,D1,12/29/2016,6:00 PM,Gonzaga,33,70,10,27,16,24,92,20,25,45,15,11,16,4,11,Pepperdine,25,55,6,14,6,7,62,5,22,27,12,20,6,1,18
Men,2017,D2,01/07/2017,3:00,Lake Superior St.,30,67,7,16,11,18,78,14,28,42,14,6,6,3,16,Hillsdale,22,59,9,34,12,14,65,11,29,40,15,10,5,3,21
Men,2017,D2,01/07/2017,3:00,Hillsdale,22,59,9,34,12,14,65,11,29,40,15,10,5,3,21,Lake Superior St.,30,67,7,16,11,18,78,14,28,42,14,6,6,3,16
Women,2017,D3,12/03/2016,6:30pm,Lynchburg,28,63,0,12,14,28,70,14,36,50,13,18,16,4,14,N.C. Wesleyan,18,65,7,14,6,12,49,14,27,41,9,22,9,0,22
