Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,03/11/2017,7:40 p.m.,Kent St.,26,49,4,14,14,18,70,5,25,30,11,6,5,4,13,Akron,26,57,6,22,7,13,65,11,20,31,15,10,3,1,14
Men,2017,D1,03/11/2017,7:40 p.m.,Akron,26,57,6,22,7,13,65,11,20,31,15,10,3,1,14,Kent St.,26,49,4,14,14,18,70,5,25,30,11,6,5,4,13
Women,2017,D1,02/25/2017,04:00p.m.,Prairie View,21,49,5,11,16,22,63,4,20,24,9,11,8,0,13,Alabama A&M,20,51,2,9,8,15,50,8,25,33,13,13,2,1,18
Women,2017,D1,02/25/2017,04:00p.m.,Alabama A&M,20,51,2,9,8,15,50,8,25,33,13,13,2,1,18,Prairie View,21,49,5,11,16,22,63,4,20,24,9,11,8,0,13
Women,2017,D2,11/17/2016,7 pm,Post,10,40,1,8,11,21,32,12,26,38,9,49,2,2,16,Alas. Anchorage,37,80,13,31,12,18,99,16,21,37,31,13,37,3,23
Women,2017,D2,11/17/2016,7 pm,Alas. Anchorage,37,80,13,31,12,18,99,16,21,37,31,13,37,3,23,Post,10,40,1,8,11,21,32,12,26,38,9,49,2,2,16
Men,2016,D3,12/19/2015,3:00 PM,Mary Hardin-Baylor,30,73,12,29,25,30,97,12,24,36,15,11,4,2,15,Alma,41,77,19,39,12,17,113,12,33,45,31,13,6,4,23
Men,2016,D3,12/19/2015,3:00 PM,Alma,41,77,19,39,12,17,113,12,33,45,31,13,6,4,23,Mary Hardin-Baylor,30,73,12,29,25,30,97,12,24,36,15,11,4,2,15
Men,2017,D1,11/15/2016,8:00 p.m.,CSU Bakersfield,25,58,9,25,7,11,66,10,18,28,11,15,7,0,27,Arizona,22,45,7,14,27,35,78,8,24,32,10,13,4,4,18
Men,2017,D1,11/15/2016,8:00 p.m.,Arizona,22,45,7,14,27,35,78,8,24,32,10,13,4,4,18,CSU Bakersfield,25,58,9,25,7,11,66,10,18,28,11,15,7,0,27
Women,2016,D1,02/14/2016,6:00 PM,Arizona St.,23,62,6,21,11,14,63,20,27,47,9,18,8,1,15,Stanford,25,59,6,14,5,10,61,11,19,30,15,14,11,7,20
Women,2016,D1,02/14/2016,6:00 PM,Stanford,25,59,6,14,5,10,61,11,19,30,15,14,11,7,20,Arizona St.,23,62,6,21,11,14,63,20,27,47,9,18,8,1,15
Women,2016,D1,01/13/2016,7 P.M.,Lehigh,24,60,10,23,19,23,77,8,30,38,11,15,5,3,20,Bucknell,33,77,6,19,8,10,80,13,28,41,16,12,3,6,21
Women,2016,D1,01/13/2016,7 P.M.,Bucknell,33,77,6,19,8,10,80,13,28,41,16,12,3,6,21,Lehigh,24,60,10,23,19,23,77,8,30,38,11,15,5,3,20
Women,2016,D1,02/10/2016,7:05 PM,Bucknell,25,57,9,20,8,11,67,12,28,40,16,18,8,5,15,Lehigh,21,58,5,19,7,10,54,9,20,29,15,15,6,2,10
Women,2016,D1,02/10/2016,7:05 PM,Lehigh,21,58,5,19,7,10,54,9,20,29,15,15,6,2,10,Bucknell,25,57,9,20,8,11,67,12,28,40,16,18,8,5,15
Men,2017,D3,11/18/2016,1:30PM,Cal Lutheran,28,64,11,22,6,12,73,13,19,32,21,9,9,1,14,UC Santa Cruz,24,52,5,12,9,12,62,11,28,39,16,19,1,11,16
Men,2017,D3,11/18/2016,1:30PM,UC Santa Cruz,24,52,5,12,9,12,62,11,28,39,16,19,1,11,16,Cal Lutheran,28,64,11,22,6,12,73,13,19,32,21,9,9,1,14
Women,2017,D1,01/26/2017,7:02 p.m.,Duke,22,57,6,15,8,13,58,16,21,37,11,15,11,6,15,Notre Dame,25,64,3,16,9,10,62,18,23,41,17,14,8,2,14
Women,2017,D1,01/26/2017,7:02 p.m.,Notre Dame,25,64,3,16,9,10,62,18,23,41,17,14,8,2,14,Duke,22,57,6,15,8,13,58,16,21,37,11,15,11,6,15
Women,2016,D3,01/07/2016,5:30 PM,Texas-Dallas,22,67,5,13,11,22,60,19,24,43,10,16,17,6,26,Hardin-Simmons,22,53,2,14,16,21,62,10,34,44,10,21,9,6,20
Women,2016,D3,01/07/2016,5:30 PM,Hardin-Simmons,22,53,2,14,16,21,62,10,34,44,10,21,9,6,20,Texas-Dallas,22,67,5,13,11,22,60,19,24,43,10,16,17,6,26
Women,2017,D2,01/21/2017,1 p.m.,Harding,28,58,6,18,14,22,76,5,43,48,9,15,4,3,13,Henderson St.,23,69,8,30,10,13,64,4,28,32,7,7,9,2,18
