Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,12/19/2016,11:00 a.m.,Alabama A&M,18,59,3,11,8,8,47,12,20,32,6,27,11,8,12,Southeast Mo. St.,29,68,9,23,8,10,75,19,29,48,24,22,16,0,11
Women,2017,D1,12/19/2016,11:00 a.m.,Southeast Mo. St.,29,68,9,23,8,10,75,19,29,48,24,22,16,0,11,Alabama A&M,18,59,3,11,8,8,47,12,20,32,6,27,11,8,12
Women,2017,D1,01/30/2017,5:30 p.m.,Alabama A&M,19,53,6,16,7,10,51,6,21,27,11,18,3,7,20,Texas Southern,22,52,4,11,12,20,60,12,30,42,13,18,10,1,11
Women,2017,D1,01/30/2017,5:30 p.m.,Texas Southern,22,52,4,11,12,20,60,12,30,42,13,18,10,1,11,Alabama A&M,19,53,6,16,7,10,51,6,21,27,11,18,3,7,20
Men,2017,D2,03/03/2017,5:15 p.m.,Western Ore.,32,70,9,29,18,26,91,14,34,48,9,15,7,4,26,Alas. Anchorage,28,73,5,21,23,26,84,13,28,41,11,11,9,7,21
Men,2017,D2,03/03/2017,5:15 p.m.,Alas. Anchorage,28,73,5,21,23,26,84,13,28,41,11,11,9,7,21,Western Ore.,32,70,9,29,18,26,91,14,34,48,9,15,7,4,26
Women,2016,D3,12/12/2015,3:00 pm,Albion,30,67,3,16,8,13,71,10,20,30,16,22,9,0,16,Calvin,36,66,14,30,9,18,95,15,32,47,29,17,12,2,16
Women,2016,D3,12/12/2015,3:00 pm,Calvin,36,66,14,30,9,18,95,15,32,47,29,17,12,2,16,Albion,30,67,3,16,8,13,71,10,20,30,16,22,9,0,16
Men,2016,D1,01/23/2016,5:30 pm,Arizona,27,53,4,9,15,17,73,9,23,32,11,11,2,5,18,California,27,60,8,22,12,18,74,12,15,27,13,7,4,4,16
Men,2016,D1,01/23/2016,5:30 pm,California,27,60,8,22,12,18,74,12,15,27,13,7,4,4,16,Arizona,27,53,4,9,15,17,73,9,23,32,11,11,2,5,18
