Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,01/02/2016,2 p.m.,Mont. St. Billings,23,65,4,19,9,12,59,18,24,42,10,12,10,4,14,Alas. Fairbanks,23,58,6,13,3,4,55,11,25,36,17,16,7,3,17
Women,2016,D2,01/02/2016,2 p.m.,Alas. Fairbanks,23,58,6,13,3,4,55,11,25,36,17,16,7,3,17,Mont. St. Billings,23,65,4,19,9,12,59,18,24,42,10,12,10,4,14
Women,2017,D2,11/18/2016,5 p.m.,Alas. Fairbanks,32,73,8,22,15,15,87,13,19,32,16,18,17,1,23,Colorado St.-Pueblo,31,66,10,30,19,25,91,17,28,45,17,27,11,5,14
Women,2017,D2,11/18/2016,5 p.m.,Colorado St.-Pueblo,31,66,10,30,19,25,91,17,28,45,17,27,11,5,14,Alas. Fairbanks,32,73,8,22,15,15,87,13,19,32,16,18,17,1,23
Women,2017,D2,01/14/2017,7:00pm,Central Wash.,19,53,3,12,15,22,56,17,18,35,8,25,9,0,21,Alas. Fairbanks,24,50,4,11,17,20,69,9,19,28,15,18,14,1,19
Women,2017,D2,01/14/2017,7:00pm,Alas. Fairbanks,24,50,4,11,17,20,69,9,19,28,15,18,14,1,19,Central Wash.,19,53,3,12,15,22,56,17,18,35,8,25,9,0,21
Men,2017,D3,12/13/2016,8:35 p.m.,Scranton,26,59,9,28,5,8,66,11,19,30,15,21,8,2,23,Arcadia,25,49,8,19,19,22,77,7,24,31,11,18,12,2,14
Men,2017,D3,12/13/2016,8:35 p.m.,Arcadia,25,49,8,19,19,22,77,7,24,31,11,18,12,2,14,Scranton,26,59,9,28,5,8,66,11,19,30,15,21,8,2,23
Women,2016,D1,12/05/2015,4:05 pm,Fresno St.,17,51,5,21,21,24,60,9,23,32,10,20,8,7,23,Cal Poly,21,54,5,12,17,25,64,14,26,40,12,20,10,3,21
Women,2016,D1,12/05/2015,4:05 pm,Cal Poly,21,54,5,12,17,25,64,14,26,40,12,20,10,3,21,Fresno St.,17,51,5,21,21,24,60,9,23,32,10,20,8,7,23
Men,2017,D2,12/10/2016,3:00 PM,Cheyney,30,71,4,14,17,26,81,21,29,50,17,18,6,2,29,Edinboro,26,61,9,23,24,35,85,12,26,38,16,13,7,4,20
Men,2017,D2,12/10/2016,3:00 PM,Edinboro,26,61,9,23,24,35,85,12,26,38,16,13,7,4,20,Cheyney,30,71,4,14,17,26,81,21,29,50,17,18,6,2,29
Men,2017,D1,11/30/2016,7:00 p.m.,Wright St.,22,53,11,29,19,22,74,11,25,36,14,19,3,2,23,Georgia St.,26,55,11,25,18,30,81,6,21,27,11,12,5,4,26
Men,2017,D1,11/30/2016,7:00 p.m.,Georgia St.,26,55,11,25,18,30,81,6,21,27,11,12,5,4,26,Wright St.,22,53,11,29,19,22,74,11,25,36,14,19,3,2,23
Men,2017,D1,02/15/2017,8 p.m.,Georgia Tech,25,52,9,23,2,3,61,2,15,17,17,12,8,5,18,Miami (FL),21,38,6,12,22,27,70,5,26,31,9,17,8,2,6
Men,2017,D1,02/15/2017,8 p.m.,Miami (FL),21,38,6,12,22,27,70,5,26,31,9,17,8,2,6,Georgia Tech,25,52,9,23,2,3,61,2,15,17,17,12,8,5,18
Women,2016,D3,11/30/2015,7:00,Utica,19,60,11,19,16,22,65,13,18,31,12,19,8,1,24,Hamilton,26,60,0,7,15,27,67,17,31,48,15,20,8,8,20
Women,2016,D3,11/30/2015,7:00,Hamilton,26,60,0,7,15,27,67,17,31,48,15,20,8,8,20,Utica,19,60,11,19,16,22,65,13,18,31,12,19,8,1,24
Women,2017,D3,01/18/2017,6:00 p.m.,Lynchburg,25,57,4,16,13,21,67,11,18,29,6,21,17,1,15,Emory & Henry,27,56,3,14,8,16,65,15,25,40,16,30,15,1,22
Women,2017,D3,01/18/2017,6:00 p.m.,Emory & Henry,27,56,3,14,8,16,65,15,25,40,16,30,15,1,22,Lynchburg,25,57,4,16,13,21,67,11,18,29,6,21,17,1,15
Men,2016,D3,01/24/2016,3:00 p.m.,King's (PA),25,64,6,21,14,20,70,14,26,40,15,22,7,1,24,Manhattanville,27,52,6,18,20,34,80,5,26,31,16,18,13,7,23
Men,2016,D3,01/24/2016,3:00 p.m.,Manhattanville,27,52,6,18,20,34,80,5,26,31,16,18,13,7,23,King's (PA),25,64,6,21,14,20,70,14,26,40,15,22,7,1,24
Men,2016,D2,11/15/2015,6:24 p.m.,Miles,34,54,7,11,21,34,96,14,28,42,18,37,5,1,30,West Ga.,39,71,9,20,27,43,114,15,15,30,24,15,18,0,26
Men,2016,D2,11/15/2015,6:24 p.m.,West Ga.,39,71,9,20,27,43,114,15,15,30,24,15,18,0,26,Miles,34,54,7,11,21,34,96,14,28,42,18,37,5,1,30
Women,2017,D1,11/11/2016,5:30 p.m.,San Jose St.,18,61,6,25,13,20,55,13,28,41,6,21,11,5,16,New Mexico St.,25,71,5,15,11,12,66,18,34,52,13,18,13,7,16
Women,2017,D1,11/11/2016,5:30 p.m.,New Mexico St.,25,71,5,15,11,12,66,18,34,52,13,18,13,7,16,San Jose St.,18,61,6,25,13,20,55,13,28,41,6,21,11,5,16
Women,2016,D1,02/20/2016,7 p.m.,New Mexico St.,26,43,8,18,6,14,66,7,24,31,19,19,8,1,12,Seattle,22,61,4,21,8,13,56,17,15,32,15,12,10,0,15
Women,2016,D1,02/20/2016,7 p.m.,Seattle,22,61,4,21,8,13,56,17,15,32,15,12,10,0,15,New Mexico St.,26,43,8,18,6,14,66,7,24,31,19,19,8,1,12
