Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2016,D2,12/03/2015,7 p.m.,Northwest Nazarene,28,60,8,29,8,12,72,8,35,43,15,23,7,7,27,Alas. Fairbanks,25,70,6,18,21,34,77,21,26,47,16,12,13,1,16
Men,2016,D2,12/03/2015,7 p.m.,Alas. Fairbanks,25,70,6,18,21,34,77,21,26,47,16,12,13,1,16,Northwest Nazarene,28,60,8,29,8,12,72,8,35,43,15,23,7,7,27
Men,2017,D3,01/21/2017,4:00 PM,Claremont-M-S,34,56,9,15,9,14,86,8,22,30,22,9,6,1,17,Cal Lutheran,26,50,7,14,12,20,71,7,15,22,18,11,5,2,14
Men,2017,D3,01/21/2017,4:00 PM,Cal Lutheran,26,50,7,14,12,20,71,7,15,22,18,11,5,2,14,Claremont-M-S,34,56,9,15,9,14,86,8,22,30,22,9,6,1,17
Women,2017,D1,11/16/2016,7 p.m.,Drexel,26,71,9,35,2,3,63,12,16,28,18,15,7,3,21,Vanderbilt,22,46,7,17,22,29,73,10,33,43,17,27,10,2,16
Women,2017,D1,11/16/2016,7 p.m.,Vanderbilt,22,46,7,17,22,29,73,10,33,43,17,27,10,2,16,Drexel,26,71,9,35,2,3,63,12,16,28,18,15,7,3,21
Men,2017,D1,01/23/2017,5:00 PM,Gonzaga,31,60,8,24,13,18,83,9,32,41,15,8,3,5,17,Portland,23,64,8,20,10,15,64,12,24,36,12,10,2,4,20
Men,2017,D1,01/23/2017,5:00 PM,Portland,23,64,8,20,10,15,64,12,24,36,12,10,2,4,20,Gonzaga,31,60,8,24,13,18,83,9,32,41,15,8,3,5,17
Men,2017,D1,02/23/2017,7:05 p.m.,Gonzaga,37,56,13,25,9,17,96,8,43,51,23,10,4,2,12,San Diego,14,58,6,30,4,8,38,4,16,20,9,7,5,0,15
Men,2017,D1,02/23/2017,7:05 p.m.,San Diego,14,58,6,30,4,8,38,4,16,20,9,7,5,0,15,Gonzaga,37,56,13,25,9,17,96,8,43,51,23,10,4,2,12
Men,2016,D2,12/05/2015,6 p.m.,Minn.-Crookston,24,52,6,18,14,23,68,8,22,30,7,14,2,4,15,St. Cloud St.,36,67,15,25,10,16,97,12,26,38,20,7,6,3,21
Men,2016,D2,12/05/2015,6 p.m.,St. Cloud St.,36,67,15,25,10,16,97,12,26,38,20,7,6,3,21,Minn.-Crookston,24,52,6,18,14,23,68,8,22,30,7,14,2,4,15
Women,2017,D1,01/28/2017,7:05 p.m.,Nevada,19,68,4,23,8,14,50,18,28,46,10,20,10,5,16,New Mexico,21,56,5,16,12,21,59,9,33,42,12,20,11,8,13
Women,2017,D1,01/28/2017,7:05 p.m.,New Mexico,21,56,5,16,12,21,59,9,33,42,12,20,11,8,13,Nevada,19,68,4,23,8,14,50,18,28,46,10,20,10,5,16
Women,2017,D1,12/15/2016,7:05 p.m.,New Mexico St.,24,63,5,13,14,19,67,16,24,40,12,18,11,4,25,UTEP,20,54,4,17,15,25,59,14,25,39,18,19,7,6,18
