Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,02/18/2016,7:00 PM,Alas. Fairbanks,19,51,1,11,10,14,49,5,26,31,5,14,6,1,13,Seattle Pacific,19,60,7,22,12,16,57,15,31,46,10,12,8,0,19
Women,2016,D2,02/18/2016,7:00 PM,Seattle Pacific,19,60,7,22,12,16,57,15,31,46,10,12,8,0,19,Alas. Fairbanks,19,51,1,11,10,14,49,5,26,31,5,14,6,1,13
Women,2016,D3,01/30/2016,3:00 PM,Albion,18,58,5,16,20,24,61,14,23,37,9,18,3,1,21,Olivet,28,59,3,14,17,21,76,10,29,39,16,15,9,1,21
Women,2016,D3,01/30/2016,3:00 PM,Olivet,28,59,3,14,17,21,76,10,29,39,16,15,9,1,21,Albion,18,58,5,16,20,24,61,14,23,37,9,18,3,1,21
Men,2017,D1,12/10/2016,11:01 PM,Arizona,29,61,13,24,8,10,79,12,34,46,12,15,4,4,22,Missouri,18,55,4,18,20,30,60,8,20,28,10,8,7,1,11
Men,2017,D1,12/10/2016,11:01 PM,Missouri,18,55,4,18,20,30,60,8,20,28,10,8,7,1,11,Arizona,29,61,13,24,8,10,79,12,34,46,12,15,4,4,22
Women,2016,D1,01/08/2016,7 p.m.,Arizona,18,48,1,8,9,14,46,13,21,34,12,24,4,1,13,Washington St.,26,65,4,22,11,18,67,21,17,38,14,14,17,3,21
Women,2016,D1,01/08/2016,7 p.m.,Washington St.,26,65,4,22,11,18,67,21,17,38,14,14,17,3,21,Arizona,18,48,1,8,9,14,46,13,21,34,12,24,4,1,13
Women,2017,D3,11/30/2016,7:00 p.m.,New Rochelle,24,72,3,18,6,14,57,16,30,46,12,11,13,0,12,Bard,16,59,4,17,13,16,49,14,37,51,9,19,2,1,14
Women,2017,D3,11/30/2016,7:00 p.m.,Bard,16,59,4,17,13,16,49,14,37,51,9,19,2,1,14,New Rochelle,24,72,3,18,6,14,57,16,30,46,12,11,13,0,12
Women,2016,D1,03/07/2016,7 p.m.,American,22,53,7,17,14,20,65,10,23,33,15,17,6,4,25,Bucknell,23,50,7,20,20,29,73,9,25,34,12,15,10,2,18
Women,2016,D1,03/07/2016,7 p.m.,Bucknell,23,50,7,20,20,29,73,9,25,34,12,15,10,2,18,American,22,53,7,17,14,20,65,10,23,33,15,17,6,4,25
Women,2017,D3,01/28/2017,1:00 PM,Daniel Webster,20,57,2,12,5,8,47,10,21,31,16,25,8,2,17,Regis (MA),37,79,8,18,20,24,102,24,25,49,29,11,11,9,10
Women,2017,D3,01/28/2017,1:00 PM,Regis (MA),37,79,8,18,20,24,102,24,25,49,29,11,11,9,10,Daniel Webster,20,57,2,12,5,8,47,10,21,31,16,25,8,2,17
Men,2017,D1,02/26/2017,6:31 p.m.,Georgia Tech,26,58,3,15,5,8,60,8,31,39,7,14,7,5,18,Notre Dame,20,57,10,29,14,18,64,7,25,32,12,8,8,2,12
Men,2017,D1,02/26/2017,6:31 p.m.,Notre Dame,20,57,10,29,14,18,64,7,25,32,12,8,8,2,12,Georgia Tech,26,58,3,15,5,8,60,8,31,39,7,14,7,5,18
Men,2017,D1,11/11/2016,8 p.m.,Tennessee Tech,21,63,5,26,8,16,55,21,16,37,12,14,5,3,18,Georgia Tech,28,50,3,11,11,16,70,8,26,34,17,15,5,9,15
