Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D2,01/12/2017,7 pm,Central Wash.,16,43,1,9,15,24,48,7,23,30,14,36,10,6,18,Alas. Anchorage,30,66,8,21,18,26,86,15,25,40,18,19,25,5,19
Women,2017,D2,01/12/2017,7 pm,Alas. Anchorage,30,66,8,21,18,26,86,15,25,40,18,19,25,5,19,Central Wash.,16,43,1,9,15,24,48,7,23,30,14,36,10,6,18
Women,2017,D2,11/12/2016,3pm,Cal St. L.A.,23,54,2,12,11,21,59,5,16,21,13,18,5,0,30,Alas. Fairbanks,19,43,5,10,32,39,75,5,27,32,12,16,7,1,23
Women,2017,D2,11/12/2016,3pm,Alas. Fairbanks,19,43,5,10,32,39,75,5,27,32,12,16,7,1,23,Cal St. L.A.,23,54,2,12,11,21,59,5,16,21,13,18,5,0,30
Women,2016,D2,01/21/2016,7 p.m.,Saint Martin's,20,61,3,14,17,18,60,12,26,38,8,14,8,12,19,Alas. Fairbanks,25,64,3,8,13,20,66,16,29,45,17,16,3,0,16
Women,2016,D2,01/21/2016,7 p.m.,Alas. Fairbanks,25,64,3,8,13,20,66,16,29,45,17,16,3,0,16,Saint Martin's,20,61,3,14,17,18,60,12,26,38,8,14,8,12,19
Men,2017,D2,02/23/2017,7:00pm,Central Wash.,23,54,6,20,22,29,74,10,36,46,8,13,4,3,16,Alas. Fairbanks,26,62,5,21,10,16,67,5,25,30,8,7,6,2,17
Men,2017,D2,02/23/2017,7:00pm,Alas. Fairbanks,26,62,5,21,10,16,67,5,25,30,8,7,6,2,17,Central Wash.,23,54,6,20,22,29,74,10,36,46,8,13,4,3,16
Women,2016,D3,02/03/2016,7:30 PM,Calvin,22,57,4,21,10,22,58,12,27,39,11,24,19,0,24,Albion,20,61,3,15,10,19,53,17,31,48,13,28,14,1,19
Women,2016,D3,02/03/2016,7:30 PM,Albion,20,61,3,15,10,19,53,17,31,48,13,28,14,1,19,Calvin,22,57,4,21,10,22,58,12,27,39,11,24,19,0,24
Men,2017,D3,02/15/2017,8:00 p.m.,Allegheny,28,59,10,25,12,17,78,13,26,39,21,17,7,4,15,Oberlin,30,60,12,25,15,20,87,7,21,28,18,8,8,4,16
Men,2017,D3,02/15/2017,8:00 p.m.,Oberlin,30,60,12,25,15,20,87,7,21,28,18,8,8,4,16,Allegheny,28,59,10,25,12,17,78,13,26,39,21,17,7,4,15
Men,2017,D3,02/08/2017,8 p.m.,Arcadia,23,60,7,15,22,33,75,15,27,42,14,12,3,2,26,Lebanon Valley,29,51,9,15,14,28,81,4,29,33,18,8,7,5,22
Men,2017,D3,02/08/2017,8 p.m.,Lebanon Valley,29,51,9,15,14,28,81,4,29,33,18,8,7,5,22,Arcadia,23,60,7,15,22,33,75,15,27,42,14,12,3,2,26
Men,2016,D1,03/05/2016,3:30 p.m.,Arkansas St.,23,55,2,13,25,31,73,9,31,40,6,17,4,1,25,Appalachian St.,27,62,6,20,20,31,80,12,24,36,16,11,5,5,24
Men,2016,D1,03/05/2016,3:30 p.m.,Appalachian St.,27,62,6,20,20,31,80,12,24,36,16,11,5,5,24,Arkansas St.,23,55,2,13,25,31,73,9,31,40,6,17,4,1,25
Men,2016,D1,01/21/2016,9:13 p.m.,SIUE,28,63,11,27,19,24,86,10,29,39,13,20,10,3,23,Austin Peay,28,69,8,24,26,36,90,17,27,44,10,15,13,3,19
Men,2016,D1,01/21/2016,9:13 p.m.,Austin Peay,28,69,8,24,26,36,90,17,27,44,10,15,13,3,19,SIUE,28,63,11,27,19,24,86,10,29,39,13,20,10,3,23
Women,2017,D1,02/10/2017,7 p.m.,Bradley,17,56,3,16,13,20,50,16,21,37,9,17,9,1,24,UNI,20,52,8,23,22,26,70,13,27,40,13,14,9,0,18
Women,2017,D1,02/10/2017,7 p.m.,UNI,20,52,8,23,22,26,70,13,27,40,13,14,9,0,18,Bradley,17,56,3,16,13,20,50,16,21,37,9,17,9,1,24
Women,2016,D3,01/27/2016,7:30,Smith,17,67,7,23,24,37,65,21,31,52,10,15,9,4,23,Coast Guard,25,73,8,27,17,23,75,22,33,55,16,17,2,1,26
Women,2016,D3,01/27/2016,7:30,Coast Guard,25,73,8,27,17,23,75,22,33,55,16,17,2,1,26,Smith,17,67,7,23,24,37,65,21,31,52,10,15,9,4,23
Women,2017,D2,11/27/2016,1:00 PM,Slippery Rock,22,56,7,20,12,13,63,3,27,30,13,14,7,4,22,Hillsdale,25,70,6,27,12,19,68,22,32,54,16,16,6,1,12
Women,2017,D2,11/27/2016,1:00 PM,Hillsdale,25,70,6,27,12,19,68,22,32,54,16,16,6,1,12,Slippery Rock,22,56,7,20,12,13,63,3,27,30,13,14,7,4,22
Women,2017,D2,11/16/2016,6PM,Hillsdale,27,59,8,15,13,15,75,11,25,36,20,20,12,2,18,St. Joseph's (IN),20,55,4,17,13,16,57,12,22,34,11,22,13,3,19
Women,2017,D2,11/16/2016,6PM,St. Joseph's (IN),20,55,4,17,13,16,57,12,22,34,11,22,13,3,19,Hillsdale,27,59,8,15,13,15,75,11,25,36,20,20,12,2,18
Men,2016,D3,11/17/2015,7:00 p.m.,Juniata,24,52,7,18,12,17,67,9,24,33,17,8,7,1,14,Allegheny,22,50,8,25,11,16,63,6,22,28,11,10,6,2,15
Men,2016,D3,11/17/2015,7:00 p.m.,Allegheny,22,50,8,25,11,16,63,6,22,28,11,10,6,2,15,Juniata,24,52,7,18,12,17,67,9,24,33,17,8,7,1,14
Women,2016,D3,12/17/2015,4 p.m.,Central (IA),14,50,1,21,8,17,37,12,36,48,6,23,7,9,17,Martin Luther,11,60,7,21,14,18,43,16,29,45,9,14,15,5,16
Women,2016,D3,12/17/2015,4 p.m.,Martin Luther,11,60,7,21,14,18,43,16,29,45,9,14,15,5,16,Central (IA),14,50,1,21,8,17,37,12,36,48,6,23,7,9,17
Men,2017,D1,02/25/2017,4:00 PM,Purdue,30,61,5,16,5,8,70,11,20,31,9,11,4,1,16,Michigan,30,55,11,26,11,11,82,4,20,24,12,9,5,2,10
Men,2017,D1,02/25/2017,4:00 PM,Michigan,30,55,11,26,11,11,82,4,20,24,12,9,5,2,10,Purdue,30,61,5,16,5,8,70,11,20,31,9,11,4,1,16
Women,2016,D1,11/28/2015,4:00 pm,Duquesne,30,66,11,31,7,14,78,11,31,42,17,16,5,2,17,New Mexico,25,68,3,14,16,22,69,15,26,41,13,12,8,0,13
Women,2016,D1,11/28/2015,4:00 pm,New Mexico,25,68,3,14,16,22,69,15,26,41,13,12,8,0,13,Duquesne,30,66,11,31,7,14,78,11,31,42,17,16,5,2,17
Women,2017,D1,01/11/2017,6:00 pm,New Mexico,14,64,0,19,14,21,42,12,37,49,7,15,4,4,12,UNLV,20,66,10,29,6,10,56,11,40,51,19,16,6,5,15
Women,2017,D1,01/11/2017,6:00 pm,UNLV,20,66,10,29,6,10,56,11,40,51,19,16,6,5,15,New Mexico,14,64,0,19,14,21,42,12,37,49,7,15,4,4,12
Men,2016,D2,11/18/2015,7:30 PM,Ohio Valley,26,78,5,19,11,19,68,18,35,53,10,30,4,6,24,West Liberty,49,95,15,32,13,25,126,18,41,59,28,11,16,7,19
Men,2016,D2,11/18/2015,7:30 PM,West Liberty,49,95,15,32,13,25,126,18,41,59,28,11,16,7,19,Ohio Valley,26,78,5,19,11,19,68,18,35,53,10,30,4,6,24
Men,2017,D3,01/11/2017,7 p.m.,John Carroll,33,62,7,20,9,16,82,11,26,37,19,8,9,2,17,Otterbein,18,51,7,20,15,17,58,7,21,28,8,16,6,1,13
Men,2017,D3,01/11/2017,7 p.m.,Otterbein,18,51,7,20,15,17,58,7,21,28,8,16,6,1,13,John Carroll,33,62,7,20,9,16,82,11,26,37,19,8,9,2,17
Women,2017,D3,02/08/2017,6:00 p.m.,St. Mary's (MD),15,61,3,21,16,21,49,9,23,32,5,12,4,7,21,Mary Washington,25,57,14,20,13,25,77,15,38,53,14,21,2,0,18
Women,2017,D3,02/08/2017,6:00 p.m.,Mary Washington,25,57,14,20,13,25,77,15,38,53,14,21,2,0,18,St. Mary's (MD),15,61,3,21,16,21,49,9,23,32,5,12,4,7,21
Women,2017,D3,12/07/2016,6 p.m.,Stevenson,22,49,4,11,7,13,55,4,28,32,5,19,8,3,19,Lebanon Valley,21,72,1,6,6,10,49,22,21,43,8,13,4,2,15
Women,2017,D3,12/07/2016,6 p.m.,Lebanon Valley,21,72,1,6,6,10,49,22,21,43,8,13,4,2,15,Stevenson,22,49,4,11,7,13,55,4,28,32,5,19,8,3,19
Men,2017,D1,03/01/2017,8:05 p.m.,Texas,23,54,5,22,6,12,57,5,23,28,17,9,6,1,19,Texas Tech,24,50,4,12,15,19,67,6,27,33,13,8,2,1,12
Men,2017,D1,03/01/2017,8:05 p.m.,Texas Tech,24,50,4,12,15,19,67,6,27,33,13,8,2,1,12,Texas,23,54,5,22,6,12,57,5,23,28,17,9,6,1,19
Men,2016,D3,11/24/2015,7 p.m.,Webster,23,62,3,16,9,18,58,11,21,32,11,12,13,3,16,Mo.-St. Louis,27,53,8,20,12,15,74,8,34,42,19,20,3,1,22
Men,2016,D3,11/24/2015,7 p.m.,Mo.-St. Louis,27,53,8,20,12,15,74,8,34,42,19,20,3,1,22,Webster,23,62,3,16,9,18,58,11,21,32,11,12,13,3,16
Women,2016,D1,01/06/2016,7 p.m.,West Virginia,27,50,10,21,8,12,72,7,27,34,14,18,6,7,22,Kansas St.,17,59,6,14,13,19,53,18,15,33,12,16,6,3,17
Women,2016,D1,01/06/2016,7 p.m.,Kansas St.,17,59,6,14,13,19,53,18,15,33,12,16,6,3,17,West Virginia,27,50,10,21,8,12,72,7,27,34,14,18,6,7,22
Men,2016,D2,03/12/2016,6:00 p.m.,Mercyhurst,26,65,5,26,9,11,66,9,21,30,7,7,10,1,13,Wheeling Jesuit,27,48,2,12,9,16,65,5,30,35,13,19,4,6,13
Men,2016,D2,03/12/2016,6:00 p.m.,Wheeling Jesuit,27,48,2,12,9,16,65,5,30,35,13,19,4,6,13,Mercyhurst,26,65,5,26,9,11,66,9,21,30,7,7,10,1,13
Men,2017,D2,12/19/2016,6 p.m.,William Jewell,20,51,4,15,8,10,52,9,23,32,12,20,8,2,19,Wayne St. (NE),28,55,9,20,14,19,79,9,24,33,18,10,8,6,15
Men,2017,D2,12/19/2016,6 p.m.,Wayne St. (NE),28,55,9,20,14,19,79,9,24,33,18,10,8,6,15,William Jewell,20,51,4,15,8,10,52,9,23,32,12,20,8,2,19
Women,2017,D2,01/05/2017,5:30 p.m.,Virginia St.,20,70,9,31,10,13,59,19,22,41,9,14,21,0,13,Winston-Salem,13,45,3,11,9,13,38,13,33,46,7,33,7,4,14
Women,2017,D2,01/05/2017,5:30 p.m.,Winston-Salem,13,45,3,11,9,13,38,13,33,46,7,33,7,4,14,Virginia St.,20,70,9,31,10,13,59,19,22,41,9,14,21,0,13
Women,2017,D1,02/19/2017,2 p.m.,Xavier,26,55,5,14,6,9,63,8,27,35,14,19,2,2,17,Georgetown,31,68,5,15,14,19,81,13,23,36,12,7,10,6,16
Women,2017,D1,02/19/2017,2 p.m.,Georgetown,31,68,5,15,14,19,81,13,23,36,12,7,10,6,16,Xavier,26,55,5,14,6,9,63,8,27,35,14,19,2,2,17
Men,2017,D3,02/12/2017,2:00 pm,Yeshiva,28,59,9,26,16,20,81,10,35,45,17,18,5,2,23,St. Joseph's (Brkln),22,62,5,22,20,28,69,9,23,32,11,12,9,2,20
Men,2017,D3,02/12/2017,2:00 pm,St. Joseph's (Brkln),22,62,5,22,20,28,69,9,23,32,11,12,9,2,20,Yeshiva,28,59,9,26,16,20,81,10,35,45,17,18,5,2,23
