Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,12/22/2016,7 p.m. MT,Akron,30,57,10,27,6,11,76,15,30,45,19,14,2,4,15,UMES,23,59,6,21,8,11,60,9,16,25,11,8,4,2,17
Men,2017,D1,12/22/2016,7 p.m. MT,UMES,23,59,6,21,8,11,60,9,16,25,11,8,4,2,17,Akron,30,57,10,27,6,11,76,15,30,45,19,14,2,4,15
Men,2016,D3,03/12/2016,7:00 PM,Alma,28,67,10,31,7,9,73,9,20,29,17,9,9,3,18,Benedictine (IL),32,57,17,24,12,19,93,11,30,41,22,15,4,6,14
Men,2016,D3,03/12/2016,7:00 PM,Benedictine (IL),32,57,17,24,12,19,93,11,30,41,22,15,4,6,14,Alma,28,67,10,31,7,9,73,9,20,29,17,9,9,3,18
Men,2016,D1,11/28/2015,8:50 p.m.,Samford,28,57,9,21,8,12,73,11,20,31,15,12,5,2,20,Austin Peay,27,56,5,14,15,26,74,15,20,35,14,11,6,6,14
Men,2016,D1,11/28/2015,8:50 p.m.,Austin Peay,27,56,5,14,15,26,74,15,20,35,14,11,6,6,14,Samford,28,57,9,21,8,12,73,11,20,31,15,12,5,2,20
Women,2017,D1,02/19/2017,2:02 p.m.,Wichita St.,28,60,7,14,13,15,76,8,23,31,13,15,9,4,21,Bradley,25,59,3,10,16,24,69,13,26,39,18,16,7,2,19
Women,2017,D1,02/19/2017,2:02 p.m.,Bradley,25,59,3,10,16,24,69,13,26,39,18,16,7,2,19,Wichita St.,28,60,7,14,13,15,76,8,23,31,13,15,9,4,21
Women,2017,D2,12/04/2016,1:00 pm,Chaminade,22,62,4,19,10,18,58,10,25,35,11,16,8,2,19,Hawaii Pacific,32,68,15,24,13,19,92,13,33,46,19,17,8,4,20
Women,2017,D2,12/04/2016,1:00 pm,Hawaii Pacific,32,68,15,24,13,19,92,13,33,46,19,17,8,4,20,Chaminade,22,62,4,19,10,18,58,10,25,35,11,16,8,2,19
Women,2017,D2,02/11/2017,5:00 p.m.,Academy of Art,32,74,4,13,7,12,75,18,32,50,10,21,10,0,15,Chaminade,27,72,5,16,5,9,64,14,24,38,15,18,14,2,12
