Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,12/02/2016,8:40 P.M.,Alabama,24,53,10,26,10,18,68,7,20,27,12,12,3,6,24,Texas,25,53,5,14,22,30,77,12,23,35,10,12,2,2,18
Men,2017,D1,12/02/2016,8:40 P.M.,Texas,25,53,5,14,22,30,77,12,23,35,10,12,2,2,18,Alabama,24,53,10,26,10,18,68,7,20,27,12,12,3,6,24
Women,2017,D1,01/23/2017,5:30PM,Alcorn,27,58,6,17,13,22,73,6,26,32,16,11,8,5,17,Alabama A&M,23,56,4,11,7,15,57,10,22,32,11,16,8,4,19
Women,2017,D1,01/23/2017,5:30PM,Alabama A&M,23,56,4,11,7,15,57,10,22,32,11,16,8,4,19,Alcorn,27,58,6,17,13,22,73,6,26,32,16,11,8,5,17
Men,2017,D2,11/18/2016,6 pm,BYU-Hawaii,15,44,3,22,17,21,50,3,14,17,6,17,7,6,24,Alas. Anchorage,24,53,1,8,26,34,75,18,29,47,12,18,8,0,18
Men,2017,D2,11/18/2016,6 pm,Alas. Anchorage,24,53,1,8,26,34,75,18,29,47,12,18,8,0,18,BYU-Hawaii,15,44,3,22,17,21,50,3,14,17,6,17,7,6,24
Men,2016,D2,12/19/2015,3:30 PM,Armstrong St.,28,68,8,20,13,14,77,14,31,45,12,11,5,4,14,North Georgia,26,65,7,19,14,21,73,11,27,38,10,11,5,3,13
Men,2016,D2,12/19/2015,3:30 PM,North Georgia,26,65,7,19,14,21,73,11,27,38,10,11,5,3,13,Armstrong St.,28,68,8,20,13,14,77,14,31,45,12,11,5,4,14
Men,2017,D3,02/18/2017,4:00 pm,La Verne,33,66,7,16,14,24,87,10,22,32,9,16,7,2,13,Cal Lutheran,46,74,9,16,12,18,113,10,28,38,17,10,10,2,18
Men,2017,D3,02/18/2017,4:00 pm,Cal Lutheran,46,74,9,16,12,18,113,10,28,38,17,10,10,2,18,La Verne,33,66,7,16,14,24,87,10,22,32,9,16,7,2,13
Men,2016,D2,01/14/2016,9:31 p.m.,Central St. (OH),27,67,10,21,15,20,79,19,25,44,14,11,5,2,18,Miles,31,64,6,20,8,18,76,12,23,35,16,9,4,8,15
Men,2016,D2,01/14/2016,9:31 p.m.,Miles,31,64,6,20,8,18,76,12,23,35,16,9,4,8,15,Central St. (OH),27,67,10,21,15,20,79,19,25,44,14,11,5,2,18
Women,2017,D1,12/31/2016,2:00 p.m.,Western N.M.,9,53,1,15,9,14,28,15,20,35,3,24,5,3,13,New Mexico St.,34,70,9,25,8,16,85,19,31,50,18,9,13,5,16
