Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,01/07/2017,2:00 PM,Alabama A&M,19,48,1,8,19,27,58,10,34,44,7,25,5,2,25,Mississippi Val.,19,60,4,18,18,38,60,16,22,38,12,11,17,1,26
Women,2017,D1,01/07/2017,2:00 PM,Mississippi Val.,19,60,4,18,18,38,60,16,22,38,12,11,17,1,26,Alabama A&M,19,48,1,8,19,27,58,10,34,44,7,25,5,2,25
Men,2016,D2,01/02/2016,5:20 p.m.,S.C. Aiken,22,46,3,15,13,22,60,9,25,34,5,20,2,2,13,Armstrong St.,30,69,4,14,11,13,75,15,23,38,12,7,9,3,19
Men,2016,D2,01/02/2016,5:20 p.m.,Armstrong St.,30,69,4,14,11,13,75,15,23,38,12,7,9,3,19,S.C. Aiken,22,46,3,15,13,22,60,9,25,34,5,20,2,2,13
Women,2017,D1,11/25/2016,4:07 p.m.,Boise St.,27,57,10,28,19,22,83,9,21,30,17,20,8,4,27,St. Mary's (CA),29,67,2,13,18,26,78,21,23,44,21,18,5,0,20
Women,2017,D1,11/25/2016,4:07 p.m.,St. Mary's (CA),29,67,2,13,18,26,78,21,23,44,21,18,5,0,20,Boise St.,27,57,10,28,19,22,83,9,21,30,17,20,8,4,27
Men,2017,D2,02/25/2017,3:00 PM,Clarion,29,72,9,30,15,17,82,17,26,43,22,12,3,4,14,Edinboro,31,69,12,33,11,16,85,17,26,43,16,14,4,6,15
Men,2017,D2,02/25/2017,3:00 PM,Edinboro,31,69,12,33,11,16,85,17,26,43,16,14,4,6,15,Clarion,29,72,9,30,15,17,82,17,26,43,22,12,3,4,14
Men,2017,D1,01/04/2017,7:01 p.m.,Georgia Tech,22,63,2,14,11,18,57,14,17,31,10,13,3,1,16,Duke,39,70,16,31,16,19,110,17,32,49,24,10,6,3,15
Men,2017,D1,01/04/2017,7:01 p.m.,Duke,39,70,16,31,16,19,110,17,32,49,24,10,6,3,15,Georgia Tech,22,63,2,14,11,18,57,14,17,31,10,13,3,1,16
Women,2017,D2,03/21/2017,8:30 p.m.,Queens (NY),25,72,5,20,14,21,69,22,17,39,8,20,19,7,20,Harding,28,59,3,6,14,19,73,18,29,47,14,29,7,4,20
Women,2017,D2,03/21/2017,8:30 p.m.,Harding,28,59,3,6,14,19,73,18,29,47,14,29,7,4,20,Queens (NY),25,72,5,20,14,21,69,22,17,39,8,20,19,7,20
Women,2016,D1,02/28/2016,1:31 p.m.,Alabama,19,50,2,9,12,20,52,11,25,36,10,20,5,2,22,Mississippi St.,21,53,3,13,16,22,61,9,20,29,10,13,8,6,20
Women,2016,D1,02/28/2016,1:31 p.m.,Mississippi St.,21,53,3,13,16,22,61,9,20,29,10,13,8,6,20,Alabama,19,50,2,9,12,20,52,11,25,36,10,20,5,2,22
Women,2017,D1,12/29/2016,7:05 p.m.,New Mexico,33,67,7,22,7,15,80,17,32,49,14,12,8,3,16,Fresno St.,20,59,5,18,9,13,54,9,20,29,13,11,4,5,13
