Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2016,D2,01/09/2016,6:31 p.m.,Union (TN),31,72,13,37,26,40,101,17,33,50,18,18,7,0,30,Ala.-Huntsville,29,65,10,25,37,46,105,6,31,37,23,12,10,3,29
Men,2016,D2,01/09/2016,6:31 p.m.,Ala.-Huntsville,29,65,10,25,37,46,105,6,31,37,23,12,10,3,29,Union (TN),31,72,13,37,26,40,101,17,33,50,18,18,7,0,30
Men,2017,D2,11/23/2016,7 pm,Buffalo,33,66,4,19,15,17,85,14,27,41,17,16,2,4,28,Alas. Anchorage,22,56,7,24,28,38,79,9,20,29,16,12,5,1,24
Men,2017,D2,11/23/2016,7 pm,Alas. Anchorage,22,56,7,24,28,38,79,9,20,29,16,12,5,1,24,Buffalo,33,66,4,19,15,17,85,14,27,41,17,16,2,4,28
Men,2017,D2,01/12/2017,7:30 PM,Alas. Anchorage,28,61,2,12,10,16,68,13,25,38,6,10,5,7,18,Mont. St. Billings,27,58,5,17,10,13,69,9,23,32,12,11,3,6,18
Men,2017,D2,01/12/2017,7:30 PM,Mont. St. Billings,27,58,5,17,10,13,69,9,23,32,12,11,3,6,18,Alas. Anchorage,28,61,2,12,10,16,68,13,25,38,6,10,5,7,18
Men,2016,D2,02/27/2016,7:30 PM,Alas. Anchorage,22,60,7,27,30,33,81,13,24,37,8,15,6,1,18,Central Wash.,34,62,10,24,10,15,88,7,27,34,24,12,6,5,27
Men,2016,D2,02/27/2016,7:30 PM,Central Wash.,34,62,10,24,10,15,88,7,27,34,24,12,6,5,27,Alas. Anchorage,22,60,7,27,30,33,81,13,24,37,8,15,6,1,18
Women,2016,D2,02/20/2016,7:00 p.m.,Alas. Fairbanks,19,48,4,13,22,29,64,9,26,35,13,17,8,6,19,Saint Martin's,18,60,4,19,17,21,57,15,21,36,10,15,9,5,23
Women,2016,D2,02/20/2016,7:00 p.m.,Saint Martin's,18,60,4,19,17,21,57,15,21,36,10,15,9,5,23,Alas. Fairbanks,19,48,4,13,22,29,64,9,26,35,13,17,8,6,19
Women,2017,D2,12/03/2016,7pm AKST,Simon Fraser,30,63,8,24,11,16,79,18,16,34,17,17,8,1,18,Alas. Fairbanks,25,54,8,17,19,22,77,13,16,29,19,17,7,2,16
Women,2017,D2,12/03/2016,7pm AKST,Alas. Fairbanks,25,54,8,17,19,22,77,13,16,29,19,17,7,2,16,Simon Fraser,30,63,8,24,11,16,79,18,16,34,17,17,8,1,18
Women,2016,D3,01/13/2016,06:10 PM,Hope,29,65,4,16,4,12,66,17,27,44,23,12,8,6,13,Albion,20,52,10,15,4,10,54,8,23,31,11,18,5,1,12
Women,2016,D3,01/13/2016,06:10 PM,Albion,20,52,10,15,4,10,54,8,23,31,11,18,5,1,12,Hope,29,65,4,16,4,12,66,17,27,44,23,12,8,6,13
Women,2016,D3,11/14/2015,6:00 pm,Albion,19,52,7,14,7,8,52,11,25,36,13,20,4,0,21,John Carroll,24,67,4,12,8,14,60,21,23,44,17,12,9,3,13
Women,2016,D3,11/14/2015,6:00 pm,John Carroll,24,67,4,12,8,14,60,21,23,44,17,12,9,3,13,Albion,19,52,7,14,7,8,52,11,25,36,13,20,4,0,21
Women,2016,D3,11/29/2015,15:00:00,Alma,20,54,5,20,10,15,55,5,27,32,11,14,11,1,18,Concordia (MI),19,50,6,14,16,17,60,5,31,36,9,18,7,4,17
Women,2016,D3,11/29/2015,15:00:00,Concordia (MI),19,50,6,14,16,17,60,5,31,36,9,18,7,4,17,Alma,20,54,5,20,10,15,55,5,27,32,11,14,11,1,18
Women,2016,D3,01/18/2016,7:00 p.m.,Johnson & Wales (RI),26,69,2,17,15,22,69,14,28,42,13,12,11,9,12,Anna Maria,19,58,4,18,8,15,50,14,33,47,6,25,5,1,17
Women,2016,D3,01/18/2016,7:00 p.m.,Anna Maria,19,58,4,18,8,15,50,14,33,47,6,25,5,1,17,Johnson & Wales (RI),26,69,2,17,15,22,69,14,28,42,13,12,11,9,12
Women,2017,D3,02/04/2017,1:00 PM,Becker,18,54,2,14,18,33,56,14,26,40,9,16,12,0,24,Lesley,12,53,6,17,10,19,40,18,30,48,7,26,1,0,24
Women,2017,D3,02/04/2017,1:00 PM,Lesley,12,53,6,17,10,19,40,18,30,48,7,26,1,0,24,Becker,18,54,2,14,18,33,56,14,26,40,9,16,12,0,24
Women,2017,D2,01/18/2017,5:30 p.m.,Bloomsburg,24,52,5,14,15,21,68,5,23,28,18,14,11,5,15,Kutztown,26,61,5,12,9,13,66,14,28,42,16,18,7,0,21
Women,2017,D2,01/18/2017,5:30 p.m.,Kutztown,26,61,5,12,9,13,66,14,28,42,16,18,7,0,21,Bloomsburg,24,52,5,14,15,21,68,5,23,28,18,14,11,5,15
Women,2016,D1,02/13/2016,2 p.m.,Colgate,22,64,6,20,10,14,60,12,18,30,14,20,10,3,22,Bucknell,27,49,6,15,19,25,79,6,30,36,17,22,9,4,13
Women,2016,D1,02/13/2016,2 p.m.,Bucknell,27,49,6,15,19,25,79,6,30,36,17,22,9,4,13,Colgate,22,64,6,20,10,14,60,12,18,30,14,20,10,3,22
Women,2017,D2,02/13/2017,5:30 PM,Harding,22,56,5,19,15,21,64,9,26,35,16,13,6,2,17,Arkansas Tech,22,57,4,18,14,16,62,10,26,36,7,18,3,3,25
Women,2017,D2,02/13/2017,5:30 PM,Arkansas Tech,22,57,4,18,14,16,62,10,26,36,7,18,3,3,25,Harding,22,56,5,19,15,21,64,9,26,35,16,13,6,2,17
Men,2016,D2,03/01/2016,12:13 p.m.,Kentucky St.,24,65,3,10,20,27,71,14,28,42,11,12,10,1,21,Claflin,26,68,1,16,20,28,73,20,32,52,7,15,7,13,20
Men,2016,D2,03/01/2016,12:13 p.m.,Claflin,26,68,1,16,20,28,73,20,32,52,7,15,7,13,20,Kentucky St.,24,65,3,10,20,27,71,14,28,42,11,12,10,1,21
Men,2016,D3,02/10/2016,8:00 pm,FDU-Florham,21,64,4,23,6,10,52,11,32,43,11,18,6,7,16,Manhattanville,27,74,11,30,10,19,75,19,35,54,21,11,11,4,13
Men,2016,D3,02/10/2016,8:00 pm,Manhattanville,27,74,11,30,10,19,75,19,35,54,21,11,11,4,13,FDU-Florham,21,64,4,23,6,10,52,11,32,43,11,18,6,7,16
Women,2017,D1,01/14/2017,3 p.m.,Colorado St.,28,62,18,43,4,7,78,1,34,35,24,11,3,1,14,New Mexico,22,72,7,31,12,17,63,18,34,52,13,11,6,0,12
Women,2017,D1,01/14/2017,3 p.m.,New Mexico,22,72,7,31,12,17,63,18,34,52,13,11,6,0,12,Colorado St.,28,62,18,43,4,7,78,1,34,35,24,11,3,1,14
Women,2016,D2,02/26/2016,5:30pm,Lees-McRae,21,60,3,15,13,19,58,9,27,36,12,12,6,2,20,North Greenville,24,61,5,18,13,16,66,12,33,45,12,16,7,6,18
Women,2016,D2,02/26/2016,5:30pm,North Greenville,24,61,5,18,13,16,66,12,33,45,12,16,7,6,18,Lees-McRae,21,60,3,15,13,19,58,9,27,36,12,12,6,2,20
Men,2016,D1,12/07/2015,7 PM,Northeastern,31,68,11,29,13,16,86,7,25,32,17,11,6,4,19,Western Mich.,33,61,9,18,12,21,87,7,31,38,10,17,5,1,16
Men,2016,D1,12/07/2015,7 PM,Western Mich.,33,61,9,18,12,21,87,7,31,38,10,17,5,1,16,Northeastern,31,68,11,29,13,16,86,7,25,32,17,11,6,4,19
Men,2016,D2,11/17/2015,7:30PM,Wheeling Jesuit,26,65,4,17,22,29,78,14,25,39,13,10,11,3,14,Ohio Valley,27,63,9,20,11,14,74,12,26,38,12,20,6,9,23
Men,2016,D2,11/17/2015,7:30PM,Ohio Valley,27,63,9,20,11,14,74,12,26,38,12,20,6,9,23,Wheeling Jesuit,26,65,4,17,22,29,78,14,25,39,13,10,11,3,14
Men,2017,D2,12/29/2016,5:00 p.m.,Okla. Christian,25,49,6,16,20,28,76,5,33,38,9,12,2,4,20,Central Okla.,23,63,3,14,14,20,63,11,21,32,7,4,5,3,20
Men,2017,D2,12/29/2016,5:00 p.m.,Central Okla.,23,63,3,14,14,20,63,11,21,32,7,4,5,3,20,Okla. Christian,25,49,6,16,20,28,76,5,33,38,9,12,2,4,20
Men,2016,D2,11/13/2015,7:30 p.m.,Tex. A&M-Commerce,26,54,5,12,24,34,81,8,32,40,15,15,9,5,22,Okla. Christian,20,59,8,23,18,25,66,12,23,35,10,13,8,3,22
Men,2016,D2,11/13/2015,7:30 p.m.,Okla. Christian,20,59,8,23,18,25,66,12,23,35,10,13,8,3,22,Tex. A&M-Commerce,26,54,5,12,24,34,81,8,32,40,15,15,9,5,22
Women,2017,D3,01/06/2017,6 p.m.,Willamette,28,61,11,29,15,24,82,10,21,31,19,12,8,1,25,Puget Sound,36,67,4,14,19,25,95,13,27,40,20,11,6,2,20
Women,2017,D3,01/06/2017,6 p.m.,Puget Sound,36,67,4,14,19,25,95,13,27,40,20,11,6,2,20,Willamette,28,61,11,29,15,24,82,10,21,31,19,12,8,1,25
Women,2016,D3,01/23/2016,1:00 p.m.,Southern Vt.,18,50,5,15,9,12,50,7,22,29,9,28,8,0,22,Regis (MA),25,74,2,17,24,31,76,29,27,56,15,15,16,3,13
Women,2016,D3,01/23/2016,1:00 p.m.,Regis (MA),25,74,2,17,24,31,76,29,27,56,15,15,16,3,13,Southern Vt.,18,50,5,15,9,12,50,7,22,29,9,28,8,0,22
Women,2017,D2,02/28/2017,5 p.m.,Sioux Falls,18,60,7,26,9,12,52,11,23,34,9,10,7,1,17,Northern St.,19,49,4,8,13,16,55,5,31,36,13,13,6,7,16
Women,2017,D2,02/28/2017,5 p.m.,Northern St.,19,49,4,8,13,16,55,5,31,36,13,13,6,7,16,Sioux Falls,18,60,7,26,9,12,52,11,23,34,9,10,7,1,17
Men,2017,D1,01/14/2017,3:10 P.M.,West Virginia,24,52,4,18,22,32,74,10,19,29,6,15,8,3,21,Texas,23,48,8,22,18,23,72,6,22,28,12,19,4,4,23
Men,2017,D1,01/14/2017,3:10 P.M.,Texas,23,48,8,22,18,23,72,6,22,28,12,19,4,4,23,West Virginia,24,52,4,18,22,32,74,10,19,29,6,15,8,3,21
Women,2017,D1,11/13/2016,6 p.m.,Central Ark.,20,57,2,12,7,9,49,9,20,29,13,15,1,2,14,Texas A&M,29,62,6,12,10,14,74,14,29,43,18,14,5,8,16
Women,2017,D1,11/13/2016,6 p.m.,Texas A&M,29,62,6,12,10,14,74,14,29,43,18,14,5,8,16,Central Ark.,20,57,2,12,7,9,49,9,20,29,13,15,1,2,14
Men,2017,D1,11/11/2016,6:35 p.m.,Houston Baptist,22,58,7,23,16,24,67,10,17,27,10,15,4,0,23,Texas Tech,33,54,10,17,17,25,93,6,30,36,20,14,5,4,22
Men,2017,D1,11/11/2016,6:35 p.m.,Texas Tech,33,54,10,17,17,25,93,6,30,36,20,14,5,4,22,Houston Baptist,22,58,7,23,16,24,67,10,17,27,10,15,4,0,23
Men,2017,D2,01/21/2017,4:08 pm,West Va. Wesleyan,29,52,5,13,22,31,85,8,17,25,16,19,6,5,15,Fairmont St.,47,76,14,24,10,14,118,15,18,33,28,12,11,3,20
Men,2017,D2,01/21/2017,4:08 pm,Fairmont St.,47,76,14,24,10,14,118,15,18,33,28,12,11,3,20,West Va. Wesleyan,29,52,5,13,22,31,85,8,17,25,16,19,6,5,15
Men,2017,D2,11/21/2016,7:30 pm,Shepherd,27,46,7,11,17,17,78,8,24,32,16,12,3,2,15,West Va. Wesleyan,24,55,7,26,6,7,61,8,11,19,15,8,2,2,18
Men,2017,D2,11/21/2016,7:30 pm,West Va. Wesleyan,24,55,7,26,6,7,61,8,11,19,15,8,2,2,18,Shepherd,27,46,7,11,17,17,78,8,24,32,16,12,3,2,15
Men,2016,D2,02/13/2016,4 p.m.,Concord,23,66,6,25,12,17,64,11,31,42,11,13,4,0,24,Wheeling Jesuit,24,62,5,24,24,29,77,11,32,43,18,10,7,3,17
Men,2016,D2,02/13/2016,4 p.m.,Wheeling Jesuit,24,62,5,24,24,29,77,11,32,43,18,10,7,3,17,Concord,23,66,6,25,12,17,64,11,31,42,11,13,4,0,24
Women,2016,D2,10/30/2015,1:30pm,Alas. Anchorage,30,66,15,30,15,19,90,16,23,39,23,23,12,2,35,William Jewell,15,49,3,18,30,44,63,15,21,36,8,25,5,1,18
Women,2016,D2,10/30/2015,1:30pm,William Jewell,15,49,3,18,30,44,63,15,21,36,8,25,5,1,18,Alas. Anchorage,30,66,15,30,15,19,90,16,23,39,23,23,12,2,35
