Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,01/16/2016,2:49 p.m.,Ala.-Huntsville,23,55,2,19,15,23,63,8,33,41,9,17,5,1,24,North Ala.,19,56,5,16,12,21,55,7,27,34,9,14,10,2,26
Women,2016,D2,01/16/2016,2:49 p.m.,North Ala.,19,56,5,16,12,21,55,7,27,34,9,14,10,2,26,Ala.-Huntsville,23,55,2,19,15,23,63,8,33,41,9,17,5,1,24
Men,2017,D1,12/12/2016,7:05 pm PST,Alabama St.,15,60,7,28,4,8,41,16,13,29,8,15,6,0,22,San Diego St.,25,45,5,16,18,26,73,9,29,38,15,15,9,7,10
Men,2017,D1,12/12/2016,7:05 pm PST,San Diego St.,25,45,5,16,18,26,73,9,29,38,15,15,9,7,10,Alabama St.,15,60,7,28,4,8,41,16,13,29,8,15,6,0,22
Men,2016,D2,11/26/2015,5:30 pm,Middle Tenn.,23,49,6,16,23,28,75,8,27,35,17,18,4,2,23,Alas. Anchorage,22,56,11,32,17,22,72,8,18,26,16,11,7,1,21
Men,2016,D2,11/26/2015,5:30 pm,Alas. Anchorage,22,56,11,32,17,22,72,8,18,26,16,11,7,1,21,Middle Tenn.,23,49,6,16,23,28,75,8,27,35,17,18,4,2,23
Men,2017,D2,11/12/2016,5:30 p.m.,Alas. Fairbanks,27,67,7,29,5,11,66,6,27,33,15,10,6,3,11,Chaminade,33,66,11,26,3,4,80,6,37,43,19,16,3,4,12
Men,2017,D2,11/12/2016,5:30 p.m.,Chaminade,33,66,11,26,3,4,80,6,37,43,19,16,3,4,12,Alas. Fairbanks,27,67,7,29,5,11,66,6,27,33,15,10,6,3,11
Women,2016,D2,02/24/2016,6 p.m.,Lincoln Memorial,23,68,3,17,13,15,62,19,27,46,5,17,8,1,28,Anderson (SC),22,58,6,12,17,28,67,12,26,38,12,13,11,3,13
Women,2016,D2,02/24/2016,6 p.m.,Anderson (SC),22,58,6,12,17,28,67,12,26,38,12,13,11,3,13,Lincoln Memorial,23,68,3,17,13,15,62,19,27,46,5,17,8,1,28
Men,2016,D1,01/07/2016,9:08 p.m.,Jacksonville St.,20,67,9,29,5,8,54,15,19,34,12,15,8,2,20,Austin Peay,27,49,5,12,14,24,73,8,34,42,19,17,5,4,14
Men,2016,D1,01/07/2016,9:08 p.m.,Austin Peay,27,49,5,12,14,24,73,8,34,42,19,17,5,4,14,Jacksonville St.,20,67,9,29,5,8,54,15,19,34,12,15,8,2,20
Women,2017,D3,11/16/2016,7 PM,Bard,21,57,3,6,11,17,56,13,29,42,12,21,6,2,11,Purchase,24,62,8,26,9,13,65,10,23,33,12,16,9,0,22
Women,2017,D3,11/16/2016,7 PM,Purchase,24,62,8,26,9,13,65,10,23,33,12,16,9,0,22,Bard,21,57,3,6,11,17,56,13,29,42,12,21,6,2,11
Women,2017,D1,02/28/2017,7:05 p.m.,Boise St.,26,61,7,14,7,7,66,11,24,35,12,9,11,3,15,Fresno St.,17,51,3,16,11,16,48,13,24,37,12,15,5,6,9
Women,2017,D1,02/28/2017,7:05 p.m.,Fresno St.,17,51,3,16,11,16,48,13,24,37,12,15,5,6,9,Boise St.,26,61,7,14,7,7,66,11,24,35,12,9,11,3,15
