Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,01/09/2016,3:37 p.m.,Union (TN),35,65,5,13,14,18,89,9,27,36,21,6,2,6,21,Ala.-Huntsville,28,70,12,35,17,19,85,16,22,38,17,7,1,0,21
Women,2016,D2,01/09/2016,3:37 p.m.,Ala.-Huntsville,28,70,12,35,17,19,85,16,22,38,17,7,1,0,21,Union (TN),35,65,5,13,14,18,89,9,27,36,21,6,2,6,21
Men,2017,D1,02/06/2017,7:30 p.m.,Mississippi Val.,22,59,6,18,16,22,66,12,23,35,7,17,12,1,27,Alabama St.,25,51,4,16,17,31,71,12,31,43,13,22,3,7,19
Men,2017,D1,02/06/2017,7:30 p.m.,Alabama St.,25,51,4,16,17,31,71,12,31,43,13,22,3,7,19,Mississippi Val.,22,59,6,18,16,22,66,12,23,35,7,17,12,1,27
Men,2016,D3,02/20/2016,7:30 PM,Alma,38,77,11,32,10,13,97,11,30,41,21,2,3,5,11,Olivet,30,68,14,32,11,16,85,9,29,38,17,6,1,5,14
Men,2016,D3,02/20/2016,7:30 PM,Olivet,30,68,14,32,11,16,85,9,29,38,17,6,1,5,14,Alma,38,77,11,32,10,13,97,11,30,41,21,2,3,5,11
Men,2016,D3,01/20/2016,7:30 p.m.,Alma,29,57,12,23,26,34,96,8,24,32,16,7,12,3,17,Trine,32,61,14,25,13,14,91,6,25,31,14,15,4,3,24
Men,2016,D3,01/20/2016,7:30 p.m.,Alma,29,57,12,23,26,34,96,8,24,32,16,7,12,3,17,Trine,15,55,2,14,15,18,47,9,21,30,8,16,9,2,22
Men,2016,D3,01/20/2016,7:30 p.m.,Trine,32,61,14,25,13,14,91,6,25,31,14,15,4,3,24,Alma,29,57,12,23,26,34,96,8,24,32,16,7,12,3,17
Men,2016,D3,01/20/2016,7:30 p.m.,Trine,32,61,14,25,13,14,91,6,25,31,14,15,4,3,24,Alma,18,38,5,12,15,19,56,0,30,30,13,20,10,7,16
Women,2016,D3,01/20/2016,7:30 p.m.,Trine,15,55,2,14,15,18,47,9,21,30,8,16,9,2,22,Alma,29,57,12,23,26,34,96,8,24,32,16,7,12,3,17
Women,2016,D3,01/20/2016,7:30 p.m.,Trine,15,55,2,14,15,18,47,9,21,30,8,16,9,2,22,Alma,18,38,5,12,15,19,56,0,30,30,13,20,10,7,16
Women,2016,D3,01/20/2016,7:30 p.m.,Alma,18,38,5,12,15,19,56,0,30,30,13,20,10,7,16,Trine,32,61,14,25,13,14,91,6,25,31,14,15,4,3,24
Women,2016,D3,01/20/2016,7:30 p.m.,Alma,18,38,5,12,15,19,56,0,30,30,13,20,10,7,16,Trine,15,55,2,14,15,18,47,9,21,30,8,16,9,2,22
Women,2016,D1,01/16/2016,4 p.m.,Bucknell,26,54,2,9,17,21,71,13,36,49,10,20,8,2,14,Colgate,18,66,5,19,10,12,51,12,17,29,9,11,11,10,16
Women,2016,D1,01/16/2016,4 p.m.,Colgate,18,66,5,19,10,12,51,12,17,29,9,11,11,10,16,Bucknell,26,54,2,9,17,21,71,13,36,49,10,20,8,2,14
Men,2017,D3,01/24/2017,7:00 PM,Redlands,29,60,11,22,13,19,82,10,31,41,17,18,2,3,23,Cal Lutheran,30,66,8,23,17,31,85,11,23,34,20,6,9,2,20
Men,2017,D3,01/24/2017,7:00 PM,Cal Lutheran,30,66,8,23,17,31,85,11,23,34,20,6,9,2,20,Redlands,29,60,11,22,13,19,82,10,31,41,17,18,2,3,23
Women,2017,D3,12/01/2016,7:00 p.m.,Daniel Webster,26,71,5,16,12,17,69,14,27,41,11,22,11,8,21,Elms,29,69,7,19,19,32,84,15,36,51,20,21,13,3,18
Women,2017,D3,12/01/2016,7:00 p.m.,Elms,29,69,7,19,19,32,84,15,36,51,20,21,13,3,18,Daniel Webster,26,71,5,16,12,17,69,14,27,41,11,22,11,8,21
Women,2016,D3,01/08/2016,7:00,Connecticut Col.,27,56,7,18,18,30,79,12,28,40,15,16,11,1,21,Hamilton,19,64,1,21,15,21,54,19,23,42,10,17,7,3,23
Women,2016,D3,01/08/2016,7:00,Hamilton,19,64,1,21,15,21,54,19,23,42,10,17,7,3,23,Connecticut Col.,27,56,7,18,18,30,79,12,28,40,15,16,11,1,21
