Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,01/21/2017,4:00PM,Southern U.,29,61,2,10,6,13,66,6,28,34,13,11,11,5,16,Alabama A&M,21,57,2,10,10,18,54,11,25,36,12,18,4,1,10
Women,2017,D1,01/21/2017,4:00PM,Alabama A&M,21,57,2,10,10,18,54,11,25,36,12,18,4,1,10,Southern U.,29,61,2,10,6,13,66,6,28,34,13,11,11,5,16
Women,2016,D2,02/06/2016,7:00 pm,Alas. Anchorage,31,64,9,23,6,8,77,11,31,42,24,16,11,0,20,Western Ore.,15,50,3,14,9,13,42,6,21,27,9,22,6,1,16
Women,2016,D2,02/06/2016,7:00 pm,Western Ore.,15,50,3,14,9,13,42,6,21,27,9,22,6,1,16,Alas. Anchorage,31,64,9,23,6,8,77,11,31,42,24,16,11,0,20
Women,2016,D2,03/05/2016,8:00 p.m.,Mont. St. Billings,21,61,4,20,11,14,57,14,20,34,11,19,10,4,16,Alas. Anchorage,30,61,8,19,9,14,77,14,27,41,17,22,11,3,17
Women,2016,D2,03/05/2016,8:00 p.m.,Alas. Anchorage,30,61,8,19,9,14,77,14,27,41,17,22,11,3,17,Mont. St. Billings,21,61,4,20,11,14,57,14,20,34,11,19,10,4,16
Women,2017,D2,02/09/2017,7:00 PM,Alas. Fairbanks,25,56,0,9,16,20,66,6,22,28,20,13,10,0,15,Central Wash.,28,53,5,8,8,14,69,7,26,33,22,18,6,4,21
Women,2017,D2,02/09/2017,7:00 PM,Central Wash.,28,53,5,8,8,14,69,7,26,33,22,18,6,4,21,Alas. Fairbanks,25,56,0,9,16,20,66,6,22,28,20,13,10,0,15
Women,2016,D3,12/09/2015,7:30 p.m.,Alma,19,45,4,15,14,19,56,6,24,30,10,20,6,6,22,St. Mary's (IN),28,60,1,2,11,16,68,11,24,35,19,11,11,1,16
Women,2016,D3,12/09/2015,7:30 p.m.,St. Mary's (IN),28,60,1,2,11,16,68,11,24,35,19,11,11,1,16,Alma,19,45,4,15,14,19,56,6,24,30,10,20,6,6,22
Women,2016,D1,12/19/2015,3:05 pm MT,Marquette,32,63,4,16,12,20,80,12,18,30,14,14,9,1,25,Arizona St.,32,56,4,16,22,29,90,11,24,35,24,16,8,1,17
Women,2016,D1,12/19/2015,3:05 pm MT,Arizona St.,32,56,4,16,22,29,90,11,24,35,24,16,8,1,17,Marquette,32,63,4,16,12,20,80,12,18,30,14,14,9,1,25
Men,2017,D2,11/19/2016,3:00,UIndy,25,58,8,20,12,17,70,8,21,29,10,10,7,1,23,Hillsdale,28,53,10,22,23,29,89,8,27,35,22,8,5,6,19
Men,2017,D2,11/19/2016,3:00,Hillsdale,28,53,10,22,23,29,89,8,27,35,22,8,5,6,19,UIndy,25,58,8,20,12,17,70,8,21,29,10,10,7,1,23
Women,2017,D1,12/29/2016,5:30 p.m.,Jacksonville St.,30,55,16,27,7,11,83,8,27,35,16,24,2,5,18,UT Martin,33,71,14,26,14,17,94,12,20,32,19,9,16,4,18
Women,2017,D1,12/29/2016,5:30 p.m.,UT Martin,33,71,14,26,14,17,94,12,20,32,19,9,16,4,18,Jacksonville St.,30,55,16,27,7,11,83,8,27,35,16,24,2,5,18
Men,2017,D3,02/01/2017,7:00 pm,Otterbein,22,65,11,40,3,4,58,8,21,29,12,19,5,2,12,John Carroll,39,71,8,23,11,15,97,13,35,48,27,11,11,2,10
Men,2017,D3,02/01/2017,7:00 pm,John Carroll,39,71,8,23,11,15,97,13,35,48,27,11,11,2,10,Otterbein,22,65,11,40,3,4,58,8,21,29,12,19,5,2,12
Men,2017,D1,11/26/2016,6:30 p.m. CT,Houston Baptist,29,67,10,21,11,18,79,12,19,31,22,12,6,2,13,Marquette,37,66,10,28,17,20,101,10,31,41,25,11,8,4,18
Men,2017,D1,11/26/2016,6:30 p.m. CT,Marquette,37,66,10,28,17,20,101,10,31,41,25,11,8,4,18,Houston Baptist,29,67,10,21,11,18,79,12,19,31,22,12,6,2,13
Women,2016,D1,12/28/2015,7:01 p.m.,Southeastern La.,12,55,3,16,14,18,41,14,23,37,6,24,1,1,28,Mississippi St.,27,76,9,25,18,28,81,30,30,60,18,14,4,3,20
Women,2016,D1,12/28/2015,7:01 p.m.,Mississippi St.,27,76,9,25,18,28,81,30,30,60,18,14,4,3,20,Southeastern La.,12,55,3,16,14,18,41,14,23,37,6,24,1,1,28
Men,2016,D1,02/17/2016,8:00 PM,Boise St.,31,62,9,24,7,16,78,9,21,30,16,12,9,5,26,New Mexico,23,51,9,17,25,33,80,9,26,35,12,16,7,5,19
Men,2016,D1,02/17/2016,8:00 PM,New Mexico,23,51,9,17,25,33,80,9,26,35,12,16,7,5,19,Boise St.,31,62,9,24,7,16,78,9,21,30,16,12,9,5,26
Women,2016,D2,11/13/2015,5:15 PM,Academy of Art,25,63,5,23,16,25,71,11,13,24,9,11,10,3,19,Simon Fraser,22,64,7,32,15,22,66,20,21,41,16,24,1,1,25
Women,2016,D2,11/13/2015,5:15 PM,Simon Fraser,22,64,7,32,15,22,66,20,21,41,16,24,1,1,25,Academy of Art,25,63,5,23,16,25,71,11,13,24,9,11,10,3,19
Women,2016,D2,01/08/2016,6 p.m.,Winona St.,21,52,5,17,13,17,60,7,29,36,14,15,5,3,17,Sioux Falls,20,60,7,25,12,20,59,15,25,40,11,11,7,3,20
Women,2016,D2,01/08/2016,6 p.m.,Sioux Falls,20,60,7,25,12,20,59,15,25,40,11,11,7,3,20,Winona St.,21,52,5,17,13,17,60,7,29,36,14,15,5,3,17
Women,2016,D2,11/13/2015,8 p.m.,Neb.-Kearney,18,58,7,18,17,24,60,11,22,33,8,14,6,2,19,Sioux Falls,32,56,7,18,13,24,84,5,32,37,24,11,7,1,23
Women,2016,D2,11/13/2015,8 p.m.,Sioux Falls,32,56,7,18,13,24,84,5,32,37,24,11,7,1,23,Neb.-Kearney,18,58,7,18,17,24,60,11,22,33,8,14,6,2,19
Men,2016,D2,01/29/2016,8:05 pm,Sioux Falls,35,66,17,29,8,9,95,9,28,37,22,4,6,5,13,Minn. Duluth,27,62,11,26,8,13,73,10,22,32,11,8,3,1,13
Men,2016,D2,01/29/2016,8:05 pm,Minn. Duluth,27,62,11,26,8,13,73,10,22,32,11,8,3,1,13,Sioux Falls,35,66,17,29,8,9,95,9,28,37,22,4,6,5,13
Men,2017,D2,12/09/2010,8:05 pm,St. Cloud St.,33,57,9,17,15,22,90,7,22,29,16,11,4,2,17,Sioux Falls,28,63,6,21,12,15,74,14,18,32,12,13,5,1,18
Men,2017,D2,12/09/2010,8:05 pm,Sioux Falls,28,63,6,21,12,15,74,14,18,32,12,13,5,1,18,St. Cloud St.,33,57,9,17,15,22,90,7,22,29,16,11,4,2,17
Women,2017,D2,01/25/2017,5:30 p.m.,Slippery Rock,24,76,9,29,6,9,63,21,22,43,16,10,11,2,14,Gannon,23,49,6,16,12,17,64,6,32,38,18,21,5,5,13
Women,2017,D2,01/25/2017,5:30 p.m.,Gannon,23,49,6,16,12,17,64,6,32,38,18,21,5,5,13,Slippery Rock,24,76,9,29,6,9,63,21,22,43,16,10,11,2,14
Women,2016,D1,12/01/2015,7 p.m.,Florida,28,75,8,23,8,16,72,25,33,58,8,21,8,6,21,South Ala.,22,58,6,22,10,23,60,9,26,35,13,17,9,10,16
Women,2016,D1,12/01/2015,7 p.m.,South Ala.,22,58,6,22,10,23,60,9,26,35,13,17,9,10,16,Florida,28,75,8,23,8,16,72,25,33,58,8,21,8,6,21
Women,2016,D2,02/11/2016,5:30pm,Tex. Permian Basin,18,52,5,18,6,11,47,14,20,34,10,18,5,0,13,Tex. A&M Int'l,20,56,10,29,10,18,60,19,17,36,15,10,11,6,9
Women,2016,D2,02/11/2016,5:30pm,Tex. A&M Int'l,20,56,10,29,10,18,60,19,17,36,15,10,11,6,9,Tex. Permian Basin,18,52,5,18,6,11,47,14,20,34,10,18,5,0,13
Men,2016,D1,01/20/2016,7:00 p.m.,Texas,16,41,6,15,18,30,56,6,27,33,9,8,5,1,21,West Virginia,19,61,3,21,8,23,49,24,25,49,9,11,3,0,21
Men,2016,D1,01/20/2016,7:00 p.m.,West Virginia,19,61,3,21,8,23,49,24,25,49,9,11,3,0,21,Texas,16,41,6,15,18,30,56,6,27,33,9,8,5,1,21
Women,2016,D1,12/21/2015,7:15 p.m.,Indiana,20,48,5,13,19,23,64,10,18,28,12,20,10,4,19,West Virginia,23,55,10,23,19,23,75,14,21,35,16,19,9,5,20
Women,2016,D1,12/21/2015,7:15 p.m.,West Virginia,23,55,10,23,19,23,75,14,21,35,16,19,9,5,20,Indiana,20,48,5,13,19,23,64,10,18,28,12,20,10,4,19
Women,2017,D2,02/02/2017,5:30 p.m.,Western N.M.,23,73,8,25,11,14,65,15,27,42,14,12,3,2,23,Tex. A&M-Commerce,34,69,5,18,19,29,92,14,34,48,23,9,5,6,17
Women,2017,D2,02/02/2017,5:30 p.m.,Tex. A&M-Commerce,34,69,5,18,19,29,92,14,34,48,23,9,5,6,17,Western N.M.,23,73,8,25,11,14,65,15,27,42,14,12,3,2,23
Men,2017,D2,01/12/2017,7:30 pm,Ill.-Springfield,28,62,12,22,21,29,89,12,29,41,14,6,2,1,15,William Jewell,29,64,12,32,15,18,85,9,30,39,14,7,4,4,23
Men,2017,D2,01/12/2017,7:30 pm,William Jewell,29,64,12,32,15,18,85,9,30,39,14,7,4,4,23,Ill.-Springfield,28,62,12,22,21,29,89,12,29,41,14,6,2,1,15
Women,2017,D2,01/16/2017,1:00 p.m.,Chowan,23,85,4,21,7,15,57,25,22,47,9,13,13,0,27,Winston-Salem,24,53,3,9,18,28,69,13,43,56,16,30,10,4,22
Women,2017,D2,01/16/2017,1:00 p.m.,Winston-Salem,24,53,3,9,18,28,69,13,43,56,16,30,10,4,22,Chowan,23,85,4,21,7,15,57,25,22,47,9,13,13,0,27
Women,2016,D3,01/06/2016,6 p.m.,Wooster,37,89,9,29,11,16,94,19,24,43,16,15,8,0,20,Ohio Wesleyan,39,71,9,16,14,18,101,9,33,42,18,21,3,1,15
Women,2016,D3,01/06/2016,6 p.m.,Ohio Wesleyan,39,71,9,16,14,18,101,9,33,42,18,21,3,1,15,Wooster,37,89,9,29,11,16,94,19,24,43,16,15,8,0,20
Women,2017,D1,12/20/2016,12:00 PM,Xavier,18,45,8,18,15,24,59,7,22,29,11,24,4,2,17,Southern Miss.,25,60,3,9,20,23,73,12,24,36,14,13,14,1,21
Women,2017,D1,12/20/2016,12:00 PM,Southern Miss.,25,60,3,9,20,23,73,12,24,36,14,13,14,1,21,Xavier,18,45,8,18,15,24,59,7,22,29,11,24,4,2,17
