Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,02/04/2017,Noon ET,Akron,25,66,9,37,11,16,70,11,25,36,10,10,5,2,30,Ohio,23,48,9,22,30,38,85,4,31,35,10,10,3,1,19
Men,2017,D1,02/04/2017,Noon ET,Ohio,23,48,9,22,30,38,85,4,31,35,10,10,3,1,19,Akron,25,66,9,37,11,16,70,11,25,36,10,10,5,2,30
Men,2016,D2,01/11/2016,5:30 p.m.,Christian Bros.,27,56,9,28,10,14,73,8,31,39,17,23,6,4,19,Ala.-Huntsville,27,62,11,26,17,24,82,9,24,33,21,12,13,1,15
Men,2016,D2,01/11/2016,5:30 p.m.,Ala.-Huntsville,27,62,11,26,17,24,82,9,24,33,21,12,13,1,15,Christian Bros.,27,56,9,28,10,14,73,8,31,39,17,23,6,4,19
Men,2016,D2,12/05/2015,2 pm,Northwest Nazarene,29,68,7,28,13,19,78,9,19,28,21,9,7,5,22,Alas. Anchorage,29,56,9,21,23,31,90,11,31,42,19,17,3,0,16
Men,2016,D2,12/05/2015,2 pm,Alas. Anchorage,29,56,9,21,23,31,90,11,31,42,19,17,3,0,16,Northwest Nazarene,29,68,7,28,13,19,78,9,19,28,21,9,7,5,22
Men,2017,D3,01/04/2017,4:32 p.m.,Allegheny,23,57,8,21,14,15,68,7,29,36,10,14,10,3,19,Wabash,21,58,8,26,12,18,62,9,26,35,12,13,6,2,13
Men,2017,D3,01/04/2017,4:32 p.m.,Wabash,21,58,8,26,12,18,62,9,26,35,12,13,6,2,13,Allegheny,23,57,8,21,14,15,68,7,29,36,10,14,10,3,19
Women,2016,D2,02/20/2016,2 p.m.,Lenoir-Rhyne,17,53,2,13,8,11,44,10,21,31,4,18,9,3,19,Anderson (SC),22,49,8,15,9,12,61,7,28,35,15,19,7,1,13
Women,2016,D2,02/20/2016,2 p.m.,Anderson (SC),22,49,8,15,9,12,61,7,28,35,15,19,7,1,13,Lenoir-Rhyne,17,53,2,13,8,11,44,10,21,31,4,18,9,3,19
Men,2017,D1,02/23/2017,8:00 p.m.,Southern California,27,51,5,15,18,22,77,6,21,27,16,14,3,1,17,Arizona,32,63,11,20,15,17,90,10,20,30,16,8,7,4,16
Men,2017,D1,02/23/2017,8:00 p.m.,Arizona,32,63,11,20,15,17,90,10,20,30,16,8,7,4,16,Southern California,27,51,5,15,18,22,77,6,21,27,16,14,3,1,17
Men,2017,D1,03/16/2017,8:24 pm,North Dakota,32,69,10,22,8,16,82,9,22,31,18,6,6,2,23,Arizona,36,62,4,11,24,28,100,7,33,40,14,7,3,3,18
Men,2017,D1,03/16/2017,8:24 pm,Arizona,36,62,4,11,24,28,100,7,33,40,14,7,3,3,18,North Dakota,32,69,10,22,8,16,82,9,22,31,18,6,6,2,23
Women,2017,D1,02/01/2017,7:05 pm,Colorado St.,22,52,7,21,9,12,60,2,30,32,13,10,10,7,5,Boise St.,23,67,4,27,3,5,53,15,28,43,8,14,7,1,11
Women,2017,D1,02/01/2017,7:05 pm,Boise St.,23,67,4,27,3,5,53,15,28,43,8,14,7,1,11,Colorado St.,22,52,7,21,9,12,60,2,30,32,13,10,10,7,5
Women,2017,D1,03/03/2017,8:00 PM,Syracuse,17,74,7,32,5,7,46,18,19,37,7,10,3,2,13,Duke,25,48,5,11,13,15,68,5,39,44,15,18,7,7,11
Women,2017,D1,03/03/2017,8:00 PM,Duke,25,48,5,11,13,15,68,5,39,44,15,18,7,7,11,Syracuse,17,74,7,32,5,7,46,18,19,37,7,10,3,2,13
Men,2017,D1,02/11/2017,3:30 p.m.,Georgia St.,31,58,5,13,5,15,72,7,30,37,10,18,5,5,21,Appalachian St.,24,65,14,36,15,21,77,14,25,39,16,14,6,3,17
Men,2017,D1,02/11/2017,3:30 p.m.,Appalachian St.,24,65,14,36,15,21,77,14,25,39,16,14,6,3,17,Georgia St.,31,58,5,13,5,15,72,7,30,37,10,18,5,5,21
Men,2017,D1,01/12/2017,7 p.m.,Clemson,22,60,7,24,12,17,63,8,21,29,12,8,9,6,18,Georgia Tech,27,58,4,12,17,19,75,10,30,40,19,13,5,4,18
Men,2017,D1,01/12/2017,7 p.m.,Georgia Tech,27,58,4,12,17,19,75,10,30,40,19,13,5,4,18,Clemson,22,60,7,24,12,17,63,8,21,29,12,8,9,6,18
Women,2017,D2,12/19/2016,1:00 p.m.,Holy Names,22,54,5,14,12,15,61,10,33,43,15,25,5,4,14,Azusa Pacific,26,70,7,26,9,13,68,14,24,38,22,15,17,2,14
Women,2017,D2,12/19/2016,1:00 p.m.,Azusa Pacific,26,70,7,26,9,13,68,14,24,38,22,15,17,2,14,Holy Names,22,54,5,14,12,15,61,10,33,43,15,25,5,4,14
Women,2017,D1,12/18/2016,2:35 p.m.,Delaware St.,19,57,5,21,14,21,57,7,24,31,6,21,10,6,20,Iowa St.,27,73,11,35,23,30,88,25,34,59,24,17,8,2,19
Women,2017,D1,12/18/2016,2:35 p.m.,Iowa St.,27,73,11,35,23,30,88,25,34,59,24,17,8,2,19,Delaware St.,19,57,5,21,14,21,57,7,24,31,6,21,10,6,20
Women,2017,D3,02/18/2017,4:00 pm,Lewis & Clark,34,70,7,16,8,9,83,11,31,42,22,12,14,5,21,Whitworth,23,65,2,11,16,22,64,14,26,40,10,16,4,1,9
Women,2017,D3,02/18/2017,4:00 pm,Whitworth,23,65,2,11,16,22,64,14,26,40,10,16,4,1,9,Lewis & Clark,34,70,7,16,8,9,83,11,31,42,22,12,14,5,21
Men,2016,D3,01/13/2016,8:00,Manhattanville,20,58,6,19,6,9,52,7,28,35,9,16,8,2,18,Delaware Valley,25,60,10,25,13,19,73,10,33,43,20,13,6,5,13
Men,2016,D3,01/13/2016,8:00,Delaware Valley,25,60,10,25,13,19,73,10,33,43,20,13,6,5,13,Manhattanville,20,58,6,19,6,9,52,7,28,35,9,16,8,2,18
