Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D2,01/21/2017,7 pm,Concordia Portland,30,59,12,20,3,6,75,8,20,28,28,15,7,4,23,Alas. Anchorage,23,49,6,15,25,31,77,9,22,31,14,12,8,6,12
Men,2017,D2,01/21/2017,7 pm,Alas. Anchorage,23,49,6,15,25,31,77,9,22,31,14,12,8,6,12,Concordia Portland,30,59,12,20,3,6,75,8,20,28,28,15,7,4,23
Men,2017,D2,01/07/2017,7:00 pm,Alas. Anchorage,27,50,11,18,19,29,84,10,16,26,10,7,5,2,22,Western Wash.,25,47,11,24,30,32,91,6,19,25,13,7,4,3,22
Men,2017,D2,01/07/2017,7:00 pm,Western Wash.,25,47,11,24,30,32,91,6,19,25,13,7,4,3,22,Alas. Anchorage,27,50,11,18,19,29,84,10,16,26,10,7,5,2,22
Men,2017,D2,12/18/2016,7:30 pm,Trinity Western (CN),20,54,10,27,4,7,54,9,22,31,14,25,6,3,24,Alas. Anchorage,32,71,8,27,12,23,84,18,25,43,23,12,17,5,13
Men,2017,D2,12/18/2016,7:30 pm,Alas. Anchorage,32,71,8,27,12,23,84,18,25,43,23,12,17,5,13,Trinity Western (CN),20,54,10,27,4,7,54,9,22,31,14,25,6,3,24
Women,2017,D3,02/15/2017,6:00 p.m.,Vassar,30,65,2,8,13,17,75,14,35,49,20,16,11,5,10,Bard,18,60,3,11,6,8,45,9,23,32,5,23,9,2,13
Women,2017,D3,02/15/2017,6:00 p.m.,Bard,18,60,3,11,6,8,45,9,23,32,5,23,9,2,13,Vassar,30,65,2,8,13,17,75,14,35,49,20,16,11,5,10
Women,2017,D2,02/25/2017,3:00 p.m.,Lock Haven,17,48,2,9,14,20,50,7,27,34,9,20,2,1,24,Bloomsburg,15,44,3,11,28,34,61,4,26,30,14,12,10,3,19
Women,2017,D2,02/25/2017,3:00 p.m.,Bloomsburg,15,44,3,11,28,34,61,4,26,30,14,12,10,3,19,Lock Haven,17,48,2,9,14,20,50,7,27,34,9,20,2,1,24
Women,2017,D2,02/08/2017,5:30 PM,Bloomsburg,24,53,5,15,6,10,59,9,14,23,13,17,12,3,15,Millersville,19,50,2,6,9,11,49,17,19,36,4,29,4,2,14
Women,2017,D2,02/08/2017,5:30 PM,Millersville,19,50,2,6,9,11,49,17,19,36,4,29,4,2,14,Bloomsburg,24,53,5,15,6,10,59,9,14,23,13,17,12,3,15
Women,2017,D1,02/19/2017,1:00 PM,Miami (FL),23,67,7,28,17,22,70,13,17,30,12,12,11,2,26,Duke,26,50,5,8,26,32,83,9,30,39,16,21,7,6,21
