Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,02/11/2016,7 p.m.,Central Wash.,25,62,2,17,9,13,61,15,17,32,15,10,10,6,18,Alas. Fairbanks,24,49,4,8,18,19,70,9,22,31,15,13,10,3,13
Women,2016,D2,02/11/2016,7 p.m.,Alas. Fairbanks,24,49,4,8,18,19,70,9,22,31,15,13,10,3,13,Central Wash.,25,62,2,17,9,13,61,15,17,32,15,10,10,6,18
Men,2016,D2,02/04/2016,7:00pm,Alas. Fairbanks,30,59,5,12,13,23,78,13,27,40,12,12,6,4,18,Simon Fraser,23,56,6,19,16,22,68,8,22,30,9,12,6,3,20
Men,2016,D2,02/04/2016,7:00pm,Simon Fraser,23,56,6,19,16,22,68,8,22,30,9,12,6,3,20,Alas. Fairbanks,30,59,5,12,13,23,78,13,27,40,12,12,6,4,18
Men,2016,D3,02/26/2016,3:15pm,Albion,24,67,5,24,11,16,64,11,21,32,6,4,7,2,17,Alma,27,53,9,22,14,16,77,5,34,39,19,14,2,3,17
Men,2016,D3,02/26/2016,3:15pm,Alma,27,53,9,22,14,16,77,5,34,39,19,14,2,3,17,Albion,24,67,5,24,11,16,64,11,21,32,6,4,7,2,17
Men,2016,D1,01/09/2016,4:10 p.m.,Arizona,40,81,10,23,11,16,101,15,34,49,15,19,7,10,23,Southern California,34,79,9,24,26,33,103,12,28,40,15,12,10,10,20
Men,2016,D1,01/09/2016,4:10 p.m.,Southern California,34,79,9,24,26,33,103,12,28,40,15,12,10,10,20,Arizona,40,81,10,23,11,16,101,15,34,49,15,19,7,10,23
Men,2016,D1,12/30/2015,7:30 p.m.,Arkansas St.,31,61,6,19,16,25,84,12,26,38,20,13,7,1,26,Troy,23,52,9,21,26,40,81,8,24,32,14,14,6,1,22
Men,2016,D1,12/30/2015,7:30 p.m.,Troy,23,52,9,21,26,40,81,8,24,32,14,14,6,1,22,Arkansas St.,31,61,6,19,16,25,84,12,26,38,20,13,7,1,26
Men,2016,D1,12/02/2015,8:54 p.m.,Austin Peay,19,55,2,12,8,24,48,16,24,40,9,18,12,1,17,A&M-Corpus Chris,20,48,4,14,17,20,61,6,27,33,11,17,10,6,20
Men,2016,D1,12/02/2015,8:54 p.m.,A&M-Corpus Chris,20,48,4,14,17,20,61,6,27,33,11,17,10,6,20,Austin Peay,19,55,2,12,8,24,48,16,24,40,9,18,12,1,17
Women,2017,D2,02/18/2017,5:00 p.m.,Point Loma,25,55,6,19,12,17,68,11,21,32,19,8,12,3,13,Chaminade,16,42,4,10,8,10,44,6,24,30,8,18,4,1,15
Women,2017,D2,02/18/2017,5:00 p.m.,Chaminade,16,42,4,10,8,10,44,6,24,30,8,18,4,1,15,Point Loma,25,55,6,19,12,17,68,11,21,32,19,8,12,3,13
Women,2017,D3,03/03/2017,4:30 p.m.,Gust. Adolphus,20,58,4,20,13,17,57,8,20,28,11,18,12,3,21,DePauw,25,57,3,13,14,24,67,14,31,45,13,20,8,4,13
Women,2017,D3,03/03/2017,4:30 p.m.,DePauw,25,57,3,13,14,24,67,14,31,45,13,20,8,4,13,Gust. Adolphus,20,58,4,20,13,17,57,8,20,28,11,18,12,3,21
Men,2017,D1,12/28/2016,2:00 p.m.,Massachusetts,25,55,7,26,17,23,74,9,27,36,13,18,11,5,21,Georgia St.,24,62,6,22,11,21,65,14,21,35,14,16,13,7,22
Men,2017,D1,12/28/2016,2:00 p.m.,Georgia St.,24,62,6,22,11,21,65,14,21,35,14,16,13,7,22,Massachusetts,25,55,7,26,17,23,74,9,27,36,13,18,11,5,21
Men,2016,D3,01/26/2016,6 p.m.,Huntingdon,30,58,10,21,17,21,87,10,25,35,14,18,13,2,15,Belhaven,27,56,6,27,10,13,70,6,20,26,15,19,7,3,18
Men,2016,D3,01/26/2016,6 p.m.,Belhaven,27,56,6,27,10,13,70,6,20,26,15,19,7,3,18,Huntingdon,30,58,10,21,17,21,87,10,25,35,14,18,13,2,15
Women,2016,D1,01/21/2016,7:00 pm,Niagara,19,62,2,17,6,8,46,10,28,38,11,15,7,2,11,Iona,29,63,10,24,5,8,73,8,33,41,20,13,10,3,10
Women,2016,D1,01/21/2016,7:00 pm,Iona,29,63,10,24,5,8,73,8,33,41,20,13,10,3,10,Niagara,19,62,2,17,6,8,46,10,28,38,11,15,7,2,11
Men,2017,D3,11/19/2016,2 p.m.,Marian (WI),34,76,5,16,28,42,101,16,32,48,18,19,7,2,29,Iowa Wesleyan,35,76,10,30,31,33,111,11,31,42,19,19,8,3,30
Men,2017,D3,11/19/2016,2 p.m.,Iowa Wesleyan,35,76,10,30,31,33,111,11,31,42,19,19,8,3,30,Marian (WI),34,76,5,16,28,42,101,16,32,48,18,19,7,2,29
Men,2017,D3,11/26/2016,3:00 pm,Iowa Wesleyan,28,59,9,22,22,28,87,4,17,21,12,11,4,2,14,Robert Morris-Peoria,34,34,7,7,7,15,82,0,0,0,0,0,0,0,20
Men,2017,D3,11/26/2016,3:00 pm,Robert Morris-Peoria,34,34,7,7,7,15,82,0,0,0,0,0,0,0,20,Iowa Wesleyan,28,59,9,22,22,28,87,4,17,21,12,11,4,2,14
Men,2016,D3,02/24/2016,7 p.m.,Juniata,28,61,8,18,2,5,66,5,27,32,20,12,3,0,20,Catholic,24,56,8,23,23,31,79,10,30,40,14,8,8,0,9
Men,2016,D3,02/24/2016,7 p.m.,Catholic,24,56,8,23,23,31,79,10,30,40,14,8,8,0,9,Juniata,28,61,8,18,2,5,66,5,27,32,20,12,3,0,20
Men,2016,D3,11/25/2015,7:00 p.m.,Linfield,27,78,6,25,5,13,65,11,22,33,15,4,16,9,15,Caltech,19,61,3,14,14,17,55,19,43,62,8,27,4,6,15
Men,2016,D3,11/25/2015,7:00 p.m.,Caltech,19,61,3,14,14,17,55,19,43,62,8,27,4,6,15,Linfield,27,78,6,25,5,13,65,11,22,33,15,4,16,9,15
Women,2016,D3,02/20/2016,1:00 p.m.,Misericordia,22,51,4,13,15,23,63,12,31,43,15,30,8,1,13,Manhattanville,33,74,3,13,6,12,75,13,21,34,19,14,18,1,18
Women,2016,D3,02/20/2016,1:00 p.m.,Manhattanville,33,74,3,13,6,12,75,13,21,34,19,14,18,1,18,Misericordia,22,51,4,13,15,23,63,12,31,43,15,30,8,1,13
Men,2016,D2,02/04/2016,9:27 p.m.,Stillman,37,75,4,18,14,22,92,19,38,57,18,17,8,5,21,Miles,21,64,5,20,14,28,61,12,24,36,3,18,6,5,18
Men,2016,D2,02/04/2016,9:27 p.m.,Miles,21,64,5,20,14,28,61,12,24,36,3,18,6,5,18,Stillman,37,75,4,18,14,22,92,19,38,57,18,17,8,5,21
Men,2016,D3,12/29/2015,8 p.m.,Old Westbury,21,64,5,28,6,10,53,12,22,34,9,8,8,4,17,York (PA),16,51,4,19,15,25,51,15,30,45,12,16,2,5,14
Men,2016,D3,12/29/2015,8 p.m.,York (PA),16,51,4,19,15,25,51,15,30,45,12,16,2,5,14,Old Westbury,21,64,5,28,6,10,53,12,22,34,9,8,8,4,17
Women,2016,D3,01/28/2016,6:00 p.m.,Regis (MA),29,60,9,18,11,14,78,14,23,37,23,22,7,4,12,Mitchell,18,51,3,10,8,12,47,8,18,26,11,26,8,4,14
Women,2016,D3,01/28/2016,6:00 p.m.,Mitchell,18,51,3,10,8,12,47,8,18,26,11,26,8,4,14,Regis (MA),29,60,9,18,11,14,78,14,23,37,23,22,7,4,12
Women,2016,D3,02/03/2016,7:00,Lynchburg,29,66,4,18,13,17,75,18,26,44,17,15,14,4,9,Roanoke,29,65,2,9,3,5,63,11,21,32,16,16,6,0,12
Women,2016,D3,02/03/2016,7:00,Roanoke,29,65,2,9,3,5,63,11,21,32,16,16,6,0,12,Lynchburg,29,66,4,18,13,17,75,18,26,44,17,15,14,4,9
Men,2016,D1,11/26/2015,7:00 p.m.,Texas,23,58,6,15,30,42,82,19,21,40,10,10,8,2,25,Washington,24,59,10,24,12,17,70,15,21,36,12,18,2,7,32
Men,2016,D1,11/26/2015,7:00 p.m.,Washington,24,59,10,24,12,17,70,15,21,36,12,18,2,7,32,Texas,23,58,6,15,30,42,82,19,21,40,10,10,8,2,25
Women,2016,D1,03/05/2016,7:00 PM,Western Ky.,24,55,6,11,15,18,69,10,24,34,9,16,10,1,23,Louisiana Tech,22,54,2,16,12,22,58,13,22,35,10,17,8,3,21
Women,2016,D1,03/05/2016,7:00 PM,Louisiana Tech,22,54,2,16,12,22,58,13,22,35,10,17,8,3,21,Western Ky.,24,55,6,11,15,18,69,10,24,34,9,16,10,1,23
Women,2017,D2,01/21/2017,1 PM,Wis.-Parkside,29,57,6,16,17,21,81,6,29,35,18,20,5,6,25,Bellarmine,28,58,6,13,22,33,84,6,24,30,17,12,12,3,21
Women,2017,D2,01/21/2017,1 PM,Bellarmine,28,58,6,13,22,33,84,6,24,30,17,12,12,3,21,Wis.-Parkside,29,57,6,16,17,21,81,6,29,35,18,20,5,6,25
Women,2017,D2,12/03/2016,1 p.m.,St. Joseph's (IN),26,54,4,10,7,8,63,10,23,33,14,18,11,1,12,Wis.-Parkside,23,56,7,22,8,12,61,12,19,31,13,16,5,5,11
Women,2017,D2,12/03/2016,1 p.m.,Wis.-Parkside,23,56,7,22,8,12,61,12,19,31,13,16,5,5,11,St. Joseph's (IN),26,54,4,10,7,8,63,10,23,33,14,18,11,1,12
Women,2017,D3,12/20/2016,5 PM,Wooster,19,56,6,20,20,30,64,13,26,39,11,25,5,5,24,Bluffton,29,70,5,11,22,35,85,23,28,51,20,14,11,3,20
Women,2017,D3,12/20/2016,5 PM,Bluffton,29,70,5,11,22,35,85,23,28,51,20,14,11,3,20,Wooster,19,56,6,20,20,30,64,13,26,39,11,25,5,5,24
Men,2017,D1,12/03/2016,2:30 p.m.,Xavier,18,58,9,28,16,28,61,18,29,47,8,17,5,3,19,Baylor,29,61,7,19,11,18,76,8,27,35,18,10,9,7,20
Men,2017,D1,12/03/2016,2:30 p.m.,Baylor,29,61,7,19,11,18,76,8,27,35,18,10,9,7,20,Xavier,18,58,9,28,16,28,61,18,29,47,8,17,5,3,19
