Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D2,01/26/2017,7:00 p.m.,Alas. Anchorage,21,56,4,20,21,25,67,12,23,35,8,13,6,1,18,Saint Martin's,23,51,6,19,11,15,63,5,25,30,13,14,6,5,25
Men,2017,D2,01/26/2017,7:00 p.m.,Saint Martin's,23,51,6,19,11,15,63,5,25,30,13,14,6,5,25,Alas. Anchorage,21,56,4,20,21,25,67,12,23,35,8,13,6,1,18
Women,2016,D2,03/02/2016,7 p.m.,Lenoir-Rhyne,18,47,2,11,10,15,48,6,26,32,5,19,8,1,21,Anderson (SC),22,53,6,15,14,21,64,9,26,35,12,13,7,2,17
Women,2016,D2,03/02/2016,7 p.m.,Anderson (SC),22,53,6,15,14,21,64,9,26,35,12,13,7,2,17,Lenoir-Rhyne,18,47,2,11,10,15,48,6,26,32,5,19,8,1,21
Men,2016,D1,11/29/2015,1:30 PM,Boise St.,21,53,5,20,12,14,59,5,23,28,13,15,3,0,24,Arizona,25,51,2,8,16,23,68,6,28,34,9,17,11,6,20
Men,2016,D1,11/29/2015,1:30 PM,Arizona,25,51,2,8,16,23,68,6,28,34,9,17,11,6,20,Boise St.,21,53,5,20,12,14,59,5,23,28,13,15,3,0,24
Men,2016,D1,03/03/2016,7:00 p.m.,California,23,63,6,17,9,11,61,18,26,44,7,13,5,2,21,Arizona,24,58,4,11,12,17,64,11,20,31,7,10,1,6,11
Men,2016,D1,03/03/2016,7:00 p.m.,Arizona,24,58,4,11,12,17,64,11,20,31,7,10,1,6,11,California,23,63,6,17,9,11,61,18,26,44,7,13,5,2,21
Men,2016,D3,01/30/2016,4 p.m.,Huntingdon,27,59,5,17,8,14,67,12,22,34,15,25,11,3,22,Averett,29,60,10,25,17,30,85,16,25,41,19,20,15,0,17
Men,2016,D3,01/30/2016,4 p.m.,Averett,29,60,10,25,17,30,85,16,25,41,19,20,15,0,17,Huntingdon,27,59,5,17,8,14,67,12,22,34,15,25,11,3,22
Women,2016,D1,03/11/2016,7:30 PM,Loyola Maryland,20,43,7,13,18,25,65,4,28,32,11,9,6,1,18,Bucknell,19,54,6,19,9,15,53,9,23,32,10,8,3,2,19
Women,2016,D1,03/11/2016,7:30 PM,Bucknell,19,54,6,19,9,15,53,9,23,32,10,8,3,2,19,Loyola Maryland,20,43,7,13,18,25,65,4,28,32,11,9,6,1,18
Women,2017,D2,11/11/2016,5:00 PM,Christian Bros.,18,51,5,25,10,12,51,9,28,37,14,17,11,0,19,Ark.-Monticello,25,59,8,22,10,17,68,10,24,34,21,10,5,0,12
Women,2017,D2,11/11/2016,5:00 PM,Ark.-Monticello,25,59,8,22,10,17,68,10,24,34,21,10,5,0,12,Christian Bros.,18,51,5,25,10,12,51,9,28,37,14,17,11,0,19
Women,2016,D1,11/16/2015,12:00 p.m.,IUPUI,18,53,2,16,22,37,60,12,28,40,7,18,9,5,18,Marquette,20,67,5,18,10,13,55,18,30,48,8,21,11,0,31
Women,2016,D1,11/16/2015,12:00 p.m.,Marquette,20,67,5,18,10,13,55,18,30,48,8,21,11,0,31,IUPUI,18,53,2,16,22,37,60,12,28,40,7,18,9,5,18
Men,2017,D3,11/15/2016,8:00 pm,Central (IA),33,66,13,35,19,22,98,9,30,39,14,13,1,1,24,Iowa Wesleyan,32,71,10,29,18,24,92,7,19,26,8,6,4,2,18
Men,2017,D3,11/15/2016,8:00 pm,Iowa Wesleyan,32,71,10,29,18,24,92,7,19,26,8,6,4,2,18,Central (IA),33,66,13,35,19,22,98,9,30,39,14,13,1,1,24
Men,2017,D3,01/12/2017,8:00 P.M.,Ithaca,22,63,9,29,14,22,67,9,21,30,12,16,13,6,24,St. John Fisher,24,60,5,24,23,32,76,18,38,56,10,22,7,2,23
Men,2017,D3,01/12/2017,8:00 P.M.,St. John Fisher,24,60,5,24,23,32,76,18,38,56,10,22,7,2,23,Ithaca,22,63,9,29,14,22,67,9,21,30,12,16,13,6,24
Men,2016,D2,11/14/2015,2:30 p.m.,Wilberforce,29,75,6,25,8,15,72,15,23,38,12,14,7,4,15,Kentucky St.,30,65,3,13,7,14,70,15,34,49,20,22,7,3,16
Men,2016,D2,11/14/2015,2:30 p.m.,Kentucky St.,30,65,3,13,7,14,70,15,34,49,20,22,7,3,16,Wilberforce,29,75,6,25,8,15,72,15,23,38,12,14,7,4,15
Men,2017,D1,01/24/2017,7 p.m. CT,Villanova,27,67,6,34,12,16,72,16,18,34,13,8,10,5,20,Marquette,26,52,9,19,13,22,74,11,24,35,17,12,3,3,17
Men,2017,D1,01/24/2017,7 p.m. CT,Marquette,26,52,9,19,13,22,74,11,24,35,17,12,3,3,17,Villanova,27,67,6,34,12,16,72,16,18,34,13,8,10,5,20
Men,2016,D1,11/20/2015,11:12 a.m.,Xavier,27,66,9,21,23,26,86,18,29,47,13,9,3,2,25,Michigan,21,52,10,26,18,26,70,7,22,29,8,11,7,2,23
Men,2016,D1,11/20/2015,11:12 a.m.,Michigan,21,52,10,26,18,26,70,7,22,29,8,11,7,2,23,Xavier,27,66,9,21,23,26,86,18,29,47,13,9,3,2,25
Women,2016,D1,02/21/2016,4:00 PM,Mississippi St.,24,47,1,4,11,18,60,11,26,37,12,15,5,8,20,Ole Miss,15,57,3,14,18,22,51,18,13,31,9,11,8,2,21
Women,2016,D1,02/21/2016,4:00 PM,Ole Miss,15,57,3,14,18,22,51,18,13,31,9,11,8,2,21,Mississippi St.,24,47,1,4,11,18,60,11,26,37,12,15,5,8,20
Women,2016,D1,11/27/2015,6:01 pm,Norfolk St.,14,52,0,4,6,13,34,9,22,31,7,23,5,2,18,Mississippi St.,36,72,8,23,12,14,92,13,30,43,29,10,9,8,16
Women,2016,D1,11/27/2015,6:01 pm,Mississippi St.,36,72,8,23,12,14,92,13,30,43,29,10,9,8,16,Norfolk St.,14,52,0,4,6,13,34,9,22,31,7,23,5,2,18
Women,2016,D2,11/14/2015,3PM,N.M. Highlands,17,57,7,20,22,36,63,12,34,46,8,15,8,0,28,Okla. Panhandle,17,64,3,21,14,24,51,11,32,43,9,14,9,5,33
Women,2016,D2,11/14/2015,3PM,Okla. Panhandle,17,64,3,21,14,24,51,11,32,43,9,14,9,5,33,N.M. Highlands,17,57,7,20,22,36,63,12,34,46,8,15,8,0,28
Women,2016,D2,02/23/2016,5:30 p.m.,North Greenville,15,49,7,20,12,16,49,4,32,36,8,20,7,1,15,Limestone,21,67,7,27,9,14,58,16,32,48,7,15,11,3,13
Women,2016,D2,02/23/2016,5:30 p.m.,Limestone,21,67,7,27,9,14,58,16,32,48,7,15,11,3,13,North Greenville,15,49,7,20,12,16,49,4,32,36,8,20,7,1,15
Women,2016,D1,11/17/2015,6:05PM,CSUN,23,62,4,10,14,20,64,15,26,41,5,24,11,8,16,San Diego,34,73,9,21,9,11,86,16,25,41,15,16,14,3,21
Women,2016,D1,11/17/2015,6:05PM,San Diego,34,73,9,21,9,11,86,16,25,41,15,16,14,3,21,CSUN,23,62,4,10,14,20,64,15,26,41,5,24,11,8,16
Women,2016,D1,11/24/2015,7:05 p.m.,San Diego,23,64,5,11,11,13,62,16,22,38,11,11,10,1,17,Montana St.,19,52,4,9,7,10,49,12,26,38,12,21,3,8,20
Women,2016,D1,11/24/2015,7:05 p.m.,Montana St.,19,52,4,9,7,10,49,12,26,38,12,21,3,8,20,San Diego,23,64,5,11,11,13,62,16,22,38,11,11,10,1,17
Women,2017,D2,12/31/2016,1:00pm,Concordia Portland,19,59,5,10,15,21,58,15,25,40,9,23,7,1,19,Simon Fraser,31,64,9,21,9,13,80,9,26,35,22,15,16,10,19
Women,2017,D2,12/31/2016,1:00pm,Simon Fraser,31,64,9,21,9,13,80,9,26,35,22,15,16,10,19,Concordia Portland,19,59,5,10,15,21,58,15,25,40,9,23,7,1,19
Women,2016,D2,01/23/2016,1 p.m.,Slippery Rock,24,62,5,22,19,26,72,10,32,42,16,14,9,4,23,Gannon,22,64,6,20,15,21,65,12,30,42,15,18,7,3,22
Women,2016,D2,01/23/2016,1 p.m.,Gannon,22,64,6,20,15,21,65,12,30,42,15,18,7,3,22,Slippery Rock,24,62,5,22,19,26,72,10,32,42,16,14,9,4,23
Women,2017,D3,02/18/2017,1 p.m.,Augsburg,24,54,10,33,15,21,73,10,19,29,14,19,19,1,19,St. Olaf,17,51,5,15,14,18,53,18,21,39,11,33,9,2,18
Women,2017,D3,02/18/2017,1 p.m.,St. Olaf,17,51,5,15,14,18,53,18,21,39,11,33,9,2,18,Augsburg,24,54,10,33,15,21,73,10,19,29,14,19,19,1,19
Men,2017,D1,03/04/2017,12:01 pm CT,Texas Tech,16,45,6,19,10,14,48,6,26,32,8,17,8,4,21,Kansas St.,22,50,5,16,12,17,61,5,21,26,17,12,6,6,14
Men,2017,D1,03/04/2017,12:01 pm CT,Kansas St.,22,50,5,16,12,17,61,5,21,26,17,12,6,6,14,Texas Tech,16,45,6,19,10,14,48,6,26,32,8,17,8,4,21
Women,2017,D1,11/13/2016,2:05 p.m.,Creighton,17,52,3,15,17,24,54,13,23,36,11,19,10,1,20,Wichita St.,23,49,5,19,11,19,62,6,24,30,8,16,10,4,20
Women,2017,D1,11/13/2016,2:05 p.m.,Wichita St.,23,49,5,19,11,19,62,6,24,30,8,16,10,4,20,Creighton,17,52,3,15,17,24,54,13,23,36,11,19,10,1,20
Women,2016,D1,02/23/2016,7:10 p.m.,Radford,22,56,8,16,15,24,67,23,28,51,11,23,12,5,11,Winthrop,14,55,0,8,10,14,38,14,15,29,5,21,11,5,17
Women,2016,D1,02/23/2016,7:10 p.m.,Winthrop,14,55,0,8,10,14,38,14,15,29,5,21,11,5,17,Radford,22,56,8,16,15,24,67,23,28,51,11,23,12,5,11
Women,2016,D3,11/22/2015,4:44 p.m.,Adrian,28,74,1,12,17,24,74,20,30,50,8,12,8,2,22,Wooster,25,64,11,20,14,22,75,12,30,42,14,14,7,4,24
Women,2016,D3,11/22/2015,4:44 p.m.,Wooster,25,64,11,20,14,22,75,12,30,42,14,14,7,4,24,Adrian,28,74,1,12,17,24,74,20,30,50,8,12,8,2,22
Men,2016,D3,02/11/2016,6 PM,Yeshiva,28,55,6,19,8,10,70,4,22,26,18,14,5,1,14,Old Westbury,35,62,7,21,6,8,83,7,25,32,16,12,6,4,13
Men,2016,D3,02/11/2016,6 PM,Old Westbury,35,62,7,21,6,8,83,7,25,32,16,12,6,4,13,Yeshiva,28,55,6,19,8,10,70,4,22,26,18,14,5,1,14
Men,2016,D3,02/03/2016,6:30 PM,Yeshiva,29,53,9,17,16,26,83,6,35,41,21,14,6,3,17,Mt. St. Vincent,24,67,9,30,10,17,67,12,22,34,11,11,8,6,20
Men,2016,D3,02/03/2016,6:30 PM,Mt. St. Vincent,24,67,9,30,10,17,67,12,22,34,11,11,8,6,20,Yeshiva,29,53,9,17,16,26,83,6,35,41,21,14,6,3,17
Men,2017,D3,02/14/2017,8:00pm,Yeshiva,22,63,3,22,9,11,56,12,27,39,10,22,10,2,17,Farmingdale St.,27,62,4,15,11,18,69,11,29,40,9,19,11,7,18
