Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,11/14/2015,3 p.m.,Dixie St.,27,70,5,19,14,23,73,19,30,49,13,32,10,5,36,Alas. Fairbanks,23,65,5,19,32,46,83,19,27,46,12,22,15,6,21
Women,2016,D2,11/14/2015,3 p.m.,Alas. Fairbanks,23,65,5,19,32,46,83,19,27,46,12,22,15,6,21,Dixie St.,27,70,5,19,14,23,73,19,30,49,13,32,10,5,36
Women,2016,D2,11/18/2015,5:00PM,Alas. Fairbanks,21,77,3,21,26,37,71,23,29,52,16,19,11,1,28,BYU-Hawaii,23,56,7,22,23,32,76,7,39,46,14,22,9,3,28
Women,2016,D2,11/18/2015,5:00PM,BYU-Hawaii,23,56,7,22,23,32,76,7,39,46,14,22,9,3,28,Alas. Fairbanks,21,77,3,21,26,37,71,23,29,52,16,19,11,1,28
Men,2017,D3,02/04/2017,3:00 p.m.,Wabash,23,52,6,18,16,26,68,17,27,44,7,14,2,3,14,Allegheny,20,52,8,24,15,19,63,8,18,26,12,9,9,1,18
Men,2017,D3,02/04/2017,3:00 p.m.,Allegheny,20,52,8,24,15,19,63,8,18,26,12,9,9,1,18,Wabash,23,52,6,18,16,26,68,17,27,44,7,14,2,3,14
Women,2016,D3,02/02/2016,7:00 PM,Anna Maria,24,72,7,31,9,13,64,15,20,35,11,14,4,1,27,Albertus Magnus,28,66,8,22,26,39,90,22,34,56,16,14,6,6,18
Women,2016,D3,02/02/2016,7:00 PM,Albertus Magnus,28,66,8,22,26,39,90,22,34,56,16,14,6,6,18,Anna Maria,24,72,7,31,9,13,64,15,20,35,11,14,4,1,27
Women,2016,D1,12/30/2015,7 p.m.,Bucknell,19,42,5,20,8,10,51,11,28,39,9,28,3,3,16,Navy,17,50,3,17,4,8,41,7,12,19,9,15,11,1,12
Women,2016,D1,12/30/2015,7 p.m.,Navy,17,50,3,17,4,8,41,7,12,19,9,15,11,1,12,Bucknell,19,42,5,20,8,10,51,11,28,39,9,28,3,3,16
Women,2016,D3,12/01/2015,7:00 pm,Plymouth St.,27,62,7,10,9,19,70,16,30,46,15,17,9,0,10,Colby-Sawyer,21,69,9,27,5,8,56,19,24,43,14,17,6,7,21
Women,2016,D3,12/01/2015,7:00 pm,Colby-Sawyer,21,69,9,27,5,8,56,19,24,43,14,17,6,7,21,Plymouth St.,27,62,7,10,9,19,70,16,30,46,15,17,9,0,10
Women,2017,D1,01/29/2017,1:00 PM,Wake Forest,15,59,6,20,7,12,43,18,27,45,6,25,12,3,12,Duke,26,60,7,19,12,16,71,9,27,36,17,15,16,5,13
