Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D3,02/15/2016,7:00 p.m.,Alma,25,54,9,18,10,19,69,9,17,26,11,18,10,0,17,Rochester College,23,45,9,21,15,18,70,2,20,22,45,23,9,2,24
Women,2016,D3,02/15/2016,7:00 p.m.,Rochester College,23,45,9,21,15,18,70,2,20,22,45,23,9,2,24,Alma,25,54,9,18,10,19,69,9,17,26,11,18,10,0,17
Women,2016,D2,01/06/2016,6 p.m.,Brevard,25,66,8,27,11,15,69,8,23,31,11,13,8,1,20,Anderson (SC),28,62,7,20,14,21,77,16,34,50,17,18,2,3,19
Women,2016,D2,01/06/2016,6 p.m.,Anderson (SC),28,62,7,20,14,21,77,16,34,50,17,18,2,3,19,Brevard,25,66,8,27,11,15,69,8,23,31,11,13,8,1,20
Men,2017,D3,01/21/2017,4:46 p.m.,Stevenson,26,61,2,13,13,14,67,16,29,45,11,28,8,3,20,Arcadia,30,64,4,12,15,22,79,10,20,30,15,13,14,1,15
Men,2017,D3,01/21/2017,4:46 p.m.,Arcadia,30,64,4,12,15,22,79,10,20,30,15,13,14,1,15,Stevenson,26,61,2,13,13,14,67,16,29,45,11,28,8,3,20
Men,2016,D3,02/13/2016,4:00 PM,Averett,27,67,3,11,8,13,65,12,25,37,10,13,6,2,18,Greensboro,29,60,8,22,7,15,73,12,30,42,12,15,8,6,12
Men,2016,D3,02/13/2016,4:00 PM,Greensboro,29,60,8,22,7,15,73,12,30,42,12,15,8,6,12,Averett,27,67,3,11,8,13,65,12,25,37,10,13,6,2,18
Women,2017,D3,12/10/2016,3:00 p.m.,Cobleskill St.,21,53,10,24,12,17,64,14,34,48,15,27,4,1,17,Bard,16,54,3,9,10,24,45,11,21,32,6,18,10,1,15
Women,2017,D3,12/10/2016,3:00 p.m.,Bard,16,54,3,9,10,24,45,11,21,32,6,18,10,1,15,Cobleskill St.,21,53,10,24,12,17,64,14,34,48,15,27,4,1,17
Women,2016,D1,12/02/2015,7:05 pm,Cal Poly,24,60,5,16,8,11,61,11,33,44,14,15,7,3,13,Pepperdine,15,55,5,19,12,17,47,9,26,35,6,17,6,2,14
Women,2016,D1,12/02/2015,7:05 pm,Pepperdine,15,55,5,19,12,17,47,9,26,35,6,17,6,2,14,Cal Poly,24,60,5,16,8,11,61,11,33,44,14,15,7,3,13
Women,2016,D3,01/09/2016,1:00 PM,Ozarks (AR),34,77,13,29,7,11,88,13,34,47,24,13,8,7,19,Hardin-Simmons,33,73,13,28,14,20,93,10,33,43,25,8,6,3,11
