Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,11/29/2016,6:01 p.m.,Charleston So.,17,50,5,18,7,13,46,4,28,32,8,22,5,2,24,Alabama,26,57,9,25,15,25,76,8,33,41,15,13,11,6,15
Men,2017,D1,11/29/2016,6:01 p.m.,Alabama,26,57,9,25,15,25,76,8,33,41,15,13,11,6,15,Charleston So.,17,50,5,18,7,13,46,4,28,32,8,22,5,2,24
Women,2017,D1,01/28/2017,1:05 pm,Wyoming,19,54,6,22,10,10,54,13,20,33,12,15,5,1,16,Boise St.,26,58,4,12,8,13,64,12,21,33,17,9,5,5,10
Women,2017,D1,01/28/2017,1:05 pm,Boise St.,26,58,4,12,8,13,64,12,21,33,17,9,5,5,10,Wyoming,19,54,6,22,10,10,54,13,20,33,12,15,5,1,16
Women,2016,D1,03/05/2016,7:05 pm,Cal Poly,14,59,5,17,14,21,47,9,25,34,5,15,8,2,28,Hawaii,22,53,1,7,23,37,68,14,38,52,10,20,5,2,21
Women,2016,D1,03/05/2016,7:05 pm,Hawaii,22,53,1,7,23,37,68,14,38,52,10,20,5,2,21,Cal Poly,14,59,5,17,14,21,47,9,25,34,5,15,8,2,28
Women,2017,D2,01/09/2017,2:41 p.m.,Christian Bros.,21,48,6,16,9,22,57,4,27,31,12,11,8,1,21,Ala.-Huntsville,18,52,7,24,9,16,52,10,29,39,8,17,6,0,18
Women,2017,D2,01/09/2017,2:41 p.m.,Ala.-Huntsville,18,52,7,24,9,16,52,10,29,39,8,17,6,0,18,Christian Bros.,21,48,6,16,9,22,57,4,27,31,12,11,8,1,21
Women,2017,D3,12/29/2016,6:25 p.m.,Coast Guard,16,46,4,20,3,6,39,7,21,28,11,24,4,4,16,DePauw,29,67,6,23,14,19,78,20,23,43,20,11,16,0,9
Women,2017,D3,12/29/2016,6:25 p.m.,DePauw,29,67,6,23,14,19,78,20,23,43,20,11,16,0,9,Coast Guard,16,46,4,20,3,6,39,7,21,28,11,24,4,4,16
Men,2016,D3,01/27/2016,7:00 PM,Ill. Wesleyan,25,59,10,23,15,21,75,11,27,38,16,9,4,2,24,Wheaton (IL),21,49,5,19,18,23,65,4,26,30,15,13,2,2,26
