Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D3,02/04/2017,4:10,Agnes Scott,19,44,2,9,4,10,44,9,25,34,13,24,6,8,10,Covenant,21,64,4,13,11,15,57,20,20,40,9,12,13,0,16
Women,2017,D3,02/04/2017,4:10,Covenant,21,64,4,13,11,15,57,20,20,40,9,12,13,0,16,Agnes Scott,19,44,2,9,4,10,44,9,25,34,13,24,6,8,10
Men,2017,D1,01/14/2017,3:30 PM ET,Akron,22,47,10,24,20,30,74,9,24,33,10,13,13,4,19,Miami (OH),23,53,7,16,17,26,70,14,24,38,10,15,8,5,23
Men,2017,D1,01/14/2017,3:30 PM ET,Miami (OH),23,53,7,16,17,26,70,14,24,38,10,15,8,5,23,Akron,22,47,10,24,20,30,74,9,24,33,10,13,13,4,19
Men,2017,D1,11/20/2016,7:00 p.m.,Radford,15,48,2,10,9,19,41,11,18,29,5,22,5,1,18,Akron,30,53,13,26,15,21,88,7,29,36,15,14,8,3,20
Men,2017,D1,11/20/2016,7:00 p.m.,Akron,30,53,13,26,15,21,88,7,29,36,15,14,8,3,20,Radford,15,48,2,10,9,19,41,11,18,29,5,22,5,1,18
Men,2017,D1,02/20/2017,10:13 p.m.,Alabama St.,27,76,7,24,12,20,73,24,25,49,10,11,3,3,22,Southern U.,28,59,6,16,17,26,79,12,31,43,16,9,5,7,16
Men,2017,D1,02/20/2017,10:13 p.m.,Southern U.,28,59,6,16,17,26,79,12,31,43,16,9,5,7,16,Alabama St.,27,76,7,24,12,20,73,24,25,49,10,11,3,3,22
Women,2016,D3,01/23/2016,1:00 p.m.,St. Joseph (CT),23,56,8,18,21,29,75,11,28,39,11,14,2,1,19,Anna Maria,24,61,5,20,12,16,65,10,28,38,6,14,3,1,23
Women,2016,D3,01/23/2016,1:00 p.m.,Anna Maria,24,61,5,20,12,16,65,10,28,38,6,14,3,1,23,St. Joseph (CT),23,56,8,18,21,29,75,11,28,39,11,14,2,1,19
Women,2016,D3,01/05/2016,6:00 PM,Anna Maria,19,70,3,18,2,2,43,15,22,37,10,14,6,4,19,Middlebury,27,65,8,19,6,11,68,18,36,54,17,18,7,7,6
Women,2016,D3,01/05/2016,6:00 PM,Middlebury,27,65,8,19,6,11,68,18,36,54,17,18,7,7,6,Anna Maria,19,70,3,18,2,2,43,15,22,37,10,14,6,4,19
Men,2016,D1,12/09/2015,7:00 p.m.,Fresno St.,31,66,5,10,5,9,72,14,20,34,14,13,7,3,25,Arizona,30,57,8,21,17,28,85,12,22,34,17,13,3,3,16
Men,2016,D1,12/09/2015,7:00 p.m.,Arizona,30,57,8,21,17,28,85,12,22,34,17,13,3,3,16,Fresno St.,31,66,5,10,5,9,72,14,20,34,14,13,7,3,25
Men,2016,D2,01/30/2016,5:22 p.m.,Montevallo,46,72,10,15,7,11,109,13,28,41,13,12,5,2,20,Armstrong St.,26,63,10,30,23,30,85,13,16,29,10,10,8,6,16
Men,2016,D2,01/30/2016,5:22 p.m.,Armstrong St.,26,63,10,30,23,30,85,13,16,29,10,10,8,6,16,Montevallo,46,72,10,15,7,11,109,13,28,41,13,12,5,2,20
Women,2017,D3,02/03/2017,6:00 p.m.,Skidmore,27,66,3,11,5,7,62,15,34,49,18,13,9,4,12,Bard,14,56,5,18,6,10,39,9,25,34,7,15,4,0,13
Women,2017,D3,02/03/2017,6:00 p.m.,Bard,14,56,5,18,6,10,39,9,25,34,7,15,4,0,13,Skidmore,27,66,3,11,5,7,62,15,34,49,18,13,9,4,12
Women,2016,D1,01/23/2016,1:36,IUPUI,24,51,3,8,8,11,59,10,19,29,10,21,3,2,17,South Dakota,23,55,3,18,16,18,65,13,17,30,8,17,12,2,16
Women,2016,D1,01/23/2016,1:36,South Dakota,23,55,3,18,16,18,65,13,17,30,8,17,12,2,16,IUPUI,24,51,3,8,8,11,59,10,19,29,10,21,3,2,17
Men,2017,D3,01/14/2017,4:36 p.m.,Immaculata,33,70,12,30,11,20,89,16,33,49,17,11,8,1,23,Clarks Summit,22,63,8,30,13,19,65,9,26,35,15,13,7,2,19
Men,2017,D3,01/14/2017,4:36 p.m.,Clarks Summit,22,63,8,30,13,19,65,9,26,35,15,13,7,2,19,Immaculata,33,70,12,30,11,20,89,16,33,49,17,11,8,1,23
Women,2017,D3,01/21/2017,4:00 p.m.,Pacific Lutheran,21,55,2,7,10,12,54,15,25,40,10,15,8,2,17,Linfield,21,60,7,20,9,12,58,16,19,35,12,15,7,2,16
Women,2017,D3,01/21/2017,4:00 p.m.,Linfield,21,60,7,20,9,12,58,16,19,35,12,15,7,2,16,Pacific Lutheran,21,55,2,7,10,12,54,15,25,40,10,15,8,2,17
Women,2016,D1,02/18/2016,7:04 p.m.,New Mexico St.,24,54,2,10,17,23,67,10,27,37,10,12,7,2,13,CSU Bakersfield,21,53,8,23,9,14,59,7,24,31,15,15,8,2,22
Women,2016,D1,02/18/2016,7:04 p.m.,CSU Bakersfield,21,53,8,23,9,14,59,7,24,31,15,15,8,2,22,New Mexico St.,24,54,2,10,17,23,67,10,27,37,10,12,7,2,13
Women,2017,D3,01/17/2017,6 p.m.,Pacific Lutheran,22,66,4,22,10,12,58,12,21,33,10,18,7,4,23,Puget Sound,33,68,7,18,18,23,91,15,31,46,15,13,11,2,16
Women,2017,D3,01/17/2017,6 p.m.,Puget Sound,33,68,7,18,18,23,91,15,31,46,15,13,11,2,16,Pacific Lutheran,22,66,4,22,10,12,58,12,21,33,10,18,7,4,23
Women,2016,D1,03/22/2016,7:00 PM,San Diego,20,56,2,17,9,14,51,13,14,27,12,15,8,1,15,Michigan,29,50,7,12,13,15,78,7,25,32,20,16,7,2,12
Women,2016,D1,03/22/2016,7:00 PM,Michigan,29,50,7,12,13,15,78,7,25,32,20,16,7,2,12,San Diego,20,56,2,17,9,14,51,13,14,27,12,15,8,1,15
Women,2017,D1,11/27/2016,2:00pm,Quinnipiac,25,65,7,25,11,13,68,12,24,36,14,15,6,0,22,Temple,20,55,9,21,22,31,71,14,27,41,12,16,7,2,18
Women,2017,D1,11/27/2016,2:00pm,Temple,20,55,9,21,22,31,71,14,27,41,12,16,7,2,18,Quinnipiac,25,65,7,25,11,13,68,12,24,36,14,15,6,0,22
Women,2016,D1,01/21/2016,11:00 a.m.,Old Dominion,19,49,3,20,10,15,51,13,18,31,9,22,6,5,21,Western Ky.,25,58,2,9,16,24,68,18,19,37,12,14,16,1,15
Women,2016,D1,01/21/2016,11:00 a.m.,Western Ky.,25,58,2,9,16,24,68,18,19,37,12,14,16,1,15,Old Dominion,19,49,3,20,10,15,51,13,18,31,9,22,6,5,21
Men,2016,D2,11/17/2015,7:00 p.m.,UNC Pembroke,35,67,9,22,10,14,89,11,26,37,11,15,9,5,30,Winston-Salem,27,60,5,15,29,40,88,13,23,36,5,14,7,2,18
