Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,12/19/2015,5:00 PM,UC San Diego,30,65,12,26,9,13,81,10,37,47,24,15,8,3,25,Alas. Fairbanks,17,54,2,14,18,33,54,7,27,34,9,15,8,1,13
Women,2016,D2,12/19/2015,5:00 PM,Alas. Fairbanks,17,54,2,14,18,33,54,7,27,34,9,15,8,1,13,UC San Diego,30,65,12,26,9,13,81,10,37,47,24,15,8,3,25
Men,2017,D2,01/07/2017,7:00pm,Alas. Fairbanks,33,62,6,20,16,19,88,12,24,36,14,14,7,2,19,Simon Fraser,32,62,7,22,12,22,83,10,18,28,13,13,8,2,21
Men,2017,D2,01/07/2017,7:00pm,Simon Fraser,32,62,7,22,12,22,83,10,18,28,13,13,8,2,21,Alas. Fairbanks,33,62,6,20,16,19,88,12,24,36,14,14,7,2,19
Men,2016,D1,11/13/2015,7:30 p.m.,Pacific,21,57,6,19,13,19,61,5,23,28,9,9,3,1,25,Arizona,24,61,6,20,25,32,79,17,34,51,12,14,4,6,21
Men,2016,D1,11/13/2015,7:30 p.m.,Arizona,24,61,6,20,25,32,79,17,34,51,12,14,4,6,21,Pacific,21,57,6,19,13,19,61,5,23,28,9,9,3,1,25
Women,2016,D1,03/18/2016,4:30 p.m. PT,New Mexico St.,19,56,4,20,10,14,52,14,18,32,5,21,10,3,18,Arizona St.,30,57,7,15,7,10,74,10,24,34,18,18,13,4,18
Women,2016,D1,03/18/2016,4:30 p.m. PT,Arizona St.,30,57,7,15,7,10,74,10,24,34,18,18,13,4,18,New Mexico St.,19,56,4,20,10,14,52,14,18,32,5,21,10,3,18
Women,2017,D3,02/16/2017,5:30 pm,Becker,24,59,6,19,9,13,63,16,32,48,17,21,6,2,15,Daniel Webster,21,58,5,24,8,10,55,6,23,29,13,14,11,3,19
Women,2017,D3,02/16/2017,5:30 pm,Daniel Webster,21,58,5,24,8,10,55,6,23,29,13,14,11,3,19,Becker,24,59,6,19,9,13,63,16,32,48,17,21,6,2,15
Women,2016,D1,11/28/2015,2:00 PM,Boston U.,22,47,3,10,5,7,52,7,19,26,8,15,7,2,22,Dartmouth,24,58,6,14,18,26,72,18,19,37,9,11,5,1,10
Women,2016,D1,11/28/2015,2:00 PM,Dartmouth,24,58,6,14,18,26,72,18,19,37,9,11,5,1,10,Boston U.,22,47,3,10,5,7,52,7,19,26,8,15,7,2,22
Women,2017,D1,11/13/2016,1:00 PM,Bradley,19,53,6,18,12,18,56,10,21,31,11,19,5,1,14,Butler,23,51,4,14,8,9,58,6,25,31,13,21,12,1,18
Women,2017,D1,11/13/2016,1:00 PM,Butler,23,51,4,14,8,9,58,6,25,31,13,21,12,1,18,Bradley,19,53,6,18,12,18,56,10,21,31,11,19,5,1,14
Women,2017,D3,12/28/2016,6:41 p.m.,Millikin,24,46,7,15,7,10,62,4,19,23,13,17,4,4,18,DePauw,25,59,5,19,11,16,66,12,19,31,13,9,7,2,14
Women,2017,D3,12/28/2016,6:41 p.m.,DePauw,25,59,5,19,11,16,66,12,19,31,13,9,7,2,14,Millikin,24,46,7,15,7,10,62,4,19,23,13,17,4,4,18
Women,2017,D2,02/02/2017,5:30pm,Hillsdale,26,63,10,25,1,4,63,9,20,29,18,11,9,3,12,Findlay,28,62,8,21,6,11,70,15,29,44,14,15,5,0,6
Women,2017,D2,02/02/2017,5:30pm,Findlay,28,62,8,21,6,11,70,15,29,44,14,15,5,0,6,Hillsdale,26,63,10,25,1,4,63,9,20,29,18,11,9,3,12
Men,2016,D3,01/06/2016,7 p.m.,Wheaton (IL),23,60,6,14,14,18,66,10,22,32,10,8,2,2,17,Ill. Wesleyan,31,60,12,23,8,12,82,11,31,42,19,10,0,3,17
Men,2016,D3,01/06/2016,7 p.m.,Ill. Wesleyan,31,60,12,23,8,12,82,11,31,42,19,10,0,3,17,Wheaton (IL),23,60,6,14,14,18,66,10,22,32,10,8,2,2,17
Men,2016,D3,02/26/2016,7:16 PM,Ill. Wesleyan,22,47,12,24,18,22,74,9,24,33,7,21,4,0,25,Augustana (IL),28,61,2,10,25,34,83,14,18,32,9,9,16,2,21
Men,2016,D3,02/26/2016,7:16 PM,Augustana (IL),28,61,2,10,25,34,83,14,18,32,9,9,16,2,21,Ill. Wesleyan,22,47,12,24,18,22,74,9,24,33,7,21,4,0,25
Women,2017,D3,11/22/2016,06:30 PM,Linfield,34,69,3,14,13,22,84,16,33,49,21,15,7,4,16,Pomona-Pitzer,26,62,10,23,14,20,76,4,21,25,10,13,7,1,17
Women,2017,D3,11/22/2016,06:30 PM,Pomona-Pitzer,26,62,10,23,14,20,76,4,21,25,10,13,7,1,17,Linfield,34,69,3,14,13,22,84,16,33,49,21,15,7,4,16
Women,2017,D3,01/14/2017,2:00 pm,Lynchburg,26,62,7,18,11,15,70,13,26,39,18,11,12,3,16,Wash. & Lee,15,44,2,15,14,15,46,2,24,26,5,18,7,4,15
Women,2017,D3,01/14/2017,2:00 pm,Wash. & Lee,15,44,2,15,14,15,46,2,24,26,5,18,7,4,15,Lynchburg,26,62,7,18,11,15,70,13,26,39,18,11,12,3,16
Women,2016,D2,01/05/2016,5:30pm,King (TN),36,67,12,28,3,4,87,6,25,31,18,18,11,2,24,North Greenville,17,49,5,22,26,29,65,8,25,33,7,29,5,3,9
Women,2016,D2,01/05/2016,5:30pm,North Greenville,17,49,5,22,26,29,65,8,25,33,7,29,5,3,9,King (TN),36,67,12,28,3,4,87,6,25,31,18,18,11,2,24
Men,2017,D2,02/11/2017,3 pm,Northwestern Okla.,21,59,9,17,16,20,67,11,23,34,16,12,3,3,20,Southern Nazarene,24,60,3,15,13,18,64,14,25,39,10,13,2,6,19
Men,2017,D2,02/11/2017,3 pm,Southern Nazarene,24,60,3,15,13,18,64,14,25,39,10,13,2,6,19,Northwestern Okla.,21,59,9,17,16,20,67,11,23,34,16,12,3,3,20
Men,2017,D2,12/01/2016,7:30 p.m.,Southern Ark.,23,40,4,15,27,42,77,6,31,37,12,21,6,7,22,Northwestern Okla.,21,62,9,26,18,27,69,13,18,31,15,15,9,1,24
Men,2017,D2,12/01/2016,7:30 p.m.,Northwestern Okla.,21,62,9,26,18,27,69,13,18,31,15,15,9,1,24,Southern Ark.,23,40,4,15,27,42,77,6,31,37,12,21,6,7,22
Men,2016,D2,12/20/2015,1:30 pm,Molloy,28,58,8,22,10,14,74,7,31,38,12,11,6,4,15,Pace,23,60,7,21,10,17,63,9,25,34,11,11,6,2,15
Men,2016,D2,12/20/2015,1:30 pm,Pace,23,60,7,21,10,17,63,9,25,34,11,11,6,2,15,Molloy,28,58,8,22,10,14,74,7,31,38,12,11,6,4,15
Women,2017,D3,02/14/2017,6 p.m.,Puget Sound,33,75,10,19,15,21,91,23,34,57,17,16,11,1,14,Pacific Lutheran,24,61,3,17,9,15,60,6,22,28,16,15,9,4,21
Women,2017,D3,02/14/2017,6 p.m.,Pacific Lutheran,24,61,3,17,9,15,60,6,22,28,16,15,9,4,21,Puget Sound,33,75,10,19,15,21,91,23,34,57,17,16,11,1,14
Women,2016,D2,01/23/2016,4 p.m.,Minn. St. Mankato,24,65,5,19,23,29,76,12,20,32,11,10,5,2,21,Sioux Falls,36,65,9,17,18,25,99,14,33,47,21,12,4,6,23
Women,2016,D2,01/23/2016,4 p.m.,Sioux Falls,36,65,9,17,18,25,99,14,33,47,21,12,4,6,23,Minn. St. Mankato,24,65,5,19,23,29,76,12,20,32,11,10,5,2,21
Men,2016,D2,02/06/2015,3:00 PM,Slippery Rock,22,61,2,7,5,9,51,17,27,44,8,17,6,2,20,Seton Hill,19,49,1,11,14,18,53,5,25,30,6,13,8,8,15
Men,2016,D2,02/06/2015,3:00 PM,Seton Hill,19,49,1,11,14,18,53,5,25,30,6,13,8,8,15,Slippery Rock,22,61,2,7,5,9,51,17,27,44,8,17,6,2,20
Women,2017,D2,02/25/2017,3:00 pm,Alas. Fairbanks,23,55,7,18,18,22,71,10,17,27,13,7,3,3,21,Western Wash.,28,56,4,11,18,21,78,11,24,35,13,10,3,1,22
Women,2017,D2,02/25/2017,3:00 pm,Western Wash.,28,56,4,11,18,21,78,11,24,35,13,10,3,1,22,Alas. Fairbanks,23,55,7,18,18,22,71,10,17,27,13,7,3,3,21
Women,2017,D1,03/11/2017,1:32 p.m.,Wichita St.,26,73,7,23,9,21,68,19,24,43,12,21,8,6,24,Drake,31,71,5,17,19,33,86,20,32,52,19,19,14,1,21
Women,2017,D1,03/11/2017,1:32 p.m.,Drake,31,71,5,17,19,33,86,20,32,52,19,19,14,1,21,Wichita St.,26,73,7,23,9,21,68,19,24,43,12,21,8,6,24
Men,2016,D2,02/13/2016,4 p.m.,Brevard,18,50,5,16,16,26,57,8,27,35,7,16,4,5,15,Wingate,30,66,14,30,7,10,81,12,30,42,18,12,11,8,22
Men,2016,D2,02/13/2016,4 p.m.,Wingate,30,66,14,30,7,10,81,12,30,42,18,12,11,8,22,Brevard,18,50,5,16,16,26,57,8,27,35,7,16,4,5,15
Women,2017,D2,01/05/2017,5:30 p.m.,Wis.-Parkside,21,57,3,22,5,10,50,13,19,32,4,26,6,1,20,Drury,33,59,10,22,11,16,87,10,27,37,14,18,18,2,15
Women,2017,D2,01/05/2017,5:30 p.m.,Drury,33,59,10,22,11,16,87,10,27,37,14,18,18,2,15,Wis.-Parkside,21,57,3,22,5,10,50,13,19,32,4,26,6,1,20
Women,2016,D3,02/03/2016,6:00 p.m.,Montclair St.,21,54,5,18,17,23,64,13,22,35,12,20,13,0,18,Wm. Paterson,21,53,4,11,13,20,59,13,21,34,8,21,11,0,18
Women,2016,D3,02/03/2016,6:00 p.m.,Wm. Paterson,21,53,4,11,13,20,59,13,21,34,8,21,11,0,18,Montclair St.,21,54,5,18,17,23,64,13,22,35,12,20,13,0,18
Men,2016,D3,03/11/2016,7:30 PM,Wooster,25,57,8,24,8,11,66,8,23,31,11,6,6,3,17,Oswego St.,22,50,4,16,17,21,65,8,26,34,11,8,2,5,12
Men,2016,D3,03/11/2016,7:30 PM,Oswego St.,22,50,4,16,17,21,65,8,26,34,11,8,2,5,12,Wooster,25,57,8,24,8,11,66,8,23,31,11,6,6,3,17
Men,2016,D3,12/30/2015,8:42 p.m.,Marietta,23,61,10,30,16,24,72,15,24,39,14,13,13,8,14,Wooster,25,65,4,19,3,5,57,16,27,43,14,19,8,7,23
Men,2016,D3,12/30/2015,8:42 p.m.,Wooster,25,65,4,19,3,5,57,16,27,43,14,19,8,7,23,Marietta,23,61,10,30,16,24,72,15,24,39,14,13,13,8,14
Men,2017,D3,02/07/2017,5 PM,Yeshiva,32,69,12,32,5,10,81,7,22,29,19,8,3,1,24,Old Westbury,31,68,7,18,25,34,94,19,33,52,14,10,3,5,13
Men,2017,D3,02/07/2017,5 PM,Old Westbury,31,68,7,18,25,34,94,19,33,52,14,10,3,5,13,Yeshiva,32,69,12,32,5,10,81,7,22,29,19,8,3,1,24
