Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2016,D1,01/16/2016,7:30 p.m.,Washington St.,23,51,3,11,17,21,66,4,19,23,10,13,5,4,21,Arizona,32,59,9,16,17,24,90,10,25,35,18,12,7,5,18
Men,2016,D1,01/16/2016,7:30 p.m.,Arizona,32,59,9,16,17,24,90,10,25,35,18,12,7,5,18,Washington St.,23,51,3,11,17,21,66,4,19,23,10,13,5,4,21
Women,2017,D2,03/01/2017,7:00pm,Bridgeport,20,52,3,11,10,17,53,11,24,35,7,19,5,2,23,St. Thomas Aquinas,21,52,8,18,12,23,62,14,26,40,14,18,5,4,18
Women,2017,D2,03/01/2017,7:00pm,St. Thomas Aquinas,21,52,8,18,12,23,62,14,26,40,14,18,5,4,18,Bridgeport,20,52,3,11,10,17,53,11,24,35,7,19,5,2,23
Women,2016,D3,01/13/2016,7:45,Concordia-M'head,23,63,5,18,4,7,55,16,21,37,10,16,9,4,14,Saint Mary's (MN),21,51,4,14,15,16,61,9,26,35,12,17,7,2,11
Women,2016,D3,01/13/2016,7:45,Saint Mary's (MN),21,51,4,14,15,16,61,9,26,35,12,17,7,2,11,Concordia-M'head,23,63,5,18,4,7,55,16,21,37,10,16,9,4,14
Men,2016,D3,01/09/2016,7 p.m.,Carthage,18,61,7,23,9,20,52,12,27,39,4,11,4,2,17,Ill. Wesleyan,28,63,11,31,11,14,78,10,37,47,21,11,4,3,16
Men,2016,D3,01/09/2016,7 p.m.,Ill. Wesleyan,28,63,11,31,11,14,78,10,37,47,21,11,4,3,16,Carthage,18,61,7,23,9,20,52,12,27,39,4,11,4,2,17
Men,2017,D3,01/18/2017,7:00 PM,Baldwin Wallace,21,59,8,22,12,18,62,7,24,31,7,12,6,2,22,John Carroll,30,67,1,12,16,23,77,16,34,50,11,9,6,5,19
Men,2017,D3,01/18/2017,7:00 PM,John Carroll,30,67,1,12,16,23,77,16,34,50,11,9,6,5,19,Baldwin Wallace,21,59,8,22,12,18,62,7,24,31,7,12,6,2,22
Men,2016,D3,01/08/2016,8 p.m.,Pacific Lutheran,17,52,4,12,13,18,51,10,30,40,6,8,4,1,15,Linfield,17,57,6,23,13,15,53,10,28,38,7,8,3,1,16
