Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,11/12/2016,7 p.m.,Alabama St.,26,74,9,29,5,6,66,12,27,39,12,13,7,2,27,Western Ky.,23,51,9,18,24,32,79,8,36,44,10,18,3,4,13
Men,2017,D1,11/12/2016,7 p.m.,Western Ky.,23,51,9,18,24,32,79,8,36,44,10,18,3,4,13,Alabama St.,26,74,9,29,5,6,66,12,27,39,12,13,7,2,27
Men,2017,D1,01/28/2017,8:00 p.m.,Alabama St.,28,63,8,20,4,10,68,10,29,39,11,13,2,5,24,Texas Southern,22,63,3,14,23,27,70,13,25,38,10,8,5,4,15
Men,2017,D1,01/28/2017,8:00 p.m.,Texas Southern,22,63,3,14,23,27,70,13,25,38,10,8,5,4,15,Alabama St.,28,63,8,20,4,10,68,10,29,39,11,13,2,5,24
Men,2017,D2,11/05/2016,2 pm,Portland Bible,18,54,7,23,8,12,51,6,14,20,12,20,2,4,20,Alas. Anchorage,37,73,15,34,19,27,108,24,32,56,27,11,13,5,17
Men,2017,D2,11/05/2016,2 pm,Alas. Anchorage,37,73,15,34,19,27,108,24,32,56,27,11,13,5,17,Portland Bible,18,54,7,23,8,12,51,6,14,20,12,20,2,4,20
Women,2017,D2,03/04/2017,5:15 p.m.,Western Wash.,24,53,6,13,16,23,70,4,28,32,12,16,2,4,17,Alas. Anchorage,26,63,12,24,15,19,79,9,27,36,15,11,7,1,24
Women,2017,D2,03/04/2017,5:15 p.m.,Alas. Anchorage,26,63,12,24,15,19,79,9,27,36,15,11,7,1,24,Western Wash.,24,53,6,13,16,23,70,4,28,32,12,16,2,4,17
Men,2016,D1,01/07/2016,6:00 p.m.,Arizona,30,67,6,17,18,22,84,16,24,40,11,8,4,4,16,UCLA,33,64,11,22,10,13,87,9,24,33,21,9,4,4,19
Men,2016,D1,01/07/2016,6:00 p.m.,UCLA,33,64,11,22,10,13,87,9,24,33,21,9,4,4,19,Arizona,30,67,6,17,18,22,84,16,24,40,11,8,4,4,16
Men,2016,D1,12/12/2015,7:35 p.m.,Ark.-Monticello,20,63,10,30,21,30,71,13,23,36,9,16,2,0,32,Arkansas St.,34,61,5,16,31,40,104,10,35,45,20,7,6,4,24
Men,2016,D1,12/12/2015,7:35 p.m.,Arkansas St.,34,61,5,16,31,40,104,10,35,45,20,7,6,4,24,Ark.-Monticello,20,63,10,30,21,30,71,13,23,36,9,16,2,0,32
Men,2016,D3,11/20/2015,5 p.m.,Baruch,24,57,7,20,17,25,72,11,30,41,14,11,5,6,24,Averett,23,62,8,26,22,36,76,17,26,43,14,8,3,4,20
Men,2016,D3,11/20/2015,5 p.m.,Averett,23,62,8,26,22,36,76,17,26,43,14,8,3,4,20,Baruch,24,57,7,20,17,25,72,11,30,41,14,11,5,6,24
Women,2017,D1,01/15/2017,2:02 p.m.,UNI,26,58,7,26,13,18,72,11,23,34,15,6,5,9,14,Bradley,18,47,2,4,15,20,53,9,24,33,12,15,3,3,19
Women,2017,D1,01/15/2017,2:02 p.m.,Bradley,18,47,2,4,15,20,53,9,24,33,12,15,3,3,19,UNI,26,58,7,26,13,18,72,11,23,34,15,6,5,9,14
Women,2017,D2,02/04/2017,5 p.m.,Chaminade,25,69,6,19,18,27,74,7,37,44,17,14,11,6,23,Dixie St.,24,77,9,31,19,29,76,18,38,56,17,17,8,1,22
Women,2017,D2,02/04/2017,5 p.m.,Dixie St.,24,77,9,31,19,29,76,18,38,56,17,17,8,1,22,Chaminade,25,69,6,19,18,27,74,7,37,44,17,14,11,6,23
Men,2017,D3,11/19/2016,2 p.m.,Purchase,33,86,11,35,16,24,93,22,30,52,15,10,9,8,22,Ithaca,31,72,10,22,23,27,95,11,32,43,18,11,6,1,20
Men,2017,D3,11/19/2016,2 p.m.,Ithaca,31,72,10,22,23,27,95,11,32,43,18,11,6,1,20,Purchase,33,86,11,35,16,24,93,22,30,52,15,10,9,8,22
Women,2016,D1,02/06/2016,2 p.m.,Tennessee Tech,14,58,2,14,16,18,46,15,32,47,6,14,3,4,25,Jacksonville St.,17,58,4,16,17,24,55,13,31,44,8,14,5,6,20
Women,2016,D1,02/06/2016,2 p.m.,Jacksonville St.,17,58,4,16,17,24,55,13,31,44,8,14,5,6,20,Tennessee Tech,14,58,2,14,16,18,46,15,32,47,6,14,3,4,25
Men,2016,D3,11/24/2015,2:00 pm,Valley Forge,21,61,5,18,1,2,48,10,28,38,9,19,9,3,21,Manhattanville,25,59,6,23,12,18,68,10,31,41,14,15,7,2,11
