Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2016,D2,02/06/2016,5:42 p.m.,Ala.-Huntsville,36,64,16,33,8,13,96,4,35,39,16,13,7,0,17,Shorter,26,64,11,29,15,21,78,7,28,35,10,9,8,1,14
Men,2016,D2,02/06/2016,5:42 p.m.,Shorter,26,64,11,29,15,21,78,7,28,35,10,9,8,1,14,Ala.-Huntsville,36,64,16,33,8,13,96,4,35,39,16,13,7,0,17
Women,2017,D1,01/14/2017,03:00PM,Alabama St.,17,57,3,14,15,16,52,23,20,43,9,14,6,2,14,Alabama A&M,15,44,2,12,5,10,37,9,15,24,6,16,7,3,17
Women,2017,D1,01/14/2017,03:00PM,Alabama A&M,15,44,2,12,5,10,37,9,15,24,6,16,7,3,17,Alabama St.,17,57,3,14,15,16,52,23,20,43,9,14,6,2,14
Women,2016,D2,01/07/2016,7:30 pm,Western Ore.,12,42,7,19,8,15,39,11,20,31,11,35,2,1,11,Alas. Anchorage,36,65,8,21,10,14,90,10,22,32,29,11,31,4,22
Women,2016,D2,01/07/2016,7:30 pm,Western Ore.,12,42,7,19,8,15,39,11,20,31,11,35,2,1,11,Simon Fraser,35,79,4,18,9,11,83,13,18,31,19,8,8,0,22
Women,2016,D2,01/07/2016,7:30 pm,Western Ore.,12,42,7,19,8,15,39,11,20,31,11,35,2,1,11,Alas. Anchorage,31,60,7,24,27,33,96,13,30,43,19,18,3,3,16
Women,2016,D2,01/07/2016,7:30 pm,Alas. Anchorage,36,65,8,21,10,14,90,10,22,32,29,11,31,4,22,Western Ore.,12,42,7,19,8,15,39,11,20,31,11,35,2,1,11
Women,2016,D2,01/07/2016,7:30 pm,Alas. Anchorage,36,65,8,21,10,14,90,10,22,32,29,11,31,4,22,Simon Fraser,35,79,4,18,9,11,83,13,18,31,19,8,8,0,22
Men,2016,D2,01/07/2016,7:30 pm,Simon Fraser,35,79,4,18,9,11,83,13,18,31,19,8,8,0,22,Western Ore.,12,42,7,19,8,15,39,11,20,31,11,35,2,1,11
Men,2016,D2,01/07/2016,7:30 pm,Simon Fraser,35,79,4,18,9,11,83,13,18,31,19,8,8,0,22,Alas. Anchorage,36,65,8,21,10,14,90,10,22,32,29,11,31,4,22
Men,2016,D2,01/07/2016,7:30 pm,Simon Fraser,35,79,4,18,9,11,83,13,18,31,19,8,8,0,22,Alas. Anchorage,31,60,7,24,27,33,96,13,30,43,19,18,3,3,16
Men,2016,D2,01/07/2016,7:30 pm,Alas. Anchorage,31,60,7,24,27,33,96,13,30,43,19,18,3,3,16,Western Ore.,12,42,7,19,8,15,39,11,20,31,11,35,2,1,11
