Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,12/19/2015,3:33 p.m.,Lee,28,62,8,23,15,18,79,18,32,50,18,21,5,3,20,Ala.-Huntsville,19,54,4,21,10,14,52,3,19,22,15,16,8,1,14
Women,2016,D2,12/19/2015,3:33 p.m.,Ala.-Huntsville,19,54,4,21,10,14,52,3,19,22,15,16,8,1,14,Lee,28,62,8,23,15,18,79,18,32,50,18,21,5,3,20
Men,2016,D2,02/18/2016,8:41 p.m.,Ala.-Huntsville,29,64,10,24,8,11,76,12,30,42,15,7,4,0,16,Christian Bros.,26,63,11,28,7,11,70,8,24,32,14,6,3,5,11
Men,2016,D2,02/18/2016,8:41 p.m.,Christian Bros.,26,63,11,28,7,11,70,8,24,32,14,6,3,5,11,Ala.-Huntsville,29,64,10,24,8,11,76,12,30,42,15,7,4,0,16
Men,2016,D2,03/13/2016,9:17 p.m.,Stillman,26,62,4,17,15,30,71,10,34,44,10,16,9,2,21,Ala.-Huntsville,29,66,9,29,14,22,81,9,34,43,8,17,7,4,24
Men,2016,D2,03/13/2016,9:17 p.m.,Ala.-Huntsville,29,66,9,29,14,22,81,9,34,43,8,17,7,4,24,Stillman,26,62,4,17,15,30,71,10,34,44,10,16,9,2,21
Women,2016,D2,12/12/2015,2 pm,Alas. Fairbanks,20,55,6,17,10,12,56,11,22,33,18,26,10,3,18,Alas. Anchorage,28,64,9,26,13,20,78,18,25,43,22,21,11,2,20
Women,2016,D2,12/12/2015,2 pm,Alas. Anchorage,28,64,9,26,13,20,78,18,25,43,22,21,11,2,20,Alas. Fairbanks,20,55,6,17,10,12,56,11,22,33,18,26,10,3,18
Women,2016,D3,12/19/2015,12:00 PM,Albion,31,57,4,9,22,24,88,8,33,41,13,17,15,0,23,Mich.-Dearborn,14,60,2,16,17,24,47,18,19,37,5,23,8,2,22
Women,2016,D3,12/19/2015,12:00 PM,Mich.-Dearborn,14,60,2,16,17,24,47,18,19,37,5,23,8,2,22,Albion,31,57,4,9,22,24,88,8,33,41,13,17,15,0,23
Men,2017,D1,02/16/2017,6 p.m. PT,Arizona,28,62,10,18,12,18,78,14,28,42,13,9,6,3,18,Washington St.,24,54,5,16,6,10,59,6,22,28,11,12,4,3,17
Men,2017,D1,02/16/2017,6 p.m. PT,Washington St.,24,54,5,16,6,10,59,6,22,28,11,12,4,3,17,Arizona,28,62,10,18,12,18,78,14,28,42,13,9,6,3,18
Men,2016,D1,12/22/2015,7:05 PM,Central Ark.,21,66,6,21,19,28,67,11,31,42,7,14,6,1,27,Arkansas St.,24,54,7,18,22,37,77,7,37,44,13,16,8,6,21
Men,2016,D1,12/22/2015,7:05 PM,Arkansas St.,24,54,7,18,22,37,77,7,37,44,13,16,8,6,21,Central Ark.,21,66,6,21,19,28,67,11,31,42,7,14,6,1,27
Men,2016,D1,03/05/2016,5 p.m.,Austin Peay,28,57,16,31,11,15,83,10,25,35,19,13,5,2,11,UT Martin,27,63,9,29,10,14,73,13,21,34,10,9,8,1,17
Men,2016,D1,03/05/2016,5 p.m.,UT Martin,27,63,9,29,10,14,73,13,21,34,10,9,8,1,17,Austin Peay,28,57,16,31,11,15,83,10,25,35,19,13,5,2,11
Women,2017,D3,01/31/2017,6:00 p.m.,Rensselaer,18,70,5,17,28,36,69,30,27,57,14,16,14,6,18,Bard,12,45,3,13,10,16,37,8,25,33,8,28,5,1,29
Women,2017,D3,01/31/2017,6:00 p.m.,Bard,12,45,3,13,10,16,37,8,25,33,8,28,5,1,29,Rensselaer,18,70,5,17,28,36,69,30,27,57,14,16,14,6,18
Women,2016,D1,01/30/2016,2:05 PM,Boston U.,20,62,4,12,4,8,48,9,24,33,12,16,6,3,14,Lehigh,26,61,12,28,8,10,72,12,32,44,18,18,6,3,10
Women,2016,D1,01/30/2016,2:05 PM,Lehigh,26,61,12,28,8,10,72,12,32,44,18,18,6,3,10,Boston U.,20,62,4,12,4,8,48,9,24,33,12,16,6,3,14
Women,2016,D1,11/22/2015,2 PM,Cal Poly,20,55,6,21,11,12,57,11,14,25,11,22,11,2,9,California,32,58,14,25,4,4,82,12,25,37,22,24,14,4,13
Women,2016,D1,11/22/2015,2 PM,California,32,58,14,25,4,4,82,12,25,37,22,24,14,4,13,Cal Poly,20,55,6,21,11,12,57,11,14,25,11,22,11,2,9
Women,2016,D3,01/30/2016,1:00,Emerson,20,64,7,20,10,13,57,11,32,43,13,21,6,4,26,Coast Guard,20,66,3,14,22,30,65,17,33,50,10,18,10,3,21
Women,2016,D3,01/30/2016,1:00,Coast Guard,20,66,3,14,22,30,65,17,33,50,10,18,10,3,21,Emerson,20,64,7,20,10,13,57,11,32,43,13,21,6,4,26
Women,2017,D2,01/28/2017,1:00,Ohio Dominican,26,60,5,19,13,18,70,13,33,46,12,24,10,2,21,Hillsdale,28,67,2,13,10,20,68,13,22,35,13,20,18,1,18
Women,2017,D2,01/28/2017,1:00,Hillsdale,28,67,2,13,10,20,68,13,22,35,13,20,18,1,18,Ohio Dominican,26,60,5,19,13,18,70,13,33,46,12,24,10,2,21
Men,2016,D1,03/17/2016,6:22 p.m.,Chattanooga,28,59,3,17,15,18,74,9,15,24,9,15,7,2,19,Indiana,37,57,10,16,15,19,99,8,22,30,23,12,10,5,16
Men,2016,D1,03/17/2016,6:22 p.m.,Indiana,37,57,10,16,15,19,99,8,22,30,23,12,10,5,16,Chattanooga,28,59,3,17,15,18,74,9,15,24,9,15,7,2,19
Men,2017,D3,11/15/2016,7:00 PM,Rochester (NY),36,69,14,31,18,29,104,5,33,38,28,20,10,5,27,Ithaca,30,71,15,39,19,28,94,12,34,46,18,24,9,3,32
