Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,11/17/2016,7:30 p.m.,American,23,55,7,20,9,17,62,6,24,30,7,11,8,0,24,Akron,20,55,5,21,27,34,72,13,31,44,7,10,5,1,16
Men,2017,D1,11/17/2016,7:30 p.m.,Akron,20,55,5,21,27,34,72,13,31,44,7,10,5,1,16,American,23,55,7,20,9,17,62,6,24,30,7,11,8,0,24
Women,2016,D2,12/12/2015,3:36 p.m.,West Ga.,20,61,6,19,8,8,54,8,23,31,11,9,8,0,17,Ala.-Huntsville,19,44,8,19,12,16,58,3,33,36,12,18,2,2,13
Women,2016,D2,12/12/2015,3:36 p.m.,Ala.-Huntsville,19,44,8,19,12,16,58,3,33,36,12,18,2,2,13,West Ga.,20,61,6,19,8,8,54,8,23,31,11,9,8,0,17
Men,2016,D2,11/14/2015,7:55 p.m.,Chaminade,34,62,18,34,16,23,102,11,25,36,21,14,6,2,23,Alas. Fairbanks,37,70,16,38,22,31,112,14,20,34,15,9,8,4,21
Men,2016,D2,11/14/2015,7:55 p.m.,Alas. Fairbanks,37,70,16,38,22,31,112,14,20,34,15,9,8,4,21,Chaminade,34,62,18,34,16,23,102,11,25,36,21,14,6,2,23
Men,2017,D3,11/19/2016,12:00 pm,Arcadia,30,57,10,16,14,20,84,10,35,45,15,21,5,1,20,Wash. & Jeff.,19,62,3,28,11,23,52,15,20,35,5,15,6,0,17
Men,2017,D3,11/19/2016,12:00 pm,Wash. & Jeff.,19,62,3,28,11,23,52,15,20,35,5,15,6,0,17,Arcadia,30,57,10,16,14,20,84,10,35,45,15,21,5,1,20
Men,2016,D1,03/17/2016,3:17 p.m.,Austin Peay,25,61,4,15,25,37,79,15,22,37,6,12,8,0,23,Kansas,39,70,6,16,21,27,105,14,27,41,23,10,8,9,27
Men,2016,D1,03/17/2016,3:17 p.m.,Kansas,39,70,6,16,21,27,105,14,27,41,23,10,8,9,27,Austin Peay,25,61,4,15,25,37,79,15,22,37,6,12,8,0,23
Women,2016,D1,12/22/2015,12 pm,Bucknell,18,47,3,16,11,12,50,6,26,32,7,18,5,1,21,Morgan St.,21,61,2,17,20,28,64,18,23,41,6,10,5,1,12
Women,2016,D1,12/22/2015,12 pm,Morgan St.,21,61,2,17,20,28,64,18,23,41,6,10,5,1,12,Bucknell,18,47,3,16,11,12,50,6,26,32,7,18,5,1,21
Women,2017,D1,12/03/2016,1:00 p.m.,Drexel,21,41,8,19,13,16,63,5,18,23,13,16,7,2,10,Cornell,20,50,7,15,6,9,53,12,16,28,13,18,10,1,18
Women,2017,D1,12/03/2016,1:00 p.m.,Cornell,20,50,7,15,6,9,53,12,16,28,13,18,10,1,18,Drexel,21,41,8,19,13,16,63,5,18,23,13,16,7,2,10
Men,2017,D1,02/09/2017,7:00 pm,Gonzaga,26,48,4,9,34,44,90,9,29,38,12,16,8,4,13,Loyola Marymount,24,61,8,19,4,8,60,9,18,27,11,17,7,8,31
Men,2017,D1,02/09/2017,7:00 pm,Loyola Marymount,24,61,8,19,4,8,60,9,18,27,11,17,7,8,31,Gonzaga,26,48,4,9,34,44,90,9,29,38,12,16,8,4,13
Women,2016,D3,02/13/2016,3:00,Amherst,17,57,2,20,19,27,55,17,25,42,7,11,11,4,12,Hamilton,14,46,3,12,7,14,38,8,24,32,8,18,2,2,22
Women,2016,D3,02/13/2016,3:00,Hamilton,14,46,3,12,7,14,38,8,24,32,8,18,2,2,22,Amherst,17,57,2,20,19,27,55,17,25,42,7,11,11,4,12
Women,2017,D2,12/03/2016,1:00 PM,Harding,30,60,11,23,10,16,81,15,24,39,15,14,8,7,12,Okla. Baptist,22,69,7,27,7,9,58,20,19,39,14,14,7,3,16
Women,2017,D2,12/03/2016,1:00 PM,Okla. Baptist,22,69,7,27,7,9,58,20,19,39,14,14,7,3,16,Harding,30,60,11,23,10,16,81,15,24,39,15,14,8,7,12
Women,2017,D2,12/11/2016,6:41 p.m.,Academy of Art,26,65,8,20,14,24,74,9,27,36,13,11,11,2,24,Holy Names,21,61,7,21,15,24,64,18,35,53,12,24,7,1,21
Women,2017,D2,12/11/2016,6:41 p.m.,Holy Names,21,61,7,21,15,24,64,18,35,53,12,24,7,1,21,Academy of Art,26,65,8,20,14,24,74,9,27,36,13,11,11,2,24
Men,2016,D1,12/19/2015,2:00 pm,Notre Dame,32,65,5,18,4,8,73,14,19,33,19,11,8,10,18,Indiana,27,63,10,20,16,23,80,20,21,41,13,12,5,3,11
Men,2016,D1,12/19/2015,2:00 pm,Indiana,27,63,10,20,16,23,80,20,21,41,13,12,5,3,11,Notre Dame,32,65,5,18,4,8,73,14,19,33,19,11,8,10,18
Men,2017,D3,11/30/2016,8:00 pm,MacMurray,30,64,4,14,13,20,77,10,14,24,11,13,3,0,17,Iowa Wesleyan,39,64,12,28,16,21,106,5,20,25,12,6,5,1,18
Men,2017,D3,11/30/2016,8:00 pm,Iowa Wesleyan,39,64,12,28,16,21,106,5,20,25,12,6,5,1,18,MacMurray,30,64,4,14,13,20,77,10,14,24,11,13,3,0,17
