Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D3,11/15/2016,6:00 pm,Judson (AL),14,57,2,15,7,9,37,12,24,36,8,23,7,2,12,Agnes Scott,24,61,3,13,12,18,63,17,29,46,19,17,12,1,10
Women,2017,D3,11/15/2016,6:00 pm,Agnes Scott,24,61,3,13,12,18,63,17,29,46,19,17,12,1,10,Judson (AL),14,57,2,15,7,9,37,12,24,36,8,23,7,2,12
Men,2016,D2,01/16/2016,5:09 p.m.,Ala.-Huntsville,40,65,8,25,15,23,103,6,24,30,19,16,5,3,28,North Ala.,36,68,15,29,32,40,119,12,25,37,15,7,8,1,20
Men,2016,D2,01/16/2016,5:09 p.m.,North Ala.,36,68,15,29,32,40,119,12,25,37,15,7,8,1,20,Ala.-Huntsville,40,65,8,25,15,23,103,6,24,30,19,16,5,3,28
Men,2016,D2,12/19/2015,5:26 p.m.,Lee,27,63,10,22,11,16,75,15,21,36,21,10,2,6,9,Ala.-Huntsville,33,66,17,37,5,7,88,12,24,36,27,8,6,3,15
Men,2016,D2,12/19/2015,5:26 p.m.,Ala.-Huntsville,33,66,17,37,5,7,88,12,24,36,27,8,6,3,15,Lee,27,63,10,22,11,16,75,15,21,36,21,10,2,6,9
Men,2017,D1,01/23/2017,7:30 p.m.,Southern U.,23,55,3,14,16,29,65,11,27,38,10,10,2,3,14,Alabama St.,31,59,9,24,8,15,79,8,24,32,13,5,3,3,16
Men,2017,D1,01/23/2017,7:30 p.m.,Alabama St.,31,59,9,24,8,15,79,8,24,32,13,5,3,3,16,Southern U.,23,55,3,14,16,29,65,11,27,38,10,10,2,3,14
Men,2016,D1,02/11/2016,7:15 p.m.,Arkansas St.,25,57,7,16,16,17,73,8,22,30,11,11,2,4,23,La.-Lafayette,29,67,9,23,16,22,83,18,23,41,10,8,5,5,17
Men,2016,D1,02/11/2016,7:15 p.m.,La.-Lafayette,29,67,9,23,16,22,83,18,23,41,10,8,5,5,17,Arkansas St.,25,57,7,16,16,17,73,8,22,30,11,11,2,4,23
Men,2016,D1,11/25/2015,8:41 p.m.,Oakland City,20,54,1,11,14,22,55,8,25,33,6,12,2,2,17,Austin Peay,31,75,7,25,14,22,83,23,31,54,17,5,6,6,20
Men,2016,D1,11/25/2015,8:41 p.m.,Austin Peay,31,75,7,25,14,22,83,23,31,54,17,5,6,6,20,Oakland City,20,54,1,11,14,22,55,8,25,33,6,12,2,2,17
Women,2017,D1,12/02/2016,7:02 p.m.,Northern Ill.,31,65,7,13,12,15,81,14,42,56,17,15,5,4,17,Bradley,18,73,3,26,12,23,51,18,21,39,10,9,5,3,16
Women,2017,D1,12/02/2016,7:02 p.m.,Bradley,18,73,3,26,12,23,51,18,21,39,10,9,5,3,16,Northern Ill.,31,65,7,13,12,15,81,14,42,56,17,15,5,4,17
Women,2016,D3,01/16/2016,4:34 p.m.,Hendrix,18,49,5,16,10,16,51,10,34,44,10,16,0,5,12,Rhodes,14,57,3,17,7,8,38,9,22,31,6,12,9,3,11
Women,2016,D3,01/16/2016,4:34 p.m.,Rhodes,14,57,3,17,7,8,38,9,22,31,6,12,9,3,11,Hendrix,18,49,5,16,10,16,51,10,34,44,10,16,0,5,12
Men,2017,D2,12/03/2016,3:00 PM,Hillsdale,17,46,7,20,14,21,55,8,16,24,11,17,7,1,18,Wayne St. (MI),28,51,4,12,16,22,76,10,26,36,13,16,4,2,17
Men,2017,D2,12/03/2016,3:00 PM,Wayne St. (MI),28,51,4,12,16,22,76,10,26,36,13,16,4,2,17,Hillsdale,17,46,7,20,14,21,55,8,16,24,11,17,7,1,18
