Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D3,01/20/2017,7:30 p.m.,Maryville (TN),27,60,12,31,6,9,72,16,12,28,23,11,14,3,11,Agnes Scott,17,38,3,11,4,6,41,9,15,24,9,28,2,4,7
Women,2017,D3,01/20/2017,7:30 p.m.,Agnes Scott,17,38,3,11,4,6,41,9,15,24,9,28,2,4,7,Maryville (TN),27,60,12,31,6,9,72,16,12,28,23,11,14,3,11
Men,2017,D1,01/25/2017,9:00 PM ET,Alabama,24,47,9,15,23,34,80,12,28,40,8,16,3,5,21,Georgia,21,55,4,16,14,19,60,10,17,27,10,10,7,5,27
Men,2017,D1,01/25/2017,9:00 PM ET,Georgia,21,55,4,16,14,19,60,10,17,27,10,10,7,5,27,Alabama,24,47,9,15,23,34,80,12,28,40,8,16,3,5,21
Men,2017,D1,01/04/2017,7:30 PM,Jackson St.,22,53,7,15,12,17,63,8,26,34,8,10,6,3,22,Alabama St.,19,50,7,26,15,25,60,10,26,36,10,12,2,4,16
Men,2017,D1,01/04/2017,7:30 PM,Alabama St.,19,50,7,26,15,25,60,10,26,36,10,12,2,4,16,Jackson St.,22,53,7,15,12,17,63,8,26,34,8,10,6,3,22
Women,2017,D2,01/19/2017,7:00 PM,Alas. Anchorage,25,58,5,20,16,24,71,14,23,37,10,15,11,3,18,Seattle Pacific,20,57,9,26,13,18,62,12,22,34,17,19,10,2,20
Women,2017,D2,01/19/2017,7:00 PM,Seattle Pacific,20,57,9,26,13,18,62,12,22,34,17,19,10,2,20,Alas. Anchorage,25,58,5,20,16,24,71,14,23,37,10,15,11,3,18
Men,2017,D3,01/15/2017,3 p.m.,Arcadia,21,63,8,28,17,24,67,12,26,38,10,12,7,2,23,Lycoming,23,62,4,14,19,27,69,15,30,45,12,12,5,5,21
Men,2017,D3,01/15/2017,3 p.m.,Lycoming,23,62,4,14,19,27,69,15,30,45,12,12,5,5,21,Arcadia,21,63,8,28,17,24,67,12,26,38,10,12,7,2,23
Men,2016,D1,02/06/2016,1:30 p.m.,Arizona,26,66,6,19,19,22,77,17,26,43,8,20,7,5,20,Washington,24,56,6,13,18,24,72,8,21,29,12,18,13,10,22
Men,2016,D1,02/06/2016,1:30 p.m.,Washington,24,56,6,13,18,24,72,8,21,29,12,18,13,10,22,Arizona,26,66,6,19,19,22,77,17,26,43,8,20,7,5,20
Men,2017,D1,11/30/2016,7:00 p.m.,Texas Southern,23,59,8,25,9,14,63,12,15,27,12,13,3,1,14,Arizona,36,57,8,14,5,10,85,7,26,33,20,11,6,6,13
Men,2017,D1,11/30/2016,7:00 p.m.,Arizona,36,57,8,14,5,10,85,7,26,33,20,11,6,6,13,Texas Southern,23,59,8,25,9,14,63,12,15,27,12,13,3,1,14
Women,2017,D3,01/27/2017,6 p.m.,Bard,16,50,8,17,5,6,45,1,20,21,12,20,5,1,16,RIT,34,61,7,17,16,17,91,7,34,41,25,10,16,5,10
Women,2017,D3,01/27/2017,6 p.m.,RIT,34,61,7,17,16,17,91,7,34,41,25,10,16,5,10,Bard,16,50,8,17,5,6,45,1,20,21,12,20,5,1,16
Women,2017,D3,12/08/2016,5:00 pm,Becker,18,49,5,16,9,18,50,9,16,25,10,23,10,0,22,Eastern Nazarene,27,59,7,22,14,18,75,18,30,48,15,22,10,0,19
Women,2017,D3,12/08/2016,5:00 pm,Eastern Nazarene,27,59,7,22,14,18,75,18,30,48,15,22,10,0,19,Becker,18,49,5,16,9,18,50,9,16,25,10,23,10,0,22
Women,2017,D1,12/07/2016,7:05 p.m.,Iowa St.,26,68,6,28,18,21,76,16,21,37,7,9,6,3,22,Iowa,29,51,13,21,17,22,88,5,26,31,18,14,6,3,20
Women,2017,D1,12/07/2016,7:05 p.m.,Iowa,29,51,13,21,17,22,88,5,26,31,18,14,6,3,20,Iowa St.,26,68,6,28,18,21,76,16,21,37,7,9,6,3,22
Men,2016,D1,03/01/2016,7:30 p.m.,San Diego St.,27,49,9,15,20,24,83,7,22,29,13,11,7,6,23,New Mexico,14,39,4,15,24,28,56,6,17,23,7,20,2,3,18
Men,2016,D1,03/01/2016,7:30 p.m.,New Mexico,14,39,4,15,24,28,56,6,17,23,7,20,2,3,18,San Diego St.,27,49,9,15,20,24,83,7,22,29,13,11,7,6,23
Women,2016,D2,01/08/2016,5:30 PM,Barton,28,72,4,17,17,24,77,20,20,40,10,15,11,2,16,North Greenville,32,59,11,21,9,17,84,10,29,39,19,20,5,3,17
Women,2016,D2,01/08/2016,5:30 PM,North Greenville,32,59,11,21,9,17,84,10,29,39,19,20,5,3,17,Barton,28,72,4,17,17,24,77,20,20,40,10,15,11,2,16
Men,2016,D1,12/28/2015,7:00 p.m.,Chicago St.,32,78,12,33,17,21,93,20,16,36,19,17,10,2,32,Oakland,28,58,12,29,33,43,101,14,28,42,17,18,9,4,20
Men,2016,D1,12/28/2015,7:00 p.m.,Oakland,28,58,12,29,33,43,101,14,28,42,17,18,9,4,20,Chicago St.,32,78,12,33,17,21,93,20,16,36,19,17,10,2,32
Men,2016,D3,11/29/2015,3:00pm,Sarah Lawrence,21,57,6,20,4,6,52,6,19,25,17,10,2,0,20,Occidental,30,60,7,21,16,22,83,12,29,41,17,6,6,3,12
Men,2016,D3,11/29/2015,3:00pm,Occidental,30,60,7,21,16,22,83,12,29,41,17,6,6,3,12,Sarah Lawrence,21,57,6,20,4,6,52,6,19,25,17,10,2,0,20
Men,2017,D3,01/25/2017,7:30 P.M.,Alma,29,60,14,35,21,29,93,10,36,46,20,21,6,1,22,Olivet,34,69,14,28,18,22,100,3,24,27,24,10,12,1,26
Men,2017,D3,01/25/2017,7:30 P.M.,Olivet,34,69,14,28,18,22,100,3,24,27,24,10,12,1,26,Alma,29,60,14,35,21,29,93,10,36,46,20,21,6,1,22
Women,2016,D3,02/04/2016,6:00 p.m.,Bay Path,14,55,3,13,11,19,42,5,19,24,8,16,8,0,12,Regis (MA),32,73,10,27,6,7,80,22,39,61,22,18,9,5,17
Women,2016,D3,02/04/2016,6:00 p.m.,Regis (MA),32,73,10,27,6,7,80,22,39,61,22,18,9,5,17,Bay Path,14,55,3,13,11,19,42,5,19,24,8,16,8,0,12
