Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2016,D2,03/12/2016,6:45 p.m.,Saint Leo,29,65,14,36,9,13,81,7,28,35,14,12,4,1,28,Ala.-Huntsville,31,57,12,27,24,36,98,5,30,35,15,8,6,3,16
Men,2016,D2,03/12/2016,6:45 p.m.,Ala.-Huntsville,31,57,12,27,24,36,98,5,30,35,15,8,6,3,16,Saint Leo,29,65,14,36,9,13,81,7,28,35,14,12,4,1,28
Men,2016,D2,11/21/2015,1 pm,LIFE Pacific,26,59,9,19,14,21,75,15,22,37,15,27,4,2,18,Alas. Fairbanks,37,73,5,23,11,18,90,14,21,35,26,8,10,6,20
Men,2016,D2,11/21/2015,1 pm,Alas. Fairbanks,37,73,5,23,11,18,90,14,21,35,26,8,10,6,20,LIFE Pacific,26,59,9,19,14,21,75,15,22,37,15,27,4,2,18
Men,2016,D2,02/13/2016,5:15 PM,Alas. Fairbanks,24,59,4,16,14,20,66,13,26,39,9,13,5,5,18,Mont. St. Billings,20,62,4,16,17,18,61,17,26,43,8,13,6,4,17
Men,2016,D2,02/13/2016,5:15 PM,Mont. St. Billings,20,62,4,16,17,18,61,17,26,43,8,13,6,4,17,Alas. Fairbanks,24,59,4,16,14,20,66,13,26,39,9,13,5,5,18
Men,2017,D3,12/10/2016,3:00 p.m.,Hiram,30,68,14,28,16,20,90,13,28,41,16,5,6,2,14,Allegheny,27,60,12,30,12,15,78,9,26,35,14,13,0,6,17
Men,2017,D3,12/10/2016,3:00 p.m.,Allegheny,27,60,12,30,12,15,78,9,26,35,14,13,0,6,17,Hiram,30,68,14,28,16,20,90,13,28,41,16,5,6,2,14
Men,2016,D3,02/17/2016,7:30 pm,Wooster,35,68,14,26,8,13,92,15,23,38,22,8,8,4,13,Allegheny,26,56,11,24,11,13,74,8,21,29,19,15,3,3,18
Men,2016,D3,02/17/2016,7:30 pm,Allegheny,26,56,11,24,11,13,74,8,21,29,19,15,3,3,18,Wooster,35,68,14,26,8,13,92,15,23,38,22,8,8,4,13
Men,2017,D1,01/19/2017,6:02pm,Arizona,23,58,10,26,17,22,73,12,21,33,11,10,6,4,18,Southern California,22,59,7,21,15,18,66,13,24,37,16,12,5,8,17
Men,2017,D1,01/19/2017,6:02pm,Southern California,22,59,7,21,15,18,66,13,24,37,16,12,5,8,17,Arizona,23,58,10,26,17,22,73,12,21,33,11,10,6,4,18
Men,2016,D2,11/14/2015,5:45 p.m.,Anderson (SC),27,48,8,17,19,25,81,8,20,28,15,13,5,5,17,Armstrong St.,25,64,7,19,12,13,69,18,15,33,16,10,6,0,20
Men,2016,D2,11/14/2015,5:45 p.m.,Armstrong St.,25,64,7,19,12,13,69,18,15,33,16,10,6,0,20,Anderson (SC),27,48,8,17,19,25,81,8,20,28,15,13,5,5,17
Men,2016,D2,02/10/2016,9:20 p.m.,Francis Marion,29,70,8,27,13,18,79,19,23,42,4,14,6,2,16,Armstrong St.,29,58,12,26,11,13,81,7,26,33,18,14,3,3,17
Men,2016,D2,02/10/2016,9:20 p.m.,Armstrong St.,29,58,12,26,11,13,81,7,26,33,18,14,3,3,17,Francis Marion,29,70,8,27,13,18,79,19,23,42,4,14,6,2,16
Men,2016,D1,11/22/2015,2:30 PM,Austin Peay,31,49,9,19,20,29,91,8,20,28,14,10,4,2,17,Northern Colo.,24,52,8,18,20,22,76,10,19,29,11,10,1,0,24
Men,2016,D1,11/22/2015,2:30 PM,Northern Colo.,24,52,8,18,20,22,76,10,19,29,11,10,1,0,24,Austin Peay,31,49,9,19,20,29,91,8,20,28,14,10,4,2,17
Women,2017,D1,11/11/2016,7:00 PM,Bradley,18,58,3,17,13,20,52,12,26,38,10,19,7,3,18,Kent St.,28,65,6,17,15,19,77,13,33,46,13,14,14,5,17
Women,2017,D1,11/11/2016,7:00 PM,Kent St.,28,65,6,17,15,19,77,13,33,46,13,14,14,5,17,Bradley,18,58,3,17,13,20,52,12,26,38,10,19,7,3,18
Women,2017,D2,12/18/2016,5:06 p.m.,Bridgeport,21,58,3,16,9,20,54,19,22,41,11,15,6,4,18,Saint Rose,20,64,4,14,14,22,58,26,23,49,8,18,4,2,15
Women,2017,D2,12/18/2016,5:06 p.m.,Saint Rose,20,64,4,14,14,22,58,26,23,49,8,18,4,2,15,Bridgeport,21,58,3,16,9,20,54,19,22,41,11,15,6,4,18
Women,2016,D3,02/10/2016,5:30 PM,Coast Guard,21,54,0,9,19,29,61,11,34,45,8,22,8,2,19,Springfield,17,59,3,17,10,20,47,11,28,39,11,21,11,2,23
Women,2016,D3,02/10/2016,5:30 PM,Springfield,17,59,3,17,10,20,47,11,28,39,11,21,11,2,23,Coast Guard,21,54,0,9,19,29,61,11,34,45,8,22,8,2,19
Women,2017,D3,12/03/2016,1:00 PM,D'Youville,23,66,9,23,13,29,68,16,34,50,17,25,8,2,16,Mount Aloysius,29,77,12,40,17,27,87,19,35,54,17,16,16,3,25
Women,2017,D3,12/03/2016,1:00 PM,Mount Aloysius,29,77,12,40,17,27,87,19,35,54,17,16,16,3,25,D'Youville,23,66,9,23,13,29,68,16,34,50,17,25,8,2,16
Women,2017,D1,03/04/2017,2:30 PM,Miami (FL),22,59,2,17,6,11,52,12,19,31,9,12,8,3,16,Duke,20,46,5,12,12,15,57,7,24,31,10,17,6,5,14
Women,2017,D1,03/04/2017,2:30 PM,Duke,20,46,5,12,12,15,57,7,24,31,10,17,6,5,14,Miami (FL),22,59,2,17,6,11,52,12,19,31,9,12,8,3,16
Men,2017,D1,03/15/2017,8:51 p.m.,Georgia St.,24,58,6,23,10,22,64,8,23,31,10,16,7,2,22,A&M-Corpus Chris,28,58,6,17,18,23,80,9,32,41,19,17,7,3,19
Men,2017,D1,03/15/2017,8:51 p.m.,A&M-Corpus Chris,28,58,6,17,18,23,80,9,32,41,19,17,7,3,19,Georgia St.,24,58,6,23,10,22,64,8,23,31,10,16,7,2,22
Women,2016,D3,02/05/2016,6 p.m.,Hendrix,21,62,4,20,9,11,55,13,35,48,10,11,5,2,15,Berry,22,66,2,17,8,16,54,14,28,42,9,7,9,2,13
Women,2016,D3,02/05/2016,6 p.m.,Berry,22,66,2,17,8,16,54,14,28,42,9,7,9,2,13,Hendrix,21,62,4,20,9,11,55,13,35,48,10,11,5,2,15
Women,2016,D1,02/14/2016,1 p.m.,IUPUI,20,40,1,8,26,34,67,9,28,37,8,17,7,4,22,Denver,19,56,4,18,12,16,54,12,16,28,14,13,9,0,28
Women,2016,D1,02/14/2016,1 p.m.,Denver,19,56,4,18,12,16,54,12,16,28,14,13,9,0,28,IUPUI,20,40,1,8,26,34,67,9,28,37,8,17,7,4,22
Women,2016,D1,11/13/2015,6:00 pm,IUPUI,26,70,6,25,13,20,71,20,23,43,14,20,6,3,24,Eastern Ill.,28,67,5,24,16,21,77,16,28,44,14,18,8,7,22
Women,2016,D1,11/13/2015,6:00 pm,Eastern Ill.,28,67,5,24,16,21,77,16,28,44,14,18,8,7,22,IUPUI,26,70,6,25,13,20,71,20,23,43,14,20,6,3,24
Men,2017,D3,02/11/2017,2:00 PM,Ohio Northern,26,66,12,24,18,27,82,17,22,39,10,17,10,5,23,John Carroll,34,66,6,17,16,29,90,19,30,49,14,18,12,6,23
Men,2017,D3,02/11/2017,2:00 PM,John Carroll,34,66,6,17,16,29,90,19,30,49,14,18,12,6,23,Ohio Northern,26,66,12,24,18,27,82,17,22,39,10,17,10,5,23
Women,2017,D3,01/07/2017,4:00 pm,Linfield,25,53,3,9,12,16,65,10,26,36,5,20,8,3,22,Whitworth,24,54,2,9,18,26,68,9,20,29,11,14,12,3,18
Women,2017,D3,01/07/2017,4:00 pm,Whitworth,24,54,2,9,18,26,68,9,20,29,11,14,12,3,18,Linfield,25,53,3,9,12,16,65,10,26,36,5,20,8,3,22
Men,2016,D3,01/09/2016,6:04 p.m.,Linfield,21,51,6,22,20,23,68,9,26,35,10,17,5,1,25,Willamette,18,45,8,19,26,38,70,7,21,28,12,13,6,3,23
Men,2016,D3,01/09/2016,6:04 p.m.,Willamette,18,45,8,19,26,38,70,7,21,28,12,13,6,3,23,Linfield,21,51,6,22,20,23,68,9,26,35,10,17,5,1,25
Men,2016,D3,01/03/2016,3:00 p.m.,Hunter,26,59,9,26,14,21,75,10,29,39,12,17,4,1,20,Manhattanville,32,65,8,21,12,19,84,8,27,35,15,10,7,2,22
Men,2016,D3,01/03/2016,3:00 p.m.,Manhattanville,32,65,8,21,12,19,84,8,27,35,15,10,7,2,22,Hunter,26,59,9,26,14,21,75,10,29,39,12,17,4,1,20
Men,2016,D3,11/21/2015,4:00 p.m.,Widener,30,67,8,20,3,7,71,13,30,43,19,10,6,3,20,Manhattanville,17,55,3,22,11,19,48,11,27,38,9,14,2,1,15
Men,2016,D3,11/21/2015,4:00 p.m.,Manhattanville,17,55,3,22,11,19,48,11,27,38,9,14,2,1,15,Widener,30,67,8,20,3,7,71,13,30,43,19,10,6,3,20
Women,2016,D3,12/05/2015,5 p.m.,Wis.-Superior,20,55,7,17,16,22,63,17,39,56,12,25,11,3,23,Martin Luther,13,58,4,19,17,25,47,10,21,31,9,15,8,3,21
Women,2016,D3,12/05/2015,5 p.m.,Martin Luther,13,58,4,19,17,25,47,10,21,31,9,15,8,3,21,Wis.-Superior,20,55,7,17,16,22,63,17,39,56,12,25,11,3,23
Men,2017,D1,01/14/2017,2:00 PM,Nebraska,36,64,9,18,4,5,85,10,19,29,9,13,7,3,23,Michigan,27,50,11,22,26,30,91,4,19,23,13,10,5,4,15
Men,2017,D1,01/14/2017,2:00 PM,Michigan,27,50,11,22,26,30,91,4,19,23,13,10,5,4,15,Nebraska,36,64,9,18,4,5,85,10,19,29,9,13,7,3,23
Women,2017,D1,01/29/2017,2 p.m.,Northern N.M.,19,63,5,19,4,7,47,5,23,28,11,16,7,2,17,New Mexico,33,64,4,18,17,25,87,11,39,50,18,12,11,9,7
Women,2017,D1,01/29/2017,2 p.m.,New Mexico,33,64,4,18,17,25,87,11,39,50,18,12,11,9,7,Northern N.M.,19,63,5,19,4,7,47,5,23,28,11,16,7,2,17
