Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D3,11/21/2015,1:00 p.m.,Nichols,23,57,2,12,12,20,60,19,26,45,11,27,7,5,29,Anna Maria,21,58,5,17,20,33,67,15,18,33,9,14,11,4,21
Women,2016,D3,11/21/2015,1:00 p.m.,Anna Maria,21,58,5,17,20,33,67,15,18,33,9,14,11,4,21,Nichols,23,57,2,12,12,20,60,19,26,45,11,27,7,5,29
Men,2016,D1,11/26/2015,8:30 PM,Santa Clara,23,53,10,26,17,22,73,5,28,33,16,19,6,3,23,Arizona,29,69,3,22,14,20,75,17,27,44,19,17,3,1,22
Men,2016,D1,11/26/2015,8:30 PM,Arizona,29,69,3,22,14,20,75,17,27,44,19,17,3,1,22,Santa Clara,23,53,10,26,17,22,73,5,28,33,16,19,6,3,23
Men,2016,D2,01/04/2016,9:30 p.m.,Columbus St.,30,58,7,20,11,12,78,9,27,36,14,12,4,4,16,Armstrong St.,29,73,9,33,8,12,75,20,18,38,16,7,8,1,14
Men,2016,D2,01/04/2016,9:30 p.m.,Armstrong St.,29,73,9,33,8,12,75,20,18,38,16,7,8,1,14,Columbus St.,30,58,7,20,11,12,78,9,27,36,14,12,4,4,16
Women,2017,D3,12/01/2016,07:00 PM,Becker,22,78,10,34,11,21,65,22,35,57,14,19,15,0,24,Southern Vt.,19,58,3,11,10,22,51,10,40,50,9,27,4,1,16
Women,2017,D3,12/01/2016,07:00 PM,Southern Vt.,19,58,3,11,10,22,51,10,40,50,9,27,4,1,16,Becker,22,78,10,34,11,21,65,22,35,57,14,19,15,0,24
Women,2017,D3,02/18/2017,1:00 pm,Mitchell,19,56,11,26,11,18,60,18,22,40,14,19,8,6,23,Becker,18,49,3,8,17,25,56,12,23,35,8,17,11,2,17
Women,2017,D3,02/18/2017,1:00 pm,Becker,18,49,3,8,17,25,56,12,23,35,8,17,11,2,17,Mitchell,19,56,11,26,11,18,60,18,22,40,14,19,8,6,23
Women,2017,D1,01/22/2017,2:02 p.m.,Bradley,26,55,6,14,17,26,75,8,32,40,14,21,5,6,15,Missouri St.,30,75,5,16,8,13,73,15,25,40,13,15,12,2,20
Women,2017,D1,01/22/2017,2:02 p.m.,Missouri St.,30,75,5,16,8,13,73,15,25,40,13,15,12,2,20,Bradley,26,55,6,14,17,26,75,8,32,40,14,21,5,6,15
Women,2016,D1,01/23/2016,4:05 pm,UC Davis,24,55,12,26,15,21,75,7,35,42,17,12,3,4,22,Cal Poly,20,59,4,17,13,20,57,8,27,35,10,8,3,3,22
Women,2016,D1,01/23/2016,4:05 pm,Cal Poly,20,59,4,17,13,20,57,8,27,35,10,8,3,3,22,UC Davis,24,55,12,26,15,21,75,7,35,42,17,12,3,4,22
Women,2017,D2,02/16/2017,6:45 p.m.,Mississippi Col.,30,67,4,11,15,17,79,15,27,42,17,18,15,5,20,Christian Bros.,20,60,9,27,18,21,67,13,23,36,13,21,9,2,20
