Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,03/04/2017,1:26 p.m.,Incarnate Word,26,67,8,23,5,8,65,9,30,39,13,11,5,5,17,A&M-Corpus Chris,25,65,7,18,11,17,68,13,30,43,16,11,5,5,12
Women,2017,D1,03/04/2017,1:26 p.m.,A&M-Corpus Chris,25,65,7,18,11,17,68,13,30,43,16,11,5,5,12,Incarnate Word,26,67,8,23,5,8,65,9,30,39,13,11,5,5,17
Men,2017,D1,02/11/2017,5 p.m.,Alabama A&M,32,86,2,19,23,38,89,20,34,54,12,11,7,3,34,Alabama St.,28,76,8,24,33,47,97,22,41,63,12,18,7,7,26
Men,2017,D1,02/11/2017,5 p.m.,Alabama St.,28,76,8,24,33,47,97,22,41,63,12,18,7,7,26,Alabama A&M,32,86,2,19,23,38,89,20,34,54,12,11,7,3,34
Men,2017,D1,01/09/2017,8:30 PM,Alabama St.,26,63,5,23,13,20,70,16,28,44,5,14,8,3,22,Mississippi Val.,28,58,6,14,11,22,73,9,26,35,12,12,6,1,20
Men,2017,D1,01/09/2017,8:30 PM,Mississippi Val.,28,58,6,14,11,22,73,9,26,35,12,12,6,1,20,Alabama St.,26,63,5,23,13,20,70,16,28,44,5,14,8,3,22
Men,2016,D2,02/06/2016,3:45 pm,Armstrong St.,28,64,17,32,14,18,87,15,24,39,18,11,6,2,21,Augusta,28,52,4,8,13,20,73,5,22,27,14,14,5,6,18
Men,2016,D2,02/06/2016,3:45 pm,Augusta,28,52,4,8,13,20,73,5,22,27,14,14,5,6,18,Armstrong St.,28,64,17,32,14,18,87,15,24,39,18,11,6,2,21
Women,2017,D2,01/25/2017,5:30 p.m.,Bloomsburg,26,55,3,14,7,14,62,9,27,36,15,19,9,4,21,Lock Haven,17,54,7,18,13,20,54,10,24,34,10,19,6,0,20
Women,2017,D2,01/25/2017,5:30 p.m.,Lock Haven,17,54,7,18,13,20,54,10,24,34,10,19,6,0,20,Bloomsburg,26,55,3,14,7,14,62,9,27,36,15,19,9,4,21
Men,2017,D3,11/25/2016,5 p.m.,Cal Lutheran,27,51,5,10,28,37,87,3,23,26,12,7,5,1,22,Lewis & Clark,30,58,8,25,15,27,83,12,22,34,14,15,2,0,27
Men,2017,D3,11/25/2016,5 p.m.,Lewis & Clark,30,58,8,25,15,27,83,12,22,34,14,15,2,0,27,Cal Lutheran,27,51,5,10,28,37,87,3,23,26,12,7,5,1,22
Men,2017,D1,11/18/2016,7:00 PM,Georgia St.,22,54,5,14,7,11,56,12,23,35,8,19,8,1,31,Purdue,17,45,5,22,25,37,64,6,20,26,11,14,6,1,16
Men,2017,D1,11/18/2016,7:00 PM,Purdue,17,45,5,22,25,37,64,6,20,26,11,14,6,1,16,Georgia St.,22,54,5,14,7,11,56,12,23,35,8,19,8,1,31
Men,2017,D1,11/24/2016,6:30 pm ET,Gonzaga,29,66,6,22,18,21,82,15,33,48,16,15,6,1,15,Quinnipiac,24,59,6,19,8,16,62,8,23,31,10,16,8,6,19
Men,2017,D1,11/24/2016,6:30 pm ET,Quinnipiac,24,59,6,19,8,16,62,8,23,31,10,16,8,6,19,Gonzaga,29,66,6,22,18,21,82,15,33,48,16,15,6,1,15
Men,2016,D2,01/05/2016,7:00pm,Hawaii Hilo,30,65,10,29,14,19,84,6,22,28,14,14,6,2,20,California Baptist,38,73,12,29,16,23,104,17,33,50,22,14,8,3,23
Men,2016,D2,01/05/2016,7:00pm,California Baptist,38,73,12,29,16,23,104,17,33,50,22,14,8,3,23,Hawaii Hilo,30,65,10,29,14,19,84,6,22,28,14,14,6,2,20
Men,2016,D1,11/29/2015,12:30 p.m.,Jackson St.,25,69,6,19,5,7,61,17,22,39,9,15,8,7,17,Marquette,30,59,9,26,11,15,80,8,29,37,23,15,12,8,14
Men,2016,D1,11/29/2015,12:30 p.m.,Marquette,30,59,9,26,11,15,80,8,29,37,23,15,12,8,14,Jackson St.,25,69,6,19,5,7,61,17,22,39,9,15,8,7,17
Women,2017,D3,02/03/2017,6:00 p.m.,Whitworth,29,60,6,13,22,30,86,7,28,35,10,14,10,2,21,Linfield,26,58,6,13,18,26,76,9,28,37,18,17,6,2,23
Women,2017,D3,02/03/2017,6:00 p.m.,Linfield,26,58,6,13,18,26,76,9,28,37,18,17,6,2,23,Whitworth,29,60,6,13,22,30,86,7,28,35,10,14,10,2,21
Women,2017,D2,11/13/2016,1:00 p.m.,Northeastern St.,28,59,7,22,19,20,82,8,42,50,17,20,2,2,21,Northwestern Okla.,19,66,12,34,17,24,67,7,23,30,14,12,9,0,14
