Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,12/10/2016,2 p.m.,A&M-Corpus Chris,16,46,6,13,17,25,55,9,21,30,8,30,8,3,23,Texas A&M,31,63,2,9,20,26,84,14,24,38,23,16,20,4,23
Women,2017,D1,12/10/2016,2 p.m.,Texas A&M,31,63,2,9,20,26,84,14,24,38,23,16,20,4,23,A&M-Corpus Chris,16,46,6,13,17,25,55,9,21,30,8,30,8,3,23
Men,2016,D2,11/20/2015,6:55 p.m.,Stillman,26,63,5,18,21,24,78,13,23,36,20,22,7,4,32,Ala.-Huntsville,29,58,7,16,28,39,93,12,26,38,20,18,12,1,23
Men,2016,D2,11/20/2015,6:55 p.m.,Ala.-Huntsville,29,58,7,16,28,39,93,12,26,38,20,18,12,1,23,Stillman,26,63,5,18,21,24,78,13,23,36,20,22,7,4,32
Women,2016,D3,01/28/2016,7:00 p.m.,Anna Maria,17,67,4,19,7,17,45,16,30,46,7,21,6,6,25,Suffolk,21,59,4,17,27,38,73,13,41,54,13,16,12,6,18
Women,2016,D3,01/28/2016,7:00 p.m.,Suffolk,21,59,4,17,27,38,73,13,41,54,13,16,12,6,18,Anna Maria,17,67,4,19,7,17,45,16,30,46,7,21,6,6,25
Women,2016,D1,11/21/2015,4:05 PM,Arizona,23,56,3,8,5,9,54,12,25,37,12,16,3,5,25,San Diego,20,53,2,13,17,22,59,12,23,35,11,15,7,4,15
Women,2016,D1,11/21/2015,4:05 PM,San Diego,20,53,2,13,17,22,59,12,23,35,11,15,7,4,15,Arizona,23,56,3,8,5,9,54,12,25,37,12,16,3,5,25
Women,2016,D1,11/14/2015,Noon,Arizona,24,56,9,18,5,13,62,14,21,35,17,16,11,5,16,Toledo,21,51,6,14,11,17,59,12,20,32,12,15,5,2,16
Women,2016,D1,11/14/2015,Noon,Toledo,21,51,6,14,11,17,59,12,20,32,12,15,5,2,16,Arizona,24,56,9,18,5,13,62,14,21,35,17,16,11,5,16
Men,2016,D1,11/27/2015,12:00 pm,Arkansas St.,29,69,5,20,9,9,72,14,20,34,21,15,6,4,21,Baylor,29,60,10,23,26,30,94,13,26,39,23,12,11,8,14
Men,2016,D1,11/27/2015,12:00 pm,Baylor,29,60,10,23,26,30,94,13,26,39,23,12,11,8,14,Arkansas St.,29,69,5,20,9,9,72,14,20,34,21,15,6,4,21
Men,2016,D1,01/09/2016,8:15 p.m.,Tennessee Tech,26,48,12,24,8,15,72,4,24,28,14,15,5,2,16,Austin Peay,26,55,6,16,8,18,66,10,23,33,17,10,8,3,16
Men,2016,D1,01/09/2016,8:15 p.m.,Austin Peay,26,55,6,16,8,18,66,10,23,33,17,10,8,3,16,Tennessee Tech,26,48,12,24,8,15,72,4,24,28,14,15,5,2,16
Women,2017,D1,01/14/2017,2:05 pm,Fresno St.,26,53,8,20,6,9,66,10,24,34,18,21,6,5,17,Boise St.,27,68,3,13,10,12,67,15,18,33,14,12,8,4,15
Women,2017,D1,01/14/2017,2:05 pm,Boise St.,27,68,3,13,10,12,67,15,18,33,14,12,8,4,15,Fresno St.,26,53,8,20,6,9,66,10,24,34,18,21,6,5,17
Women,2017,D1,12/18/2016,2:05 pm,Portland,21,65,5,29,13,17,60,15,28,43,8,18,6,0,17,Boise St.,24,58,10,26,16,20,74,7,30,37,15,13,9,4,15
Women,2017,D1,12/18/2016,2:05 pm,Boise St.,24,58,10,26,16,20,74,7,30,37,15,13,9,4,15,Portland,21,65,5,29,13,17,60,15,28,43,8,18,6,0,17
Women,2016,D3,12/14/2015,5:30 PM,Texas-Tyler,32,69,4,22,18,21,86,12,29,41,13,11,13,5,25,Hardin-Simmons,22,63,7,21,15,28,66,16,26,42,12,19,5,2,19
Women,2016,D3,12/14/2015,5:30 PM,Hardin-Simmons,22,63,7,21,15,28,66,16,26,42,12,19,5,2,19,Texas-Tyler,32,69,4,22,18,21,86,12,29,41,13,11,13,5,25
Women,2017,D2,02/09/2017,5:30 p.m.,Ouachita Baptist,17,61,6,25,14,19,54,9,28,37,14,17,7,7,21,Harding,30,72,7,20,18,26,85,18,39,57,20,15,8,8,20
Women,2017,D2,02/09/2017,5:30 p.m.,Harding,30,72,7,20,18,26,85,18,39,57,20,15,8,8,20,Ouachita Baptist,17,61,6,25,14,19,54,9,28,37,14,17,7,7,21
Women,2016,D3,01/10/2016,12:00 PM,Hendrix,23,65,4,11,25,30,75,13,33,46,13,23,10,6,29,Centre,24,76,4,15,24,30,76,19,30,49,15,17,11,7,25
Women,2016,D3,01/10/2016,12:00 PM,Centre,24,76,4,15,24,30,76,19,30,49,15,17,11,7,25,Hendrix,23,65,4,11,25,30,75,13,33,46,13,23,10,6,29
Men,2016,D1,03/11/2016,12:04pm EST,Michigan,26,56,6,21,14,16,72,9,16,25,18,10,7,3,20,Indiana,24,53,4,17,17,21,69,15,22,37,13,15,6,7,17
Men,2016,D1,03/11/2016,12:04pm EST,Indiana,24,53,4,17,17,21,69,15,22,37,13,15,6,7,17,Michigan,26,56,6,21,14,16,72,9,16,25,18,10,7,3,20
Men,2016,D3,01/27/2016,7:00 PM,Juniata,22,65,3,21,7,12,54,15,28,43,14,12,5,1,21,Goucher,18,55,2,12,22,32,60,13,30,43,8,10,7,7,13
Men,2016,D3,01/27/2016,7:00 PM,Goucher,18,55,2,12,22,32,60,13,30,43,8,10,7,7,13,Juniata,22,65,3,21,7,12,54,15,28,43,14,12,5,1,21
Women,2016,D3,01/16/2016,3:00 pm,Concordia-M'head,22,51,5,12,14,18,63,8,31,39,12,14,6,0,19,Macalester,17,47,7,23,9,18,50,3,22,25,13,11,8,2,20
Women,2016,D3,01/16/2016,3:00 pm,Macalester,17,47,7,23,9,18,50,3,22,25,13,11,8,2,20,Concordia-M'head,22,51,5,12,14,18,63,8,31,39,12,14,6,0,19
Men,2016,D3,01/16/2016,3:00,Manhattanville,33,62,7,18,14,23,87,2,31,33,13,15,10,1,22,Misericordia,29,62,7,26,12,19,77,6,31,37,15,19,4,1,19
Men,2016,D3,01/16/2016,3:00,Misericordia,29,62,7,26,12,19,77,6,31,37,15,19,4,1,19,Manhattanville,33,62,7,18,14,23,87,2,31,33,13,15,10,1,22
Men,2017,D1,03/19/2017,12:10 pm,Michigan,28,57,6,17,11,14,73,9,21,30,11,6,4,4,15,Louisville,28,61,5,20,8,12,69,15,22,37,12,11,4,5,18
Men,2017,D1,03/19/2017,12:10 pm,Louisville,28,61,5,20,8,12,69,15,22,37,12,11,4,5,18,Michigan,28,57,6,17,11,14,73,9,21,30,11,6,4,4,15
Women,2017,D1,11/26/2016,2:30 p.m.,Saint Joseph's,31,65,3,14,14,18,79,10,32,42,18,10,7,5,27,New Mexico,20,57,4,18,21,36,67,14,27,41,12,15,4,4,14
Women,2017,D1,11/26/2016,2:30 p.m.,New Mexico,20,57,4,18,21,36,67,14,27,41,12,15,4,4,14,Saint Joseph's,31,65,3,14,14,18,79,10,32,42,18,10,7,5,27
Women,2016,D2,11/14/2015,1:00 pm,Newman,25,54,4,10,17,20,71,13,28,41,13,16,5,1,16,UC-Colo. Springs,24,65,8,29,8,11,64,15,17,32,17,14,10,5,22
Women,2016,D2,11/14/2015,1:00 pm,UC-Colo. Springs,24,65,8,29,8,11,64,15,17,32,17,14,10,5,22,Newman,25,54,4,10,17,20,71,13,28,41,13,16,5,1,16
Men,2017,D2,02/16/2017,7:30 p.m.,East Central,30,50,12,20,17,26,89,5,31,36,20,16,4,1,25,Northwestern Okla.,26,57,4,14,18,29,74,8,18,26,16,10,8,1,20
Men,2017,D2,02/16/2017,7:30 p.m.,Northwestern Okla.,26,57,4,14,18,29,74,8,18,26,16,10,8,1,20,East Central,30,50,12,20,17,26,89,5,31,36,20,16,4,1,25
