Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,12/03/2016,8:03 p.m.,UTRGV,22,53,4,16,20,24,68,11,26,37,8,18,10,5,23,A&M-Corpus Chris,23,62,2,11,17,28,65,18,23,41,10,18,6,2,20
Women,2017,D1,12/03/2016,8:03 p.m.,A&M-Corpus Chris,23,62,2,11,17,28,65,18,23,41,10,18,6,2,20,UTRGV,22,53,4,16,20,24,68,11,26,37,8,18,10,5,23
Men,2016,D2,01/23/2016,5:25 p.m.,West Florida,24,64,6,24,7,11,61,16,25,41,15,16,6,1,18,Ala.-Huntsville,23,51,11,26,16,21,73,6,26,32,20,12,10,6,14
Men,2016,D2,01/23/2016,5:25 p.m.,Ala.-Huntsville,23,51,11,26,16,21,73,6,26,32,20,12,10,6,14,West Florida,24,64,6,24,7,11,61,16,25,41,15,16,6,1,18
Men,2017,D1,01/28/2017,5:01 p.m. CT,Mississippi St.,23,56,5,16,11,19,62,14,26,40,11,18,5,2,24,Alabama,17,52,6,18,31,36,71,12,25,37,11,13,11,7,18
Men,2017,D1,01/28/2017,5:01 p.m. CT,Alabama,17,52,6,18,31,36,71,12,25,37,11,13,11,7,18,Mississippi St.,23,56,5,16,11,19,62,14,26,40,11,18,5,2,24
Women,2016,D2,01/16/2016,7 pm,Alas. Anchorage,38,78,8,21,11,18,95,24,20,44,17,16,18,4,27,Northwest Nazarene,23,50,5,10,20,26,71,10,21,31,17,24,9,2,20
Women,2016,D2,01/16/2016,7 pm,Northwest Nazarene,23,50,5,10,20,26,71,10,21,31,17,24,9,2,20,Alas. Anchorage,38,78,8,21,11,18,95,24,20,44,17,16,18,4,27
Men,2016,D2,01/09/2016,7:30 p.m.,Simon Fraser,20,56,6,18,10,13,56,9,23,32,11,18,9,6,15,Alas. Fairbanks,29,66,6,22,9,17,73,17,27,44,21,15,11,9,14
Men,2016,D2,01/09/2016,7:30 p.m.,Alas. Fairbanks,29,66,6,22,9,17,73,17,27,44,21,15,11,9,14,Simon Fraser,20,56,6,18,10,13,56,9,23,32,11,18,9,6,15
Women,2016,D3,01/16/2016,3 p.m.,Albion,26,63,6,14,18,27,76,17,28,45,16,12,10,1,16,Adrian,25,70,6,21,9,12,65,19,25,44,15,15,7,5,25
