Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,12/17/2016,7:30 p.m.,Marshall,30,63,12,27,16,23,88,8,15,23,24,10,7,0,19,Akron,34,58,15,28,16,20,99,8,28,36,21,16,2,1,20
Men,2017,D1,12/17/2016,7:30 p.m.,Akron,34,58,15,28,16,20,99,8,28,36,21,16,2,1,20,Marshall,30,63,12,27,16,23,88,8,15,23,24,10,7,0,19
Men,2017,D2,01/10/2017,7 pm,Alas. Fairbanks,22,59,12,24,7,10,63,6,23,29,19,11,4,1,18,Alas. Anchorage,27,58,6,23,16,17,76,6,31,37,16,8,5,8,16
Men,2017,D2,01/10/2017,7 pm,Alas. Anchorage,27,58,6,23,16,17,76,6,31,37,16,8,5,8,16,Alas. Fairbanks,22,59,12,24,7,10,63,6,23,29,19,11,4,1,18
Men,2016,D2,02/06/2016,7:00pm,Alas. Anchorage,26,52,2,9,32,39,86,11,24,35,12,16,12,0,20,Simon Fraser,24,49,7,15,11,18,66,5,19,24,13,23,8,5,31
Men,2016,D2,02/06/2016,7:00pm,Simon Fraser,24,49,7,15,11,18,66,5,19,24,13,23,8,5,31,Alas. Anchorage,26,52,2,9,32,39,86,11,24,35,12,16,12,0,20
Women,2016,D2,12/19/2015,2:00 pm,Anderson (SC),26,55,3,16,9,13,64,12,31,43,16,22,10,5,16,Catawba,12,62,4,13,8,8,36,19,18,37,8,22,10,2,12
Women,2016,D2,12/19/2015,2:00 pm,Catawba,12,62,4,13,8,8,36,19,18,37,8,22,10,2,12,Anderson (SC),26,55,3,16,9,13,64,12,31,43,16,22,10,5,16
Women,2016,D1,12/29/2015,2 p.m.,George Mason,24,65,2,11,10,17,60,17,30,47,11,20,8,4,17,Arizona,23,68,5,18,17,23,68,19,26,45,17,17,14,9,17
Women,2016,D1,12/29/2015,2 p.m.,Arizona,23,68,5,18,17,23,68,19,26,45,17,17,14,9,17,George Mason,24,65,2,11,10,17,60,17,30,47,11,20,8,4,17
Men,2016,D3,11/17/2015,7:00 PM,Averett,28,60,7,20,8,15,71,14,33,47,11,17,7,1,20,Hampden-Sydney,22,61,7,21,8,14,59,12,21,33,12,12,7,3,17
Men,2016,D3,11/17/2015,7:00 PM,Hampden-Sydney,22,61,7,21,8,14,59,12,21,33,12,12,7,3,17,Averett,28,60,7,20,8,15,71,14,33,47,11,17,7,1,20
Women,2017,D2,12/04/2016,1 p.m.,Bloomsburg,25,66,4,21,9,12,63,10,25,35,18,17,10,1,29,Gannon,19,52,6,17,27,35,71,11,32,43,15,21,7,1,18
Women,2017,D2,12/04/2016,1 p.m.,Gannon,19,52,6,17,27,35,71,11,32,43,15,21,7,1,18,Bloomsburg,25,66,4,21,9,12,63,10,25,35,18,17,10,1,29
Women,2016,D1,02/13/2016,2:00 PM,Loyola Maryland,24,48,6,12,13,22,67,7,25,32,7,16,9,0,15,Boston U.,15,47,4,10,12,18,46,10,22,32,5,21,10,0,17
Women,2016,D1,02/13/2016,2:00 PM,Boston U.,15,47,4,10,12,18,46,10,22,32,5,21,10,0,17,Loyola Maryland,24,48,6,12,13,22,67,7,25,32,7,16,9,0,15
Women,2017,D2,12/31/2016,11:00 a.m.,Grand Canyon,32,61,10,19,11,15,85,12,35,47,17,21,10,0,20,Chaminade,21,61,3,17,10,17,55,7,18,25,8,17,9,1,16
Women,2017,D2,12/31/2016,11:00 a.m.,Chaminade,21,61,3,17,10,17,55,7,18,25,8,17,9,1,16,Grand Canyon,32,61,10,19,11,15,85,12,35,47,17,21,10,0,20
Women,2017,D1,03/05/2017,1:00 pm,Duke,20,55,7,16,14,15,61,13,19,32,11,17,4,3,13,Notre Dame,31,60,11,22,11,13,84,11,19,30,24,11,8,6,12
Women,2017,D1,03/05/2017,1:00 pm,Notre Dame,31,60,11,22,11,13,84,11,19,30,24,11,8,6,12,Duke,20,55,7,16,14,15,61,13,19,32,11,17,4,3,13
Men,2017,D1,12/04/2016,4 p.m.,Georgia St.,25,62,6,19,4,6,60,12,25,37,10,18,3,5,15,Mississippi St.,31,66,13,34,7,9,82,10,27,37,17,11,9,4,15
Men,2017,D1,12/04/2016,4 p.m.,Mississippi St.,31,66,13,34,7,9,82,10,27,37,17,11,9,4,15,Georgia St.,25,62,6,19,4,6,60,12,25,37,10,18,3,5,15
Men,2017,D1,12/22/2016,7:30 p.m.,Wofford,25,63,11,31,11,12,72,10,22,32,18,9,4,3,16,Georgia Tech,27,52,5,11,17,22,76,6,29,35,17,10,5,5,12
Men,2017,D1,12/22/2016,7:30 p.m.,Georgia Tech,27,52,5,11,17,22,76,6,29,35,17,10,5,5,12,Wofford,25,63,11,31,11,12,72,10,22,32,18,9,4,3,16
Men,2017,D1,03/04/2017,7:00 PM,Pacific,18,59,3,11,11,17,50,8,18,26,4,9,3,1,22,Gonzaga,28,51,5,14,21,25,82,8,34,42,11,13,5,3,18
Men,2017,D1,03/04/2017,7:00 PM,Gonzaga,28,51,5,14,21,25,82,8,34,42,11,13,5,3,18,Pacific,18,59,3,11,11,17,50,8,18,26,4,9,3,1,22
Women,2016,D3,11/23/2015,6:00,Skidmore,29,55,9,19,15,23,82,8,27,35,17,32,16,2,29,Hamilton,20,60,6,17,27,39,73,18,22,40,11,28,14,1,21
Women,2016,D3,11/23/2015,6:00,Hamilton,20,60,6,17,27,39,73,18,22,40,11,28,14,1,21,Skidmore,29,55,9,19,15,23,82,8,27,35,17,32,16,2,29
Men,2016,D2,01/30/2016,3 p.m.,Okla. Baptist,21,55,7,30,10,14,59,14,25,39,9,20,5,1,20,Henderson St.,21,49,7,20,23,29,72,6,23,29,11,9,11,4,15
Men,2016,D2,01/30/2016,3 p.m.,Henderson St.,21,49,7,20,23,29,72,6,23,29,11,9,11,4,15,Okla. Baptist,21,55,7,30,10,14,59,14,25,39,9,20,5,1,20
Women,2017,D1,11/11/2016,12:30 pm,Jacksonville St.,21,64,14,25,6,17,62,7,24,31,12,11,2,3,12,Florida St.,32,71,2,10,7,10,73,14,40,54,12,11,5,4,19
Women,2017,D1,11/11/2016,12:30 pm,Florida St.,32,71,2,10,7,10,73,14,40,54,12,11,5,4,19,Jacksonville St.,21,64,14,25,6,17,62,7,24,31,12,11,2,3,12
Men,2017,D1,12/03/2016,1:00 PM,Kennesaw St.,23,48,5,12,4,6,55,3,16,19,11,13,3,2,17,Michigan,30,53,9,20,13,17,82,8,24,32,15,7,4,2,12
Men,2017,D1,12/03/2016,1:00 PM,Michigan,30,53,9,20,13,17,82,8,24,32,15,7,4,2,12,Kennesaw St.,23,48,5,12,4,6,55,3,16,19,11,13,3,2,17
Men,2017,D2,11/12/2016,2:00 PM,Okla. Christian,20,54,4,23,17,22,61,9,26,35,10,16,2,6,20,Cameron,26,62,9,23,12,21,73,15,26,41,15,13,6,1,21
Men,2017,D2,11/12/2016,2:00 PM,Cameron,26,62,9,23,12,21,73,15,26,41,15,13,6,1,21,Okla. Christian,20,54,4,23,17,22,61,9,26,35,10,16,2,6,20
Men,2016,D3,12/01/2015,7:45 pm,Crowley's Ridge,22,76,7,32,9,12,60,18,19,37,10,21,2,1,15,Ozarks (AR),48,82,6,20,18,23,120,17,37,54,26,6,15,6,13
Men,2016,D3,12/01/2015,7:45 pm,Ozarks (AR),48,82,6,20,18,23,120,17,37,54,26,6,15,6,13,Crowley's Ridge,22,76,7,32,9,12,60,18,19,37,10,21,2,1,15
Men,2016,D2,01/16/2016,3:30 p.m.,Pace,29,64,6,20,14,20,78,15,22,37,10,16,6,2,25,Stonehill,26,55,10,24,22,26,84,9,23,32,17,18,7,4,21
Men,2016,D2,01/16/2016,3:30 p.m.,Stonehill,26,55,10,24,22,26,84,9,23,32,17,18,7,4,21,Pace,29,64,6,20,14,20,78,15,22,37,10,16,6,2,25
Women,2016,D1,12/12/2015,2:05 p.m.,San Diego,26,56,9,14,11,12,72,12,15,27,15,10,5,1,14,Fresno St.,28,50,6,17,6,12,68,9,18,27,17,12,4,4,12
Women,2016,D1,12/12/2015,2:05 p.m.,Fresno St.,28,50,6,17,6,12,68,9,18,27,17,12,4,4,12,San Diego,26,56,9,14,11,12,72,12,15,27,15,10,5,1,14
Men,2016,D1,12/04/2015,8:01 P.M.,Samford,17,50,3,16,12,14,49,10,17,27,9,13,3,1,20,Texas,20,43,6,21,13,18,59,8,24,32,8,14,2,6,20
