Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,01/04/2016,7:17 p.m.,Ala.-Huntsville,16,47,3,23,11,13,46,5,22,27,7,19,6,2,32,Delta St.,15,45,2,7,25,32,57,12,26,38,8,21,7,1,20
Women,2016,D2,01/04/2016,7:17 p.m.,Delta St.,15,45,2,7,25,32,57,12,26,38,8,21,7,1,20,Ala.-Huntsville,16,47,3,23,11,13,46,5,22,27,7,19,6,2,32
Women,2017,D2,02/11/2016,5:00 PM,Alas. Anchorage,23,64,6,22,17,21,69,17,35,52,12,15,10,4,17,Central Wash.,17,60,3,12,11,20,48,14,25,39,14,17,7,6,17
Women,2017,D2,02/11/2016,5:00 PM,Central Wash.,17,60,3,12,11,20,48,14,25,39,14,17,7,6,17,Alas. Anchorage,23,64,6,22,17,21,69,17,35,52,12,15,10,4,17
Women,2017,D2,02/02/2017,5:15 pm,Concordia Portland,21,56,8,23,10,11,60,13,17,30,15,19,2,1,14,Alas. Anchorage,34,67,9,20,14,18,91,17,22,39,23,9,12,4,16
Women,2017,D2,02/02/2017,5:15 pm,Alas. Anchorage,34,67,9,20,14,18,91,17,22,39,23,9,12,4,16,Concordia Portland,21,56,8,23,10,11,60,13,17,30,15,19,2,1,14
Men,2017,D3,02/09/2017,7:00 PM,Occidental,32,60,4,9,7,12,75,11,23,34,16,16,7,4,19,Cal Lutheran,32,58,8,16,12,22,84,6,20,26,20,9,14,0,12
Men,2017,D3,02/09/2017,7:00 PM,Cal Lutheran,32,58,8,16,12,22,84,6,20,26,20,9,14,0,12,Occidental,32,60,4,9,7,12,75,11,23,34,16,16,7,4,19
Men,2017,D3,11/26/2016,7:00pm,Cal Lutheran,32,62,7,17,20,34,91,14,28,42,18,12,6,1,18,George Fox,31,71,15,31,6,9,83,15,23,38,23,13,6,5,25
Men,2017,D3,11/26/2016,7:00pm,George Fox,31,71,15,31,6,9,83,15,23,38,23,13,6,5,25,Cal Lutheran,32,62,7,17,20,34,91,14,28,42,18,12,6,1,18
Women,2017,D2,01/19/2017,5:00 p.m.,BYU-Hawaii,30,79,4,16,7,12,71,22,29,51,15,13,7,3,19,Chaminade,25,61,7,17,10,14,67,6,31,37,9,15,8,5,17
Women,2017,D2,01/19/2017,5:00 p.m.,Chaminade,25,61,7,17,10,14,67,6,31,37,9,15,8,5,17,BYU-Hawaii,30,79,4,16,7,12,71,22,29,51,15,13,7,3,19
Women,2017,D2,02/02/2017,6:45 p.m.,West Ga.,21,49,6,16,12,20,60,8,24,32,14,14,11,10,18,Christian Bros.,19,59,8,19,11,18,57,20,23,43,11,15,6,2,19
Women,2017,D2,02/02/2017,6:45 p.m.,Christian Bros.,19,59,8,19,11,18,57,20,23,43,11,15,6,2,19,West Ga.,21,49,6,16,12,20,60,8,24,32,14,14,11,10,18
