Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,02/25/2017,5 p.m.,Texas Southern,28,62,6,17,24,30,86,11,27,38,11,10,9,1,21,Alabama St.,23,54,3,14,24,33,73,8,28,36,7,17,3,2,24
Men,2017,D1,02/25/2017,5 p.m.,Alabama St.,23,54,3,14,24,33,73,8,28,36,7,17,3,2,24,Texas Southern,28,62,6,17,24,30,86,11,27,38,11,10,9,1,21
Women,2016,D2,01/30/2016,7:00 PM,Alas. Anchorage,28,64,8,19,21,29,85,15,25,40,16,14,9,5,25,Mont. St. Billings,24,54,5,21,20,29,73,8,26,34,18,14,3,5,17
Women,2016,D2,01/30/2016,7:00 PM,Mont. St. Billings,24,54,5,21,20,29,73,8,26,34,18,14,3,5,17,Alas. Anchorage,28,64,8,19,21,29,85,15,25,40,16,14,9,5,25
Men,2017,D2,11/18/2016,4 pm,Cal St. L.A.,23,67,9,21,19,26,74,21,29,50,13,12,7,8,17,Alas. Fairbanks,23,64,13,35,9,11,68,12,24,36,19,14,6,4,19
Men,2017,D2,11/18/2016,4 pm,Alas. Fairbanks,23,64,13,35,9,11,68,12,24,36,19,14,6,4,19,Cal St. L.A.,23,67,9,21,19,26,74,21,29,50,13,12,7,8,17
Women,2016,D1,03/20/2016,6:05 PM PT,Tennessee,29,56,1,4,16,18,75,11,25,36,11,12,8,3,18,Arizona St.,23,59,8,20,10,12,64,13,17,30,15,13,6,1,22
Women,2016,D1,03/20/2016,6:05 PM PT,Arizona St.,23,59,8,20,10,12,64,13,17,30,15,13,6,1,22,Tennessee,29,56,1,4,16,18,75,11,25,36,11,12,8,3,18
Men,2016,D1,02/13/2016,4:30 PM CST,Arkansas St.,29,61,7,19,8,13,73,10,31,41,16,12,1,4,19,La.-Monroe,26,66,14,36,12,23,78,14,22,36,16,6,4,3,16
Men,2016,D1,02/13/2016,4:30 PM CST,La.-Monroe,26,66,14,36,12,23,78,14,22,36,16,6,4,3,16,Arkansas St.,29,61,7,19,8,13,73,10,31,41,16,12,1,4,19
Women,2016,D1,02/10/2016,7:00 p.m.,Boston U.,10,41,3,15,10,20,33,6,18,24,4,21,9,2,17,American,33,63,8,17,5,8,79,14,30,44,19,12,10,4,19
Women,2016,D1,02/10/2016,7:00 p.m.,American,33,63,8,17,5,8,79,14,30,44,19,12,10,4,19,Boston U.,10,41,3,15,10,20,33,6,18,24,4,21,9,2,17
Women,2017,D2,01/07/2017,12:00 p.m.,Bridgeport,24,66,5,13,10,12,63,10,29,39,9,12,9,4,20,Molloy,26,66,9,28,9,16,70,14,33,47,14,16,6,3,14
Women,2017,D2,01/07/2017,12:00 p.m.,Molloy,26,66,9,28,9,16,70,14,33,47,14,16,6,3,14,Bridgeport,24,66,5,13,10,12,63,10,29,39,9,12,9,4,20
Women,2017,D2,12/29/2016,7 pm,Bridgeport,25,63,3,13,16,20,69,13,29,42,11,19,8,3,26,Adelphi,26,79,6,30,17,27,75,28,27,55,12,17,8,5,17
Women,2017,D2,12/29/2016,7 pm,Adelphi,26,79,6,30,17,27,75,28,27,55,12,17,8,5,17,Bridgeport,25,63,3,13,16,20,69,13,29,42,11,19,8,3,26
Women,2017,D2,02/11/2017,3:37 p.m.,Christian Bros.,28,66,6,14,8,8,70,9,22,31,7,9,9,0,19,Valdosta St.,28,53,9,19,15,19,80,5,29,34,9,14,6,1,11
Women,2017,D2,02/11/2017,3:37 p.m.,Valdosta St.,28,53,9,19,15,19,80,5,29,34,9,14,6,1,11,Christian Bros.,28,66,6,14,8,8,70,9,22,31,7,9,9,0,19
Women,2017,D2,12/15/2016,6:41 p.m.,Valdosta St.,27,67,4,12,11,19,69,15,29,44,13,8,7,1,14,Christian Bros.,23,57,9,24,8,13,63,7,28,35,18,14,4,4,18
Women,2017,D2,12/15/2016,6:41 p.m.,Christian Bros.,23,57,9,24,8,13,63,7,28,35,18,14,4,4,18,Valdosta St.,27,67,4,12,11,19,69,15,29,44,13,8,7,1,14
Men,2017,D3,01/19/2017,8:00 PM,Ithaca,24,62,8,34,14,17,70,11,27,38,12,11,6,1,18,Houghton,21,50,4,17,10,18,56,7,29,36,11,17,7,4,18
Men,2017,D3,01/19/2017,8:00 PM,Houghton,21,50,4,17,10,18,56,7,29,36,11,17,7,4,18,Ithaca,24,62,8,34,14,17,70,11,27,38,12,11,6,1,18
Men,2016,D3,01/12/2016,8:00 p.m.,Lewis & Clark,27,50,13,23,12,17,79,7,19,26,18,11,3,1,17,Linfield,26,53,8,14,13,17,73,9,19,28,14,9,9,0,16
Men,2016,D3,01/12/2016,8:00 p.m.,Linfield,26,53,8,14,13,17,73,9,19,28,14,9,9,0,16,Lewis & Clark,27,50,13,23,12,17,79,7,19,26,18,11,3,1,17
Women,2016,D3,02/03/2016,7:00 pm,Saint Benedict,24,60,3,14,14,19,65,12,25,37,9,10,9,6,12,Macalester,22,55,5,14,2,6,51,10,25,35,13,20,6,5,19
Women,2016,D3,02/03/2016,7:00 pm,Macalester,22,55,5,14,2,6,51,10,25,35,13,20,6,5,19,Saint Benedict,24,60,3,14,14,19,65,12,25,37,9,10,9,6,12
Women,2016,D2,12/12/2015,02:00 PM,North Greenville,28,77,8,24,12,18,76,17,22,39,14,16,7,1,15,Converse,32,71,3,9,12,18,79,19,32,51,20,20,8,6,18
Women,2016,D2,12/12/2015,02:00 PM,Converse,32,71,3,9,12,18,79,19,32,51,20,20,8,6,18,North Greenville,28,77,8,24,12,18,76,17,22,39,14,16,7,1,15
Women,2017,D2,12/19/2016,1 p.m.,Northeastern St.,22,55,11,36,10,12,65,10,28,38,11,19,7,0,20,Southern Ark.,27,60,7,19,12,18,73,9,23,32,15,13,9,0,13
Women,2017,D2,12/19/2016,1 p.m.,Southern Ark.,27,60,7,19,12,18,73,9,23,32,15,13,9,0,13,Northeastern St.,22,55,11,36,10,12,65,10,28,38,11,19,7,0,20
Men,2016,D1,03/30/2016,7:00 PM,Oakland,21,50,10,23,15,21,67,8,19,27,13,11,9,1,17,Old Dominion,28,60,3,8,9,14,68,16,24,40,16,13,6,2,18
Men,2016,D1,03/30/2016,7:00 PM,Old Dominion,28,60,3,8,9,14,68,16,24,40,16,13,6,2,18,Oakland,21,50,10,23,15,21,67,8,19,27,13,11,9,1,17
Women,2017,D3,11/15/2016,6 pm,RIT,24,64,6,15,10,16,64,11,30,41,19,15,8,3,15,Brockport,22,59,4,16,8,16,56,11,30,41,9,20,5,5,21
Women,2017,D3,11/15/2016,6 pm,Brockport,22,59,4,16,8,16,56,11,30,41,9,20,5,5,21,RIT,24,64,6,15,10,16,64,11,30,41,19,15,8,3,15
Men,2017,D2,12/01/2016,7:00 p.m.,Simon Fraser,24,59,5,19,13,21,66,5,22,27,12,12,7,1,20,Seattle Pacific,31,65,9,32,17,23,88,14,33,47,14,14,6,2,18
Men,2017,D2,12/01/2016,7:00 p.m.,Seattle Pacific,31,65,9,32,17,23,88,14,33,47,14,14,6,2,18,Simon Fraser,24,59,5,19,13,21,66,5,22,27,12,12,7,1,20
Women,2016,D2,01/30/2016,4 p.m.,Sioux Falls,25,52,10,23,20,25,80,10,24,34,18,12,8,2,15,St. Cloud St.,27,55,5,16,9,13,68,6,20,26,15,14,3,1,19
Women,2016,D2,01/30/2016,4 p.m.,St. Cloud St.,27,55,5,16,9,13,68,6,20,26,15,14,3,1,19,Sioux Falls,25,52,10,23,20,25,80,10,24,34,18,12,8,2,15
Men,2017,D3,02/04/2017,3:00 pm,Texas-Tyler,23,58,1,16,19,25,66,11,28,39,15,15,7,0,25,Louisiana Col.,25,57,5,18,17,28,72,11,26,37,15,14,7,1,20
Men,2017,D3,02/04/2017,3:00 pm,Louisiana Col.,25,57,5,18,17,28,72,11,26,37,15,14,7,1,20,Texas-Tyler,23,58,1,16,19,25,66,11,28,39,15,15,7,0,25
Men,2017,D3,02/04/2017,01:00 PM,Thomas (ME),22,55,6,22,24,34,74,10,31,41,11,14,4,0,19,Green Mountain,22,58,10,28,9,19,63,11,28,39,10,17,4,6,25
Men,2017,D3,02/04/2017,01:00 PM,Green Mountain,22,58,10,28,9,19,63,11,28,39,10,17,4,6,25,Thomas (ME),22,55,6,22,24,34,74,10,31,41,11,14,4,0,19
Women,2017,D1,12/30/2016,7:00 pm,Drake,32,61,6,20,13,18,83,10,22,32,22,15,7,1,17,Wichita St.,30,68,3,16,15,19,78,19,22,41,12,15,11,2,18
Women,2017,D1,12/30/2016,7:00 pm,Wichita St.,30,68,3,16,15,19,78,19,22,41,12,15,11,2,18,Drake,32,61,6,20,13,18,83,10,22,32,22,15,7,1,17
Women,2017,D2,02/09/2017,5:30 p.m.,Quincy,22,57,7,19,10,12,61,11,19,30,13,15,7,1,17,Wis.-Parkside,28,58,7,20,12,20,75,14,25,39,16,13,11,3,14
Women,2017,D2,02/09/2017,5:30 p.m.,Wis.-Parkside,28,58,7,20,12,20,75,14,25,39,16,13,11,3,14,Quincy,22,57,7,19,10,12,61,11,19,30,13,15,7,1,17
Women,2017,D3,01/07/2017,3:00 pm,Wis.-La Crosse,24,55,6,18,17,20,71,10,18,28,16,13,5,3,20,Wis.-Stevens Point,24,46,9,16,18,22,75,5,23,28,16,12,8,5,18
