Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,01/25/2017,5:15 PM,A&M-Corpus Chris,16,44,3,14,14,18,49,8,23,31,11,23,10,4,22,Lamar University,24,59,6,17,11,20,65,17,22,39,14,16,14,3,19
Women,2017,D1,01/25/2017,5:15 PM,Lamar University,24,59,6,17,11,20,65,17,22,39,14,16,14,3,19,A&M-Corpus Chris,16,44,3,14,14,18,49,8,23,31,11,23,10,4,22
Men,2017,D1,02/07/2017,6 p.m.,Ball St.,22,51,9,25,10,13,63,6,24,30,12,13,7,3,14,Akron,26,61,5,23,8,12,65,11,22,33,11,9,5,2,14
Men,2017,D1,02/07/2017,6 p.m.,Akron,26,61,5,23,8,12,65,11,22,33,11,9,5,2,14,Ball St.,22,51,9,25,10,13,63,6,24,30,12,13,7,3,14
Men,2017,D2,11/11/2016,5:30 p.m.,Alas. Anchorage,23,53,7,21,28,37,81,20,22,42,12,16,3,3,26,Chaminade,32,59,13,27,15,24,92,9,15,24,12,13,7,3,30
Men,2017,D2,11/11/2016,5:30 p.m.,Chaminade,32,59,13,27,15,24,92,9,15,24,12,13,7,3,30,Alas. Anchorage,23,53,7,21,28,37,81,20,22,42,12,16,3,3,26
Women,2016,D2,11/20/2015,6:00 PM,Alas. Anchorage,28,53,9,21,15,21,80,10,30,40,15,18,14,1,16,Hawaii Hilo,13,50,5,17,2,2,33,6,18,24,11,25,2,1,14
Women,2016,D2,11/20/2015,6:00 PM,Hawaii Hilo,13,50,5,17,2,2,33,6,18,24,11,25,2,1,14,Alas. Anchorage,28,53,9,21,15,21,80,10,30,40,15,18,14,1,16
Men,2016,D2,02/06/2016,7:00 PM,Alas. Fairbanks,31,56,5,15,11,15,78,10,22,32,21,14,10,4,18,Western Wash.,20,55,7,22,17,21,64,14,18,32,16,16,6,5,14
Men,2016,D2,02/06/2016,7:00 PM,Western Wash.,20,55,7,22,17,21,64,14,18,32,16,16,6,5,14,Alas. Fairbanks,31,56,5,15,11,15,78,10,22,32,21,14,10,4,18
Men,2017,D3,11/30/2016,10:07 p.m.,Arcadia,26,70,2,14,17,23,71,14,18,32,10,12,11,1,24,DeSales,27,48,10,18,23,36,87,5,31,36,18,20,5,6,24
Men,2017,D3,11/30/2016,10:07 p.m.,DeSales,27,48,10,18,23,36,87,5,31,36,18,20,5,6,24,Arcadia,26,70,2,14,17,23,71,14,18,32,10,12,11,1,24
Women,2016,D1,02/28/2016,11:06 a.m.,Arizona St.,22,58,2,19,15,19,61,15,22,37,17,14,3,3,18,UCLA,27,57,2,9,18,21,74,9,22,31,10,9,9,4,17
Women,2016,D1,02/28/2016,11:06 a.m.,UCLA,27,57,2,9,18,21,74,9,22,31,10,9,9,4,17,Arizona St.,22,58,2,19,15,19,61,15,22,37,17,14,3,3,18
Women,2017,D3,12/03/2016,1:00 PM,Becker,20,57,4,15,15,21,59,14,30,44,13,20,7,2,18,Newbury,21,68,3,27,5,11,50,19,26,45,16,17,13,0,20
Women,2017,D3,12/03/2016,1:00 PM,Newbury,21,68,3,27,5,11,50,19,26,45,16,17,13,0,20,Becker,20,57,4,15,15,21,59,14,30,44,13,20,7,2,18
Women,2016,D1,01/30/2016,4 p.m.,Cal Poly,23,51,1,11,6,11,53,14,25,39,10,29,10,2,19,Long Beach St.,24,56,7,24,10,14,65,11,18,29,12,18,14,1,15
Women,2016,D1,01/30/2016,4 p.m.,Long Beach St.,24,56,7,24,10,14,65,11,18,29,12,18,14,1,15,Cal Poly,23,51,1,11,6,11,53,14,25,39,10,29,10,2,19
Women,2016,D3,11/28/2015,4:00 PM,Rust,21,67,7,23,12,20,61,14,16,30,11,15,9,3,18,Hendrix,40,63,6,16,16,19,102,9,36,45,29,15,10,4,17
