Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,01/07/2017,6:15 p.m.,Northwestern St.,18,54,5,23,10,13,51,16,13,29,8,16,12,0,21,A&M-Corpus Chris,20,41,7,18,13,18,60,10,21,31,11,20,7,5,12
Women,2017,D1,01/07/2017,6:15 p.m.,A&M-Corpus Chris,20,41,7,18,13,18,60,10,21,31,11,20,7,5,12,Northwestern St.,18,54,5,23,10,13,51,16,13,29,8,16,12,0,21
Men,2017,D1,12/03/2016,2:30 p.m.,Gonzaga,24,54,7,21,14,22,69,9,22,31,9,9,7,7,23,Arizona,22,57,1,8,17,26,62,16,23,39,7,12,7,2,22
Men,2017,D1,12/03/2016,2:30 p.m.,Arizona,22,57,1,8,17,26,62,16,23,39,7,12,7,2,22,Gonzaga,24,54,7,21,14,22,69,9,22,31,9,9,7,7,23
Women,2017,D1,12/07/2016,7:05 pm,Concordia Portland,15,53,2,18,8,11,40,7,19,26,8,23,13,4,9,Boise St.,27,68,9,26,8,11,71,23,30,53,14,23,11,3,13
Women,2017,D1,12/07/2016,7:05 pm,Boise St.,27,68,9,26,8,11,71,23,30,53,14,23,11,3,13,Concordia Portland,15,53,2,18,8,11,40,7,19,26,8,23,13,4,9
Men,2017,D1,01/23/2017,7:00 p.m.,Appalachian St.,22,56,7,25,21,24,72,11,23,34,11,17,3,2,17,Georgia St.,33,58,3,14,14,23,83,8,22,30,14,10,11,3,19
Men,2017,D1,01/23/2017,7:00 p.m.,Georgia St.,33,58,3,14,14,23,83,8,22,30,14,10,11,3,19,Appalachian St.,22,56,7,25,21,24,72,11,23,34,11,17,3,2,17
Women,2016,D3,11/21/2015,2 p.m.,Pacific Lutheran,21,60,4,14,26,33,72,17,28,45,15,16,10,3,21,Hardin-Simmons,20,57,3,14,18,29,61,14,25,39,14,18,8,3,26
Women,2016,D3,11/21/2015,2 p.m.,Hardin-Simmons,20,57,3,14,18,29,61,14,25,39,14,18,8,3,26,Pacific Lutheran,21,60,4,14,26,33,72,17,28,45,15,16,10,3,21
Men,2017,D3,11/19/2016,1:00 PM,Immaculata,31,69,8,27,13,19,83,8,27,35,22,16,10,1,24,Mt. St. Vincent,19,59,4,20,28,35,70,14,31,45,11,24,7,1,22
Men,2017,D3,11/19/2016,1:00 PM,Mt. St. Vincent,19,59,4,20,28,35,70,14,31,45,11,24,7,1,22,Immaculata,31,69,8,27,13,19,83,8,27,35,22,16,10,1,24
Men,2016,D1,03/14/2016,6:30 p.m.,Jackson St.,28,59,14,31,11,15,81,6,23,29,23,13,9,3,19,Sam Houston St.,25,55,9,29,18,20,77,9,28,37,21,17,6,1,16
Men,2016,D1,03/14/2016,6:30 p.m.,Sam Houston St.,25,55,9,29,18,20,77,9,28,37,21,17,6,1,16,Jackson St.,28,59,14,31,11,15,81,6,23,29,23,13,9,3,19
Men,2016,D3,11/28/2015,1:00 pm,MacMurray,28,62,9,24,10,14,75,15,20,35,16,11,3,4,23,Luther,26,57,6,14,19,26,77,14,21,35,12,11,5,4,14
Men,2016,D3,11/28/2015,1:00 pm,Luther,26,57,6,14,19,26,77,14,21,35,12,11,5,4,14,MacMurray,28,62,9,24,10,14,75,15,20,35,16,11,3,4,23
Women,2017,D3,12/01/2016,7:00 pm,Hollins,18,56,4,15,0,3,40,10,24,34,6,17,5,6,19,Lynchburg,23,63,4,16,12,16,62,19,29,48,13,14,6,2,8
Women,2017,D3,12/01/2016,7:00 pm,Lynchburg,23,63,4,16,12,16,62,19,29,48,13,14,6,2,8,Hollins,18,56,4,15,0,3,40,10,24,34,6,17,5,6,19
