Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D2,01/24/2017,7 pm,Alas. Fairbanks,18,48,2,14,10,20,48,7,24,31,11,20,3,2,17,Alas. Anchorage,32,67,12,28,13,17,89,10,29,39,22,8,12,5,17
Women,2017,D2,01/24/2017,7 pm,Alas. Anchorage,32,67,12,28,13,17,89,10,29,39,22,8,12,5,17,Alas. Fairbanks,18,48,2,14,10,20,48,7,24,31,11,20,3,2,17
Women,2016,D3,12/05/2015,03:03 PM,Kalamazoo,25,58,4,11,12,22,66,9,28,37,17,12,8,1,22,Albion,25,70,2,16,11,18,63,21,31,52,12,16,5,0,25
Women,2016,D3,12/05/2015,03:03 PM,Albion,25,70,2,16,11,18,63,21,31,52,12,16,5,0,25,Kalamazoo,25,58,4,11,12,22,66,9,28,37,17,12,8,1,22
Women,2016,D3,12/12/2015,3:00 p.m.,Hope,30,64,7,16,16,24,83,12,24,36,13,19,15,3,19,Alma,21,55,3,10,11,15,56,11,22,33,6,30,6,7,23
Women,2016,D3,12/12/2015,3:00 p.m.,Alma,21,55,3,10,11,15,56,11,22,33,6,30,6,7,23,Hope,30,64,7,16,16,24,83,12,24,36,13,19,15,3,19
Women,2016,D3,02/20/2016,1:00 p.m.,St. Joseph's (ME),25,63,6,15,25,29,81,18,26,44,17,15,8,1,15,Anna Maria,22,57,4,21,10,15,58,10,23,33,8,17,7,4,21
Women,2016,D3,02/20/2016,1:00 p.m.,Anna Maria,22,57,4,21,10,15,58,10,23,33,8,17,7,4,21,St. Joseph's (ME),25,63,6,15,25,29,81,18,26,44,17,15,8,1,15
Men,2017,D1,12/17/2016,11:00 AM,Arizona,22,55,3,15,20,24,67,13,22,35,14,9,10,4,16,Texas A&M,25,56,3,10,10,17,63,15,22,37,18,14,5,3,20
Men,2017,D1,12/17/2016,11:00 AM,Texas A&M,25,56,3,10,10,17,63,15,22,37,18,14,5,3,20,Arizona,22,55,3,15,20,24,67,13,22,35,14,9,10,4,16
Women,2016,D1,02/03/2016,7 p.m.,American,22,55,6,16,4,6,54,3,25,28,14,16,11,4,26,Bucknell,19,58,4,16,18,28,60,17,31,48,10,16,9,3,13
Women,2016,D1,02/03/2016,7 p.m.,Bucknell,19,58,4,16,18,28,60,17,31,48,10,16,9,3,13,American,22,55,6,16,4,6,54,3,25,28,14,16,11,4,26
Men,2017,D3,02/21/2017,7:30 PM,Caltech,24,55,4,18,10,14,62,12,27,39,11,27,6,3,13,Cal Lutheran,32,65,8,20,16,20,88,10,21,31,16,11,19,3,19
Men,2017,D3,02/21/2017,7:30 PM,Cal Lutheran,32,65,8,20,16,20,88,10,21,31,16,11,19,3,19,Caltech,24,55,4,18,10,14,62,12,27,39,11,27,6,3,13
Women,2017,D1,01/15/2017,3:02 pm,Duke,20,54,2,11,10,12,52,9,23,32,10,14,10,2,19,North Carolina St.,20,51,7,28,8,11,55,8,27,35,16,16,5,0,14
Women,2017,D1,01/15/2017,3:02 pm,North Carolina St.,20,51,7,28,8,11,55,8,27,35,16,16,5,0,14,Duke,20,54,2,11,10,12,52,9,23,32,10,14,10,2,19
Women,2017,D1,12/01/2016,7 p.m.,Duke,24,43,4,10,16,24,68,8,32,40,15,16,10,5,17,Rutgers,13,52,3,15,3,8,32,10,14,24,10,19,8,1,20
Women,2017,D1,12/01/2016,7 p.m.,Rutgers,13,52,3,15,3,8,32,10,14,24,10,19,8,1,20,Duke,24,43,4,10,16,24,68,8,32,40,15,16,10,5,17
Men,2017,D2,01/14/2017,7:30 p.m.,Edinboro,31,61,8,18,7,10,77,13,24,37,14,17,3,3,15,Indiana (PA),31,72,14,35,4,9,80,16,17,33,25,6,5,2,12
Men,2017,D2,01/14/2017,7:30 p.m.,Indiana (PA),31,72,14,35,4,9,80,16,17,33,25,6,5,2,12,Edinboro,31,61,8,18,7,10,77,13,24,37,14,17,3,3,15
Women,2017,D2,03/13/2017,7 p.m.,Harding,24,51,4,16,6,10,58,5,25,30,17,11,5,8,12,Emporia St.,24,69,2,20,6,7,56,21,25,46,7,11,6,1,16
Women,2017,D2,03/13/2017,7 p.m.,Emporia St.,24,69,2,20,6,7,56,21,25,46,7,11,6,1,16,Harding,24,51,4,16,6,10,58,5,25,30,17,11,5,8,12
Men,2016,D3,01/16/2016,7 p.m.,North Central (IL),33,66,9,20,21,24,96,13,27,40,15,12,2,3,21,Ill. Wesleyan,33,67,6,21,17,26,89,11,22,33,13,7,4,3,24
Men,2016,D3,01/16/2016,7 p.m.,Ill. Wesleyan,33,67,6,21,17,26,89,11,22,33,13,7,4,3,24,North Central (IL),33,66,9,20,21,24,96,13,27,40,15,12,2,3,21
Men,2016,D3,01/30/2016,7 p.m.,Ill. Wesleyan,24,54,9,24,12,18,69,8,29,37,17,7,0,0,17,Carthage,20,61,4,26,16,21,60,15,25,40,5,7,2,0,16
Men,2016,D3,01/30/2016,7 p.m.,Carthage,20,61,4,26,16,21,60,15,25,40,5,7,2,0,16,Ill. Wesleyan,24,54,9,24,12,18,69,8,29,37,17,7,0,0,17
Women,2017,D1,02/22/2017,7:00 PM,Eastern Ky.,24,58,7,17,6,8,61,8,22,30,11,10,2,6,18,Jacksonville St.,22,60,6,16,21,23,71,17,27,44,14,6,3,6,10
Women,2017,D1,02/22/2017,7:00 PM,Jacksonville St.,22,60,6,16,21,23,71,17,27,44,14,6,3,6,10,Eastern Ky.,24,58,7,17,6,8,61,8,22,30,11,10,2,6,18
