Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,12/29/2016,7 p.m.,Fort Valley St.,24,73,6,21,14,20,68,21,20,41,7,10,15,2,17,Alabama St.,26,54,9,25,14,19,75,10,30,40,16,21,4,8,17
Men,2017,D1,12/29/2016,7 p.m.,Alabama St.,26,54,9,25,14,19,75,10,30,40,16,21,4,8,17,Fort Valley St.,24,73,6,21,14,20,68,21,20,41,7,10,15,2,17
Men,2017,D2,02/18/2017,7:30 pm,Alas. Anchorage,23,51,3,16,22,29,71,11,15,26,5,9,4,2,18,Western Ore.,31,55,14,24,13,16,89,9,22,31,17,8,1,8,24
Men,2017,D2,02/18/2017,7:30 pm,Western Ore.,31,55,14,24,13,16,89,9,22,31,17,8,1,8,24,Alas. Anchorage,23,51,3,16,22,29,71,11,15,26,5,9,4,2,18
Women,2017,D2,12/10/2016,2pm AKST,Alas. Anchorage,30,67,8,20,5,7,73,16,16,32,14,12,12,2,15,Alas. Fairbanks,26,55,5,18,0,2,57,14,23,37,19,23,4,1,13
Women,2017,D2,12/10/2016,2pm AKST,Alas. Fairbanks,26,55,5,18,0,2,57,14,23,37,19,23,4,1,13,Alas. Anchorage,30,67,8,20,5,7,73,16,16,32,14,12,12,2,15
Men,2017,D3,11/18/2016,5:00 pm,Arcadia,28,64,5,13,13,21,74,16,25,41,7,20,4,1,24,Dickinson,29,54,9,18,14,24,81,5,25,30,12,16,9,4,19
Men,2017,D3,11/18/2016,5:00 pm,Dickinson,29,54,9,18,14,24,81,5,25,30,12,16,9,4,19,Arcadia,28,64,5,13,13,21,74,16,25,41,7,20,4,1,24
Women,2016,D1,12/20/2015,12:00 PM,Arizona,22,47,1,8,10,13,55,13,30,43,14,21,6,5,18,FGCU,21,58,6,24,9,14,57,9,14,23,13,9,12,4,13
Women,2016,D1,12/20/2015,12:00 PM,FGCU,21,58,6,24,9,14,57,9,14,23,13,9,12,4,13,Arizona,22,47,1,8,10,13,55,13,30,43,14,21,6,5,18
Men,2016,D1,01/23/2016,4:30 p.m.,Arkansas St.,22,51,7,15,17,19,68,6,22,28,7,8,5,1,20,Texas St.,25,55,9,15,19,27,78,13,25,38,13,6,5,2,17
Men,2016,D1,01/23/2016,4:30 p.m.,Texas St.,25,55,9,15,19,27,78,13,25,38,13,6,5,2,17,Arkansas St.,22,51,7,15,17,19,68,6,22,28,7,8,5,1,20
Men,2016,D1,11/13/2015,7 p.m.,Austin Peay,14,64,1,16,12,19,41,17,28,45,1,14,4,0,14,Vanderbilt,32,72,8,19,8,15,80,17,34,51,17,9,6,8,19
Men,2016,D1,11/13/2015,7 p.m.,Vanderbilt,32,72,8,19,8,15,80,17,34,51,17,9,6,8,19,Austin Peay,14,64,1,16,12,19,41,17,28,45,1,14,4,0,14
Women,2017,D1,03/07/2017,2:30 PM,New Mexico,25,64,8,24,4,8,62,10,32,42,15,11,6,3,7,Boise St.,26,70,9,25,3,3,64,12,30,42,13,12,5,2,12
Women,2017,D1,03/07/2017,2:30 PM,Boise St.,26,70,9,25,3,3,64,12,30,42,13,12,5,2,12,New Mexico,25,64,8,24,4,8,62,10,32,42,15,11,6,3,7
Women,2017,D1,01/20/2017,7:00 p.m.,Col. of Charleston,21,52,7,17,8,11,57,13,29,42,15,28,7,1,17,Drexel,24,58,9,28,13,20,70,11,19,30,18,15,12,2,13
Women,2017,D1,01/20/2017,7:00 p.m.,Drexel,24,58,9,28,13,20,70,11,19,30,18,15,12,2,13,Col. of Charleston,21,52,7,17,8,11,57,13,29,42,15,28,7,1,17
Men,2016,D2,01/30/2016,5:08 p.m.,Hawaii Hilo,32,63,8,26,8,12,80,6,17,23,19,11,9,2,19,Notre Dame de Namur,32,56,6,14,12,17,82,9,27,36,21,16,8,2,12
Men,2016,D2,01/30/2016,5:08 p.m.,Notre Dame de Namur,32,56,6,14,12,17,82,9,27,36,21,16,8,2,12,Hawaii Hilo,32,63,8,26,8,12,80,6,17,23,19,11,9,2,19
Women,2016,D3,01/04/2016,5 p.m.,Rust,31,64,7,19,7,10,76,6,23,29,21,14,11,3,13,Hendrix,30,66,12,26,11,12,83,13,28,41,25,16,6,3,10
Women,2016,D3,01/04/2016,5 p.m.,Hendrix,30,66,12,26,11,12,83,13,28,41,25,16,6,3,10,Rust,31,64,7,19,7,10,76,6,23,29,21,14,11,3,13
Men,2017,D3,02/20/2017,7:00pm,Immaculata,26,66,5,22,21,29,78,10,26,36,13,18,10,7,24,Rosemont,37,75,13,30,15,23,102,17,34,51,26,18,14,4,24
Men,2017,D3,02/20/2017,7:00pm,Rosemont,37,75,13,30,15,23,102,17,34,51,26,18,14,4,24,Immaculata,26,66,5,22,21,29,78,10,26,36,13,18,10,7,24
Men,2016,D1,01/05/2016,7 p.m.,Wisconsin,19,46,4,16,16,23,58,9,18,27,6,14,9,1,16,Indiana,21,43,7,17,10,10,59,4,23,27,13,19,7,4,21
Men,2016,D1,01/05/2016,7 p.m.,Indiana,21,43,7,17,10,10,59,4,23,27,13,19,7,4,21,Wisconsin,19,46,4,16,16,23,58,9,18,27,6,14,9,1,16
Women,2016,D1,12/09/2015,7:00 p.m.,Iona,13,54,4,19,3,5,33,14,20,34,5,19,7,4,12,Rutgers,23,53,7,11,5,6,58,10,29,39,12,15,9,8,11
Women,2016,D1,12/09/2015,7:00 p.m.,Rutgers,23,53,7,11,5,6,58,10,29,39,12,15,9,8,11,Iona,13,54,4,19,3,5,33,14,20,34,5,19,7,4,12
Men,2017,D3,01/07/2017,3:00 pm,Greenville,45,118,13,54,16,23,119,28,21,49,13,13,13,5,31,Iowa Wesleyan,52,81,4,8,32,44,140,15,48,63,30,25,5,5,19
Men,2017,D3,01/07/2017,3:00 pm,Iowa Wesleyan,52,81,4,8,32,44,140,15,48,63,30,25,5,5,19,Greenville,45,118,13,54,16,23,119,28,21,49,13,13,13,5,31
Men,2017,D3,12/30/2016,4:00 PM,Marymount (VA),23,47,9,16,15,27,70,9,29,38,6,21,3,7,25,John Carroll,26,69,6,18,14,25,72,20,23,43,9,10,7,6,19
Men,2017,D3,12/30/2016,4:00 PM,John Carroll,26,69,6,18,14,25,72,20,23,43,9,10,7,6,19,Marymount (VA),23,47,9,16,15,27,70,9,29,38,6,21,3,7,25
Men,2016,D3,01/09/2016,2:47 p.m.,Juniata,27,54,4,10,10,17,68,10,22,32,12,16,5,3,25,Eastern,20,49,7,23,26,30,73,10,20,30,9,15,10,3,21
Men,2016,D3,01/09/2016,2:47 p.m.,Eastern,20,49,7,23,26,30,73,10,20,30,9,15,10,3,21,Juniata,27,54,4,10,10,17,68,10,22,32,12,16,5,3,25
