Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D1,12/21/2015,4:30 PM,Arizona,31,66,8,16,9,13,79,19,25,44,15,17,12,3,20,Gardner-Webb,19,48,2,10,20,29,60,8,16,24,3,20,11,6,11
Women,2016,D1,12/21/2015,4:30 PM,Gardner-Webb,19,48,2,10,20,29,60,8,16,24,3,20,11,6,11,Arizona,31,66,8,16,9,13,79,19,25,44,15,17,12,3,20
Women,2016,D1,01/24/2016,5 p.m.,Arizona St.,22,48,5,15,13,18,62,13,24,37,14,16,5,2,17,Arizona,19,45,1,5,8,13,47,5,14,19,10,14,6,3,22
Women,2016,D1,01/24/2016,5 p.m.,Arizona,19,45,1,5,8,13,47,5,14,19,10,14,6,3,22,Arizona St.,22,48,5,15,13,18,62,13,24,37,14,16,5,2,17
Men,2017,D1,01/26/2017,7:30 p.m.,Washington St.,24,51,4,16,10,14,62,3,17,20,12,9,3,1,13,Arizona,29,51,9,20,12,14,79,5,27,32,17,9,5,2,13
Men,2017,D1,01/26/2017,7:30 p.m.,Arizona,29,51,9,20,12,14,79,5,27,32,17,9,5,2,13,Washington St.,24,51,4,16,10,14,62,3,17,20,12,9,3,1,13
Women,2017,D3,12/03/2016,2:00,Bard,10,49,2,9,5,9,27,11,20,31,7,26,4,5,13,Hamilton,24,66,5,17,11,13,64,20,29,49,15,13,14,6,13
Women,2017,D3,12/03/2016,2:00,Hamilton,24,66,5,17,11,13,64,20,29,49,15,13,14,6,13,Bard,10,49,2,9,5,9,27,11,20,31,7,26,4,5,13
Women,2017,D3,02/11/2017,1:00 p.m.,Bay Path,23,67,7,25,6,10,59,17,26,43,11,23,7,0,23,Becker,23,63,3,16,22,32,71,19,29,48,16,16,10,0,18
Women,2017,D3,02/11/2017,1:00 p.m.,Becker,23,63,3,16,22,32,71,19,29,48,16,16,10,0,18,Bay Path,23,67,7,25,6,10,59,17,26,43,11,23,7,0,23
Women,2016,D1,12/29/2015,7:05 pm,Sacramento St.,21,96,9,60,21,32,72,22,26,48,8,18,19,3,23,Cal Poly,40,77,3,9,14,24,97,16,58,74,26,35,9,5,26
Women,2016,D1,12/29/2015,7:05 pm,Cal Poly,40,77,3,9,14,24,97,16,58,74,26,35,9,5,26,Sacramento St.,21,96,9,60,21,32,72,22,26,48,8,18,19,3,23
Women,2016,D3,12/12/2015,3:00pm,Augsburg,18,54,4,14,8,18,48,14,22,36,6,11,7,0,18,Concordia-M'head,17,48,3,16,15,15,52,9,28,37,10,14,5,2,18
Women,2016,D3,12/12/2015,3:00pm,Concordia-M'head,17,48,3,16,15,15,52,9,28,37,10,14,5,2,18,Augsburg,18,54,4,14,8,18,48,14,22,36,6,11,7,0,18
Women,2017,D3,01/26/2017,7:00 pm,Lesley,20,70,1,15,13,20,54,21,26,47,10,19,6,1,19,Daniel Webster,29,64,5,22,7,16,70,13,33,46,21,19,7,1,19
Women,2017,D3,01/26/2017,7:00 pm,Daniel Webster,29,64,5,22,7,16,70,13,33,46,21,19,7,1,19,Lesley,20,70,1,15,13,20,54,21,26,47,10,19,6,1,19
Men,2017,D1,12/20/2016,7 p.m.,Georgia,23,62,3,18,11,14,60,13,27,40,13,13,7,2,14,Georgia Tech,18,52,1,10,6,10,43,5,26,31,8,16,7,4,16
Men,2017,D1,12/20/2016,7 p.m.,Georgia Tech,18,52,1,10,6,10,43,5,26,31,8,16,7,4,16,Georgia,23,62,3,18,11,14,60,13,27,40,13,13,7,2,14
Women,2016,D1,02/05/2016,11:00 AM,Monmouth,22,55,5,18,7,11,56,9,26,35,14,15,8,3,15,Iona,24,75,8,24,12,15,68,25,26,51,16,9,8,1,14
Women,2016,D1,02/05/2016,11:00 AM,Iona,24,75,8,24,12,15,68,25,26,51,16,9,8,1,14,Monmouth,22,55,5,18,7,11,56,9,26,35,14,15,8,3,15
Women,2016,D3,01/13/2016,6:00,Manhattanville,19,55,2,5,7,12,47,17,19,36,16,30,6,2,13,Delaware Valley,33,60,7,15,7,12,80,11,22,33,23,19,15,2,18
Women,2016,D3,01/13/2016,6:00,Delaware Valley,33,60,7,15,7,12,80,11,22,33,23,19,15,2,18,Manhattanville,19,55,2,5,7,12,47,17,19,36,16,30,6,2,13
Women,2016,D3,01/22/2016,7:30 p.m.,Martin Luther,22,57,5,20,14,25,63,9,20,29,2,15,5,1,16,Wis.-Superior,30,61,6,14,15,19,81,13,27,40,8,13,8,3,23
