Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,02/08/2017,7 p.m.,A&M-Corpus Chris,22,63,0,6,25,36,69,23,31,54,9,18,6,5,22,Southeastern La.,15,53,11,24,12,19,53,10,23,33,10,17,6,2,33
Women,2017,D1,02/08/2017,7 p.m.,Southeastern La.,15,53,11,24,12,19,53,10,23,33,10,17,6,2,33,A&M-Corpus Chris,22,63,0,6,25,36,69,23,31,54,9,18,6,5,22
Men,2016,D2,11/13/2015,6:00 PM,Ala.-Huntsville,30,63,7,21,15,18,82,13,33,46,11,9,5,1,15,Tampa,22,65,5,20,12,20,61,14,22,36,9,9,7,3,12
Men,2016,D2,11/13/2015,6:00 PM,Tampa,22,65,5,20,12,20,61,14,22,36,9,9,7,3,12,Ala.-Huntsville,30,63,7,21,15,18,82,13,33,46,11,9,5,1,15
Men,2017,D2,02/02/2017,5:15pm,Simon Fraser,25,64,7,22,7,7,64,5,28,33,5,9,5,1,20,Alas. Fairbanks,25,61,7,19,20,26,77,10,34,44,9,9,3,2,9
Men,2017,D2,02/02/2017,5:15pm,Alas. Fairbanks,25,61,7,19,20,26,77,10,34,44,9,9,3,2,9,Simon Fraser,25,64,7,22,7,7,64,5,28,33,5,9,5,1,20
Women,2016,D3,01/30/2016,3:00 p.m.,Emmanuel (MA),29,73,3,28,14,23,75,25,28,53,12,17,10,0,19,Anna Maria,17,54,6,33,14,18,54,10,22,32,11,21,8,2,18
Women,2016,D3,01/30/2016,3:00 p.m.,Anna Maria,17,54,6,33,14,18,54,10,22,32,11,21,8,2,18,Emmanuel (MA),29,73,3,28,14,23,75,25,28,53,12,17,10,0,19
Women,2017,D1,02/22/2017,7:05 pm,Nevada,25,65,5,14,19,23,74,22,25,47,13,22,8,4,16,Boise St.,29,67,5,17,14,18,77,11,20,31,13,13,11,8,17
Women,2017,D1,02/22/2017,7:05 pm,Boise St.,29,67,5,17,14,18,77,11,20,31,13,13,11,8,17,Nevada,25,65,5,14,19,23,74,22,25,47,13,22,8,4,16
Women,2016,D3,12/02/2015,5:30 pm,Green Mountain,9,65,1,12,2,8,21,21,25,46,6,28,13,1,13,Colby-Sawyer,31,80,10,31,4,8,76,26,39,65,23,18,13,14,10
Women,2016,D3,12/02/2015,5:30 pm,Colby-Sawyer,31,80,10,31,4,8,76,26,39,65,23,18,13,14,10,Green Mountain,9,65,1,12,2,8,21,21,25,46,6,28,13,1,13
Women,2017,D1,02/24/2017,7:00 p.m.,James Madison,24,55,7,26,19,27,74,10,27,37,13,12,7,3,25,Drexel,18,53,6,20,22,29,64,11,24,35,8,12,3,3,22
Women,2017,D1,02/24/2017,7:00 p.m.,Drexel,18,53,6,20,22,29,64,11,24,35,8,12,3,3,22,James Madison,24,55,7,26,19,27,74,10,27,37,13,12,7,3,25
Men,2017,D2,02/08/2017,7:30 PM,Seton Hill,23,54,4,12,11,14,61,10,23,33,14,12,6,7,13,Edinboro,22,59,9,28,3,5,56,15,22,37,14,14,8,2,14
Men,2017,D2,02/08/2017,7:30 PM,Edinboro,22,59,9,28,3,5,56,15,22,37,14,14,8,2,14,Seton Hill,23,54,4,12,11,14,61,10,23,33,14,12,6,7,13
Men,2017,D2,01/18/2017,9:05 p.m.,Edinboro,30,62,11,25,11,13,82,9,28,37,9,6,6,1,10,Clarion,24,62,9,28,9,11,66,11,24,35,14,10,1,1,13
Men,2017,D2,01/18/2017,9:05 p.m.,Clarion,24,62,9,28,9,11,66,11,24,35,14,10,1,1,13,Edinboro,30,62,11,25,11,13,82,9,28,37,9,6,6,1,10
Men,2016,D2,01/07/2016,7:30 pm,Hawaii Hilo,25,53,6,18,24,27,80,7,23,30,15,18,8,3,22,Concordia (CA),32,59,8,22,18,27,90,10,23,33,20,14,9,0,23
Men,2016,D2,01/07/2016,7:30 pm,Concordia (CA),32,59,8,22,18,27,90,10,23,33,20,14,9,0,23,Hawaii Hilo,25,53,6,18,24,27,80,7,23,30,15,18,8,3,22
Women,2017,D2,12/13/2016,11:00 a.m.PT,Holy Names,19,62,2,16,2,8,42,13,16,29,8,19,9,2,15,Nevada,25,61,7,20,13,18,70,20,30,50,18,19,7,6,10
Women,2017,D2,12/13/2016,11:00 a.m.PT,Nevada,25,61,7,20,13,18,70,20,30,50,18,19,7,6,10,Holy Names,19,62,2,16,2,8,42,13,16,29,8,19,9,2,15
Men,2016,D3,02/07/2016,3 p.m.,N.C. Wesleyan,28,70,7,30,10,19,73,17,30,47,14,9,4,0,15,Huntingdon,28,71,7,26,9,17,72,19,30,49,13,11,4,5,11
