Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,02/21/2017,9 pm,Akron,23,64,9,30,10,10,65,11,31,42,14,14,6,5,16,Bowling Green,25,61,6,19,10,14,66,8,30,38,10,8,8,5,15
Men,2017,D1,02/21/2017,9 pm,Bowling Green,25,61,6,19,10,14,66,8,30,38,10,8,8,5,15,Akron,23,64,9,30,10,10,65,11,31,42,14,14,6,5,16
Men,2017,D1,01/18/2017,6:01 p.m. CT,Missouri,17,42,7,14,15,23,56,5,26,31,10,19,8,2,26,Alabama,23,53,9,27,13,28,68,14,25,39,9,12,7,2,21
Men,2017,D1,01/18/2017,6:01 p.m. CT,Alabama,23,53,9,27,13,28,68,14,25,39,9,12,7,2,21,Missouri,17,42,7,14,15,23,56,5,26,31,10,19,8,2,26
Men,2016,D2,03/04/2016,12:00 p.m.,Western Wash.,32,68,12,29,14,16,90,13,19,32,16,7,1,1,16,Alas. Fairbanks,36,68,8,18,11,16,91,16,23,39,15,8,3,4,17
Men,2016,D2,03/04/2016,12:00 p.m.,Alas. Fairbanks,36,68,8,18,11,16,91,16,23,39,15,8,3,4,17,Western Wash.,32,68,12,29,14,16,90,13,19,32,16,7,1,1,16
Men,2017,D2,12/01/2016,7:30 pm,Alas. Fairbanks,29,55,10,25,13,18,81,6,27,33,17,11,6,2,18,Northwest Nazarene,30,61,9,20,3,16,72,13,21,34,13,14,6,0,18
Men,2017,D2,12/01/2016,7:30 pm,Northwest Nazarene,30,61,9,20,3,16,72,13,21,34,13,14,6,0,18,Alas. Fairbanks,29,55,10,25,13,18,81,6,27,33,17,11,6,2,18
Women,2017,D3,02/07/2017,6:00PM,Bard,23,57,8,19,4,9,58,14,32,46,10,29,9,1,10,CCNY,23,65,7,23,9,14,62,12,23,35,15,18,15,0,13
Women,2017,D3,02/07/2017,6:00PM,CCNY,23,65,7,23,9,14,62,12,23,35,15,18,15,0,13,Bard,23,57,8,19,4,9,58,14,32,46,10,29,9,1,10
Women,2017,D2,11/27/2016,2:05 pm,Bentley,21,66,6,17,12,12,60,16,29,45,15,20,7,0,15,Bridgeport,26,59,5,14,7,13,64,7,29,36,14,18,12,7,19
Women,2017,D2,11/27/2016,2:05 pm,Bridgeport,26,59,5,14,7,13,64,7,29,36,14,18,12,7,19,Bentley,21,66,6,17,12,12,60,16,29,45,15,20,7,0,15
Women,2017,D2,01/10/2017,5:30 PM,Chaminade,23,73,6,20,6,7,58,15,28,43,13,19,5,3,16,Academy of Art,27,73,2,16,15,21,71,19,32,51,13,15,10,2,15
Women,2017,D2,01/10/2017,5:30 PM,Academy of Art,27,73,2,16,15,21,71,19,32,51,13,15,10,2,15,Chaminade,23,73,6,20,6,7,58,15,28,43,13,19,5,3,16
