Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,01/09/2016,5:15 p.m.,Western Ore.,19,48,4,18,13,17,55,14,16,30,15,25,6,0,15,Alas. Fairbanks,28,49,4,13,15,19,75,8,17,25,17,19,16,0,22
Women,2016,D2,01/09/2016,5:15 p.m.,Alas. Fairbanks,28,49,4,13,15,19,75,8,17,25,17,19,16,0,22,Western Ore.,19,48,4,18,13,17,55,14,16,30,15,25,6,0,15
Men,2017,D2,11/07/2016,7:00pm,Portland Bible,18,58,7,33,6,8,49,4,17,21,9,17,3,0,11,Alas. Fairbanks,39,76,11,30,8,12,97,14,32,46,16,8,13,3,14
Men,2017,D2,11/07/2016,7:00pm,Alas. Fairbanks,39,76,11,30,8,12,97,14,32,46,16,8,13,3,14,Portland Bible,18,58,7,33,6,8,49,4,17,21,9,17,3,0,11
Men,2017,D3,12/22/2016,6:00PM,Allegheny,23,55,7,28,6,12,59,9,18,27,18,18,6,3,21,La Roche,34,66,15,29,14,17,97,12,24,36,28,11,14,2,19
Men,2017,D3,12/22/2016,6:00PM,La Roche,34,66,15,29,14,17,97,12,24,36,28,11,14,2,19,Allegheny,23,55,7,28,6,12,59,9,18,27,18,18,6,3,21
Men,2017,D3,01/25/2017,8:00 p.m.,Kenyon,24,55,10,28,15,19,73,5,29,34,16,17,4,4,16,Allegheny,34,66,12,29,10,16,90,9,28,37,19,11,14,4,20
Men,2017,D3,01/25/2017,8:00 p.m.,Allegheny,34,66,12,29,10,16,90,9,28,37,19,11,14,4,20,Kenyon,24,55,10,28,15,19,73,5,29,34,16,17,4,4,16
Women,2017,D2,12/10/2016,2:35 p.m.,Bloomsburg,24,59,5,17,0,6,53,13,29,42,12,20,3,1,14,Clarion,29,68,10,32,6,13,74,15,25,40,15,9,9,1,13
Women,2017,D2,12/10/2016,2:35 p.m.,Clarion,29,68,10,32,6,13,74,15,25,40,15,9,9,1,13,Bloomsburg,24,59,5,17,0,6,53,13,29,42,12,20,3,1,14
