Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,02/22/2017,5:30 p.m.,A&M-Corpus Chris,22,54,2,13,18,20,64,15,16,31,7,15,9,4,18,Abilene Christian,24,55,9,25,15,17,72,17,18,35,12,19,7,2,15
Women,2017,D1,02/22/2017,5:30 p.m.,Abilene Christian,24,55,9,25,15,17,72,17,18,35,12,19,7,2,15,A&M-Corpus Chris,22,54,2,13,18,20,64,15,16,31,7,15,9,4,18
Men,2016,D2,02/04/2016,7:00 PM,Alas. Anchorage,30,68,9,20,39,45,108,12,33,45,15,13,8,4,21,Western Wash.,37,79,15,36,16,20,105,10,28,38,19,15,7,3,32
Men,2016,D2,02/04/2016,7:00 PM,Alas. Anchorage,30,68,9,20,39,45,108,12,33,45,15,13,8,4,21,Concordia Portland,9,48,8,28,6,8,32,14,27,41,9,28,1,5,12
Men,2016,D2,02/04/2016,7:00 PM,Western Wash.,37,79,15,36,16,20,105,10,28,38,19,15,7,3,32,Alas. Anchorage,30,68,9,20,39,45,108,12,33,45,15,13,8,4,21
Men,2016,D2,02/04/2016,7:00 PM,Western Wash.,37,79,15,36,16,20,105,10,28,38,19,15,7,3,32,Alas. Anchorage,24,69,5,18,6,12,59,21,25,46,13,14,16,3,15
Men,2016,D2,02/04/2016,7:00 PM,Western Wash.,37,79,15,36,16,20,105,10,28,38,19,15,7,3,32,Concordia Portland,9,48,8,28,6,8,32,14,27,41,9,28,1,5,12
Women,2016,D2,02/04/2016,7:00 PM,Alas. Anchorage,24,69,5,18,6,12,59,21,25,46,13,14,16,3,15,Western Wash.,37,79,15,36,16,20,105,10,28,38,19,15,7,3,32
Women,2016,D2,02/04/2016,7:00 PM,Alas. Anchorage,24,69,5,18,6,12,59,21,25,46,13,14,16,3,15,Concordia Portland,9,48,8,28,6,8,32,14,27,41,9,28,1,5,12
Women,2016,D2,02/04/2016,7:00 PM,Concordia Portland,9,48,8,28,6,8,32,14,27,41,9,28,1,5,12,Alas. Anchorage,30,68,9,20,39,45,108,12,33,45,15,13,8,4,21
Women,2016,D2,02/04/2016,7:00 PM,Concordia Portland,9,48,8,28,6,8,32,14,27,41,9,28,1,5,12,Western Wash.,37,79,15,36,16,20,105,10,28,38,19,15,7,3,32
Women,2016,D2,02/04/2016,7:00 PM,Concordia Portland,9,48,8,28,6,8,32,14,27,41,9,28,1,5,12,Alas. Anchorage,24,69,5,18,6,12,59,21,25,46,13,14,16,3,15
Men,2016,D2,02/18/2016,7 p.m.,Western Ore.,22,56,6,22,28,33,78,12,20,32,10,8,10,3,18,Alas. Fairbanks,29,60,8,16,21,24,87,12,25,37,18,10,4,3,20
Men,2016,D2,02/18/2016,7 p.m.,Alas. Fairbanks,29,60,8,16,21,24,87,12,25,37,18,10,4,3,20,Western Ore.,22,56,6,22,28,33,78,12,20,32,10,8,10,3,18
Women,2016,D1,03/04/2016,11:30 a.m.,California,29,42,5,13,12,20,75,3,28,31,22,26,6,3,15,Arizona St.,24,66,2,20,14,18,64,15,15,30,10,15,11,0,25
Women,2016,D1,03/04/2016,11:30 a.m.,Arizona St.,24,66,2,20,14,18,64,15,15,30,10,15,11,0,25,California,29,42,5,13,12,20,75,3,28,31,22,26,6,3,15
Women,2016,D1,12/12/2015,1:00 p.m.,Arizona St.,21,48,6,15,13,22,61,18,26,44,17,28,9,4,11,Syracuse,23,58,6,21,2,2,54,9,14,23,7,20,13,8,21
Women,2016,D1,12/12/2015,1:00 p.m.,Syracuse,23,58,6,21,2,2,54,9,14,23,7,20,13,8,21,Arizona St.,21,48,6,15,13,22,61,18,26,44,17,28,9,4,11
Men,2016,D1,01/18/2016,7:30 pm,Little Rock,19,58,10,26,25,30,73,12,26,38,9,13,7,5,25,Arkansas St.,27,54,7,17,15,27,76,8,28,36,18,13,6,7,23
Men,2016,D1,01/18/2016,7:30 pm,Arkansas St.,27,54,7,17,15,27,76,8,28,36,18,13,6,7,23,Little Rock,19,58,10,26,25,30,73,12,26,38,9,13,7,5,25
Men,2016,D2,01/18/2016,10:14 p.m.,Ga. Southwestern,39,76,11,36,11,18,100,10,32,42,19,19,5,4,25,Armstrong St.,39,82,11,23,17,26,106,15,31,46,20,13,5,5,23
