Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D2,02/25/2017,3 pm,Central Wash.,29,67,3,20,11,19,72,12,24,36,11,8,3,1,26,Alas. Anchorage,25,55,10,25,24,31,84,12,31,43,18,14,4,4,21
Men,2017,D2,02/25/2017,3 pm,Alas. Anchorage,25,55,10,25,24,31,84,12,31,43,18,14,4,4,21,Central Wash.,29,67,3,20,11,19,72,12,24,36,11,8,3,1,26
Women,2016,D2,11/13/2015,5:30 p.m.,Stanislaus St.,37,63,7,16,21,31,102,7,37,44,20,24,9,4,26,Alas. Fairbanks,33,86,10,28,21,30,97,22,25,47,23,17,11,3,25
Women,2016,D2,11/13/2015,5:30 p.m.,Alas. Fairbanks,33,86,10,28,21,30,97,22,25,47,23,17,11,3,25,Stanislaus St.,37,63,7,16,21,31,102,7,37,44,20,24,9,4,26
Men,2017,D1,02/11/2017,8:00 p.m.,California,20,46,6,19,11,12,57,4,20,24,11,11,2,4,22,Arizona,22,50,5,14,13,19,62,11,21,32,14,10,3,1,14
Men,2017,D1,02/11/2017,8:00 p.m.,Arizona,22,50,5,14,13,19,62,11,21,32,14,10,3,1,14,California,20,46,6,19,11,12,57,4,20,24,11,11,2,4,22
Women,2016,D1,12/14/2015,6:07 PM,Arizona St.,25,53,6,12,4,5,60,13,25,38,15,15,13,3,16,Hartford,10,41,3,14,6,10,29,7,15,22,4,18,5,1,9
Women,2016,D1,12/14/2015,6:07 PM,Hartford,10,41,3,14,6,10,29,7,15,22,4,18,5,1,9,Arizona St.,25,53,6,12,4,5,60,13,25,38,15,15,13,3,16
Men,2016,D1,03/02/2016,6 p.m.,Austin Peay,32,59,6,21,22,35,92,12,33,45,22,13,5,2,26,Tennessee Tech,24,62,5,29,19,29,72,9,23,32,12,9,7,1,27
Men,2016,D1,03/02/2016,6 p.m.,Tennessee Tech,24,62,5,29,19,29,72,9,23,32,12,9,7,1,27,Austin Peay,32,59,6,21,22,35,92,12,33,45,22,13,5,2,26
Women,2017,D1,12/20/2016,7 p.m.,Hawaii,17,51,1,12,14,25,49,11,25,36,6,13,7,3,14,Boise St.,24,62,7,26,6,11,61,16,24,40,17,14,8,3,18
Women,2017,D1,12/20/2016,7 p.m.,Boise St.,24,62,7,26,6,11,61,16,24,40,17,14,8,3,18,Hawaii,17,51,1,12,14,25,49,11,25,36,6,13,7,3,14
Women,2016,D1,01/07/2016,7:00 PM,Cal Poly,27,65,6,18,7,9,67,15,18,33,9,26,6,1,22,UC Santa Barbara,30,54,9,18,9,19,78,11,24,35,19,27,16,5,16
Women,2016,D1,01/07/2016,7:00 PM,UC Santa Barbara,30,54,9,18,9,19,78,11,24,35,19,27,16,5,16,Cal Poly,27,65,6,18,7,9,67,15,18,33,9,26,6,1,22
Women,2016,D3,01/29/2016,5:30,Maine Maritime,20,62,4,15,14,28,58,9,31,40,12,13,12,3,17,Colby-Sawyer,17,67,8,24,11,18,53,19,38,57,12,20,3,4,24
Women,2016,D3,01/29/2016,5:30,Colby-Sawyer,17,67,8,24,11,18,53,19,38,57,12,20,3,4,24,Maine Maritime,20,62,4,15,14,28,58,9,31,40,12,13,12,3,17
Men,2017,D1,01/21/2017,2:15 p.m.,Coastal Caro.,21,70,9,35,5,8,56,16,27,43,13,11,4,4,10,Georgia St.,29,62,15,33,3,4,76,6,31,37,19,10,1,7,14
Men,2017,D1,01/21/2017,2:15 p.m.,Georgia St.,29,62,15,33,3,4,76,6,31,37,19,10,1,7,14,Coastal Caro.,21,70,9,35,5,8,56,16,27,43,13,11,4,4,10
Men,2017,D1,01/16/2017,7:00 p.m.,Georgia St.,36,58,10,19,19,25,101,7,21,28,11,7,7,0,30,Louisiana,22,58,6,22,36,42,86,17,19,36,10,8,1,2,20
Men,2017,D1,01/16/2017,7:00 p.m.,Louisiana,22,58,6,22,36,42,86,17,19,36,10,8,1,2,20,Georgia St.,36,58,10,19,19,25,101,7,21,28,11,7,7,0,30
Men,2017,D1,02/16/2017,6:00 PM,San Francisco,22,62,7,24,10,14,61,10,22,32,12,15,7,0,23,Gonzaga,32,63,10,24,22,30,96,12,32,44,20,13,7,8,17
Men,2017,D1,02/16/2017,6:00 PM,Gonzaga,32,63,10,24,22,30,96,12,32,44,20,13,7,8,17,San Francisco,22,62,7,24,10,14,61,10,22,32,12,15,7,0,23
Men,2017,D1,01/05/2017,6:06 p.m.,Gonzaga,36,59,6,20,17,20,95,4,35,39,17,14,7,2,19,San Francisco,30,64,7,29,13,21,80,4,19,23,12,10,9,1,15
Men,2017,D1,01/05/2017,6:06 p.m.,San Francisco,30,64,7,29,13,21,80,4,19,23,12,10,9,1,15,Gonzaga,36,59,6,20,17,20,95,4,35,39,17,14,7,2,19
Women,2017,D3,01/13/2017,6:00 PM,Lewis & Clark,27,51,8,13,16,23,78,14,20,34,13,19,12,3,17,Pacific (OR),21,53,9,21,15,19,66,12,14,26,14,18,7,2,18
Women,2017,D3,01/13/2017,6:00 PM,Pacific (OR),21,53,9,21,15,19,66,12,14,26,14,18,7,2,18,Lewis & Clark,27,51,8,13,16,23,78,14,20,34,13,19,12,3,17
Men,2016,D1,12/31/2015,2:00 P.M.,Northeastern,26,57,10,26,24,29,86,12,28,40,18,14,5,3,22,Elon,29,66,7,25,14,19,79,12,19,31,11,12,4,1,22
Men,2016,D1,12/31/2015,2:00 P.M.,Elon,29,66,7,25,14,19,79,12,19,31,11,12,4,1,22,Northeastern,26,57,10,26,24,29,86,12,28,40,18,14,5,3,22
Men,2016,D2,02/27/2016,4:00PM,Trevecca Nazarene,24,61,3,18,12,20,63,11,23,34,6,18,10,3,14,Ohio Valley,31,67,11,25,12,16,85,17,30,47,14,21,11,4,17
Men,2016,D2,02/27/2016,4:00PM,Ohio Valley,31,67,11,25,12,16,85,17,30,47,14,21,11,4,17,Trevecca Nazarene,24,61,3,18,12,20,63,11,23,34,6,18,10,3,14
Men,2017,D3,12/30/2016,7:30 p.m.,Waynesburg,21,50,5,17,6,11,53,9,17,26,7,12,9,4,20,Otterbein,18,43,10,23,20,22,66,9,23,32,8,16,8,2,16
Men,2017,D3,12/30/2016,7:30 p.m.,Otterbein,18,43,10,23,20,22,66,9,23,32,8,16,8,2,16,Waynesburg,21,50,5,17,6,11,53,9,17,26,7,12,9,4,20
Men,2016,D2,01/30/2016,3:30 PM,Pace,24,52,3,13,9,12,60,8,17,25,7,20,5,2,20,Southern N.H.,28,52,9,21,25,27,90,8,21,29,18,10,12,5,15
Men,2016,D2,01/30/2016,3:30 PM,Southern N.H.,28,52,9,21,25,27,90,8,21,29,18,10,12,5,15,Pace,24,52,3,13,9,12,60,8,17,25,7,20,5,2,20
Women,2017,D2,01/26/2017,7:00 pm PT,Simon Fraser,29,57,13,26,17,29,88,12,27,39,19,14,6,3,23,Concordia Portland,23,62,4,13,18,24,68,15,19,34,14,12,9,5,23
Women,2017,D2,01/26/2017,7:00 pm PT,Concordia Portland,23,62,4,13,18,24,68,15,19,34,14,12,9,5,23,Simon Fraser,29,57,13,26,17,29,88,12,27,39,19,14,6,3,23
Men,2017,D2,02/25/2017,7:30pm,Seattle Pacific,30,63,5,20,17,21,82,8,27,35,15,16,5,1,24,Simon Fraser,29,57,12,25,23,32,93,5,28,33,15,11,8,1,22
Men,2017,D2,02/25/2017,7:30pm,Simon Fraser,29,57,12,25,23,32,93,5,28,33,15,11,8,1,22,Seattle Pacific,30,63,5,20,17,21,82,8,27,35,15,16,5,1,24
Men,2016,D2,12/04/2015,7:30 PM,Slippery Rock,20,51,7,21,15,19,62,9,28,37,6,17,5,1,21,West Chester,21,62,6,22,17,27,65,19,26,45,5,11,10,2,21
Men,2016,D2,12/04/2015,7:30 PM,West Chester,21,62,6,22,17,27,65,19,26,45,5,11,10,2,21,Slippery Rock,20,51,7,21,15,19,62,9,28,37,6,17,5,1,21
Women,2017,D3,11/19/2016,3:00 p.m.,Messiah,31,67,3,13,9,11,74,13,25,38,13,10,14,4,15,St. Mary's (MD),17,52,4,10,5,10,43,12,23,35,10,24,5,3,10
Women,2017,D3,11/19/2016,3:00 p.m.,St. Mary's (MD),17,52,4,10,5,10,43,12,23,35,10,24,5,3,10,Messiah,31,67,3,13,9,11,74,13,25,38,13,10,14,4,15
Women,2017,D1,01/08/2017,6:00 p.m.,Tulane,29,70,9,23,4,9,71,14,20,34,14,13,5,3,17,Temple,32,66,7,18,15,17,86,14,29,43,20,13,6,1,19
Women,2017,D1,01/08/2017,6:00 p.m.,Temple,32,66,7,18,15,17,86,14,29,43,20,13,6,1,19,Tulane,29,70,9,23,4,9,71,14,20,34,14,13,5,3,17
Men,2016,D1,02/09/2016,6:02 p.m.,West Virginia,22,59,5,20,16,22,65,14,14,28,9,10,9,2,24,Kansas,23,41,7,17,22,27,75,6,27,33,13,15,5,8,18
Men,2016,D1,02/09/2016,6:02 p.m.,Kansas,23,41,7,17,22,27,75,6,27,33,13,15,5,8,18,West Virginia,22,59,5,20,16,22,65,14,14,28,9,10,9,2,24
Men,2017,D2,11/19/2016,2:00 pm,Holy Names,22,67,6,16,18,20,68,10,26,36,6,13,6,0,20,Western Wash.,35,69,9,24,15,20,94,11,36,47,17,12,8,6,17
Men,2017,D2,11/19/2016,2:00 pm,Western Wash.,35,69,9,24,15,20,94,11,36,47,17,12,8,6,17,Holy Names,22,67,6,16,18,20,68,10,26,36,6,13,6,0,20
Women,2017,D2,02/09/2017,7:30 PM,Western Wash.,26,57,4,10,13,18,69,8,35,43,15,11,5,2,18,Seattle Pacific,20,70,2,17,8,10,50,16,23,39,11,11,5,0,19
Women,2017,D2,02/09/2017,7:30 PM,Seattle Pacific,20,70,2,17,8,10,50,16,23,39,11,11,5,0,19,Western Wash.,26,57,4,10,13,18,69,8,35,43,15,11,5,2,18
Men,2016,D2,12/15/2015,7:15 p.m.,Wheeling Jesuit,28,47,5,17,18,33,79,11,30,41,19,21,6,3,20,P.R.-Bayamon,21,57,6,25,16,23,64,10,19,29,11,15,12,1,26
Men,2016,D2,12/15/2015,7:15 p.m.,P.R.-Bayamon,21,57,6,25,16,23,64,10,19,29,11,15,12,1,26,Wheeling Jesuit,28,47,5,17,18,33,79,11,30,41,19,21,6,3,20
Women,2016,D2,03/11/2016,7:30P.M.,West Chester,24,65,5,23,16,24,69,17,18,35,15,15,13,2,20,Wheeling Jesuit,26,48,5,13,14,22,71,6,27,33,17,19,4,1,24
Women,2016,D2,03/11/2016,7:30P.M.,Wheeling Jesuit,26,48,5,13,14,22,71,6,27,33,17,19,4,1,24,West Chester,24,65,5,23,16,24,69,17,18,35,15,15,13,2,20
Women,2017,D3,12/18/2016,3:27 p.m.,Muskingum,23,68,8,38,16,21,70,16,32,48,12,16,11,3,11,Wooster,27,73,7,25,7,11,68,16,30,46,13,15,14,2,17
Women,2017,D3,12/18/2016,3:27 p.m.,Wooster,27,73,7,25,7,11,68,16,30,46,13,15,14,2,17,Muskingum,23,68,8,38,16,21,70,16,32,48,12,16,11,3,11
Women,2016,D3,12/18/2015,8:57 p.m.,Bluffton,38,69,5,13,14,21,95,13,29,42,23,13,14,3,16,Wooster,23,69,7,22,11,16,64,19,23,42,14,20,11,2,20
Women,2016,D3,12/18/2015,8:57 p.m.,Wooster,23,69,7,22,11,16,64,19,23,42,14,20,11,2,20,Bluffton,38,69,5,13,14,21,95,13,29,42,23,13,14,3,16
