Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,03/11/2017,1 pm,A&M-Corpus Chris,17,55,5,16,5,7,44,9,19,28,6,12,4,0,16,Central Ark.,25,56,4,13,8,13,62,13,30,43,17,13,3,3,14
Women,2017,D1,03/11/2017,1 pm,Central Ark.,25,56,4,13,8,13,62,13,30,43,17,13,3,3,14,A&M-Corpus Chris,17,55,5,16,5,7,44,9,19,28,6,12,4,0,16
Men,2016,D2,11/14/2015,4:00 pm,Ala.-Huntsville,29,66,10,28,22,28,90,13,32,45,18,16,4,2,18,Saint Leo,30,66,12,27,21,24,93,5,28,33,17,8,11,2,21
Men,2016,D2,11/14/2015,4:00 pm,Saint Leo,30,66,12,27,21,24,93,5,28,33,17,8,11,2,21,Ala.-Huntsville,29,66,10,28,22,28,90,13,32,45,18,16,4,2,18
Women,2017,D2,01/09/2017,5:30 p.m.,Edinboro,21,50,4,15,17,27,63,15,19,34,11,20,6,5,19,Bloomsburg,22,53,4,11,7,9,55,12,20,32,13,21,11,3,25
Women,2017,D2,01/09/2017,5:30 p.m.,Bloomsburg,22,53,4,11,7,9,55,12,20,32,13,21,11,3,25,Edinboro,21,50,4,15,17,27,63,15,19,34,11,20,6,5,19
Women,2017,D3,01/28/2017,1:00 pm,D'Youville,27,68,4,13,11,14,69,13,14,27,9,14,13,3,20,Pitt.-Greensburg,25,48,5,10,21,28,76,11,30,41,18,23,7,8,13
Women,2017,D3,01/28/2017,1:00 pm,Pitt.-Greensburg,25,48,5,10,21,28,76,11,30,41,18,23,7,8,13,D'Youville,27,68,4,13,11,14,69,13,14,27,9,14,13,3,20
Men,2016,D3,01/31/2016,3 pm,Huntingdon,26,61,4,16,23,39,79,15,23,38,11,14,8,1,32,Ferrum,22,46,7,17,34,50,85,6,29,35,15,15,6,4,27
Men,2016,D3,01/31/2016,3 pm,Ferrum,22,46,7,17,34,50,85,6,29,35,15,15,6,4,27,Huntingdon,26,61,4,16,23,39,79,15,23,38,11,14,8,1,32
Men,2016,D1,02/17/2016,8:30pm,Nebraska,26,53,6,15,6,10,64,6,20,26,12,11,5,3,19,Indiana,27,51,9,21,17,23,80,8,24,32,15,12,4,2,17
Men,2016,D1,02/17/2016,8:30pm,Indiana,27,51,9,21,17,23,80,8,24,32,15,12,4,2,17,Nebraska,26,53,6,15,6,10,64,6,20,26,12,11,5,3,19
Men,2016,D3,02/09/2016,8:00 p.m.,Linfield,19,51,5,17,13,19,56,6,16,22,11,13,8,4,14,Lewis & Clark,30,57,12,20,6,10,78,7,24,31,19,13,4,4,17
Men,2016,D3,02/09/2016,8:00 p.m.,Lewis & Clark,30,57,12,20,6,10,78,7,24,31,19,13,4,4,17,Linfield,19,51,5,17,13,19,56,6,16,22,11,13,8,4,14
Men,2016,D3,01/13/2016,8:00PM,Wartburg,19,55,9,30,4,10,51,15,20,35,11,14,3,1,11,Luther,29,59,14,30,3,7,75,14,26,40,11,11,9,1,16
Men,2016,D3,01/13/2016,8:00PM,Luther,29,59,14,30,3,7,75,14,26,40,11,11,9,1,16,Wartburg,19,55,9,30,4,10,51,15,20,35,11,14,3,1,11
Women,2017,D3,02/15/2017,7:00 p.m.,Roanoke,21,58,0,5,7,9,49,10,24,34,7,21,8,5,11,Lynchburg,28,70,8,20,8,14,72,21,27,48,14,17,11,7,13
Women,2017,D3,02/15/2017,7:00 p.m.,Lynchburg,28,70,8,20,8,14,72,21,27,48,14,17,11,7,13,Roanoke,21,58,0,5,7,9,49,10,24,34,7,21,8,5,11
Men,2017,D1,01/11/2017,8 p.m.,Michigan,27,51,7,14,8,10,69,4,13,17,12,8,6,0,15,Illinois,34,53,9,14,8,10,85,8,22,30,21,11,3,1,14
