Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2017,D1,03/10/2017,11:00 a.m.,A&M-Corpus Chris,25,55,7,13,31,39,88,13,34,47,9,20,8,9,21,New Orleans,27,71,3,15,20,24,77,12,20,32,11,13,10,2,28
Women,2017,D1,03/10/2017,11:00 a.m.,New Orleans,27,71,3,15,20,24,77,12,20,32,11,13,10,2,28,A&M-Corpus Chris,25,55,7,13,31,39,88,13,34,47,9,20,8,9,21
Men,2017,D1,03/03/2017,9:00 p.m.,Akron,25,61,8,23,8,12,66,16,24,40,9,13,6,4,19,Kent St.,20,60,3,22,13,20,56,17,23,40,9,10,6,2,18
Men,2017,D1,03/03/2017,9:00 p.m.,Kent St.,20,60,3,22,13,20,56,17,23,40,9,10,6,2,18,Akron,25,61,8,23,8,12,66,16,24,40,9,13,6,4,19
Women,2017,D2,02/18/2017,2:00pm,Saint Martin's,15,52,4,17,7,12,41,12,24,36,4,21,1,4,19,Alas. Fairbanks,16,55,3,15,21,24,56,14,25,39,9,10,11,0,18
Women,2017,D2,02/18/2017,2:00pm,Alas. Fairbanks,16,55,3,15,21,24,56,14,25,39,9,10,11,0,18,Saint Martin's,15,52,4,17,7,12,41,12,24,36,4,21,1,4,19
Men,2016,D3,12/06/2015,3:00 p.m.,North Central (IL),29,62,6,22,2,7,66,14,28,42,18,14,4,2,19,Alma,24,55,7,29,12,17,67,7,23,30,12,6,7,3,15
Men,2016,D3,12/06/2015,3:00 p.m.,Alma,24,55,7,29,12,17,67,7,23,30,12,6,7,3,15,North Central (IL),29,62,6,22,2,7,66,14,28,42,18,14,4,2,19
Women,2016,D3,02/03/2016,6:00 pm,Alma,17,54,5,28,6,8,45,7,27,34,8,22,12,4,16,Hope,23,59,6,15,10,18,62,13,32,45,14,19,14,3,12
Women,2016,D3,02/03/2016,6:00 pm,Hope,23,59,6,15,10,18,62,13,32,45,14,19,14,3,12,Alma,17,54,5,28,6,8,45,7,27,34,8,22,12,4,16
