Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Women,2016,D2,01/26/2016,7 p.m.,Alas. Anchorage,34,82,7,33,7,11,82,22,30,52,17,5,12,5,21,Alas. Fairbanks,23,65,2,10,8,15,56,16,27,43,15,13,0,2,15
Women,2016,D2,01/26/2016,7 p.m.,Alas. Fairbanks,23,65,2,10,8,15,56,16,27,43,15,13,0,2,15,Alas. Anchorage,34,82,7,33,7,11,82,22,30,52,17,5,12,5,21
Men,2017,D3,12/10/2016,2:05 pm,Arcadia,27,54,13,24,9,12,76,7,27,34,18,17,6,3,27,Stevenson,21,48,2,7,20,30,64,5,22,27,9,11,6,2,18
Men,2017,D3,12/10/2016,2:05 pm,Stevenson,21,48,2,7,20,30,64,5,22,27,9,11,6,2,18,Arcadia,27,54,13,24,9,12,76,7,27,34,18,17,6,3,27
Men,2016,D1,11/18/2015,9:08 p.m.,IPFW,24,58,10,30,22,31,80,11,22,33,13,8,3,1,25,Austin Peay,23,47,5,15,26,35,77,7,27,34,7,14,6,4,25
Men,2016,D1,11/18/2015,9:08 p.m.,Austin Peay,23,47,5,15,26,35,77,7,27,34,7,14,6,4,25,IPFW,24,58,10,30,22,31,80,11,22,33,13,8,3,1,25
Women,2016,D3,02/06/2016,8:00 p.m.,Colby-Sawyer,14,52,4,17,8,19,40,11,26,37,6,16,3,6,18,New England Col.,19,62,2,7,11,17,51,18,33,51,13,14,6,1,18
Women,2016,D3,02/06/2016,8:00 p.m.,New England Col.,19,62,2,7,11,17,51,18,33,51,13,14,6,1,18,Colby-Sawyer,14,52,4,17,8,19,40,11,26,37,6,16,3,6,18
Women,2017,D1,01/08/2017,2 p.m.,Drexel,23,53,11,24,6,10,63,7,27,34,13,9,11,1,13,Northeastern,12,56,3,19,6,10,33,19,26,45,8,18,4,2,13
Women,2017,D1,01/08/2017,2 p.m.,Northeastern,12,56,3,19,6,10,33,19,26,45,8,18,4,2,13,Drexel,23,53,11,24,6,10,63,7,27,34,13,9,11,1,13
Men,2017,D2,02/15/2017,7:30 p.m.,Edinboro,30,60,10,21,8,11,78,4,20,24,10,6,9,2,11,Gannon,31,59,6,17,9,11,77,10,29,39,21,13,4,1,11
Men,2017,D2,02/15/2017,7:30 p.m.,Gannon,31,59,6,17,9,11,77,10,29,39,21,13,4,1,11,Edinboro,30,60,10,21,8,11,78,4,20,24,10,6,9,2,11
Men,2017,D2,11/26/2016,4:15,Hillsdale,24,55,7,27,7,10,62,6,20,26,9,14,4,0,11,Ky. Wesleyan,28,54,7,12,13,19,76,11,26,37,15,14,6,2,13
Men,2017,D2,11/26/2016,4:15,Ky. Wesleyan,28,54,7,12,13,19,76,11,26,37,15,14,6,2,13,Hillsdale,24,55,7,27,7,10,62,6,20,26,9,14,4,0,11
Women,2016,D1,11/28/2015,3:00 PM,Ind.-Southeast,20,57,4,18,6,9,50,6,26,32,9,23,3,7,10,IUPUI,39,83,9,23,12,16,99,20,33,53,14,8,13,5,9
Women,2016,D1,11/28/2015,3:00 PM,IUPUI,39,83,9,23,12,16,99,20,33,53,14,8,13,5,9,Ind.-Southeast,20,57,4,18,6,9,50,6,26,32,9,23,3,7,10
Women,2016,D1,01/16/2016,7:00 p.m.,North Dakota St.,18,57,2,10,6,9,44,8,26,34,10,17,8,1,15,IUPUI,26,58,6,12,9,12,67,6,32,38,15,12,9,3,14
Women,2016,D1,01/16/2016,7:00 p.m.,IUPUI,26,58,6,12,9,12,67,6,32,38,15,12,9,3,14,North Dakota St.,18,57,2,10,6,9,44,8,26,34,10,17,8,1,15
Women,2016,D1,01/18/2016,2:00 pm,Iona,21,60,8,23,6,14,56,11,20,31,12,14,8,3,19,Manhattan,23,58,5,15,12,16,63,16,32,48,15,21,6,6,16
Women,2016,D1,01/18/2016,2:00 pm,Manhattan,23,58,5,15,12,16,63,16,32,48,15,21,6,6,16,Iona,21,60,8,23,6,14,56,11,20,31,12,14,8,3,19
Men,2016,D1,12/12/2015,5:00 p.m.,Blue Mountain,12,50,5,22,8,12,37,3,23,26,6,14,3,3,11,Jackson St.,31,71,10,30,3,4,75,17,38,55,17,11,8,2,14
Men,2016,D1,12/12/2015,5:00 p.m.,Jackson St.,31,71,10,30,3,4,75,17,38,55,17,11,8,2,14,Blue Mountain,12,50,5,22,8,12,37,3,23,26,6,14,3,3,11
Men,2016,D1,02/08/2016,7:30 p.m.,Southern U.,26,59,7,18,21,33,80,7,35,42,12,8,4,5,25,Jackson St.,28,73,6,21,19,28,81,19,29,48,11,5,3,4,25
Men,2016,D1,02/08/2016,7:30 p.m.,Jackson St.,28,73,6,21,19,28,81,19,29,48,11,5,3,4,25,Southern U.,26,59,7,18,21,33,80,7,35,42,12,8,4,5,25
Women,2017,D3,02/18/2017,4:00 p.m.,Willamette,21,60,6,21,9,11,57,11,19,30,8,8,3,0,19,Linfield,21,43,4,12,19,25,65,5,29,34,15,11,3,2,19
Women,2017,D3,02/18/2017,4:00 p.m.,Linfield,21,43,4,12,19,25,65,5,29,34,15,11,3,2,19,Willamette,21,60,6,21,9,11,57,11,19,30,8,8,3,0,19
Men,2016,D3,01/23/2016,4:05 pm,Luther,21,52,7,20,10,12,59,6,22,28,12,15,7,5,13,Simpson,26,62,13,33,11,14,76,14,27,41,14,12,8,2,15
Men,2016,D3,01/23/2016,4:05 pm,Simpson,26,62,13,33,11,14,76,14,27,41,14,12,8,2,15,Luther,21,52,7,20,10,12,59,6,22,28,12,15,7,5,13
Women,2017,D2,01/11/2017,6:00 p.m.,Coker,17,51,3,9,5,10,42,11,27,38,9,21,4,0,15,Newberry,27,61,3,7,7,13,64,10,25,35,15,9,13,15,13
Women,2017,D2,01/11/2017,6:00 p.m.,Newberry,27,61,3,7,7,13,64,10,25,35,15,9,13,15,13,Coker,17,51,3,9,5,10,42,11,27,38,9,21,4,0,15
Men,2017,D2,02/04/2017,3:00 p.m.,Okla. Christian,26,55,6,16,17,23,75,11,23,34,10,22,6,4,25,St. Edward's,36,63,11,19,17,21,100,7,24,31,16,13,6,4,22
Men,2017,D2,02/04/2017,3:00 p.m.,St. Edward's,36,63,11,19,17,21,100,7,24,31,16,13,6,4,22,Okla. Christian,26,55,6,16,17,23,75,11,23,34,10,22,6,4,25
Men,2017,D2,02/11/2017,3:00pm,Okla. Christian,25,51,8,19,21,25,79,8,30,38,14,21,4,4,27,Tex. A&M Int'l,24,61,8,22,27,37,83,4,14,18,15,5,13,0,24
Men,2017,D2,02/11/2017,3:00pm,Tex. A&M Int'l,24,61,8,22,27,37,83,4,14,18,15,5,13,0,24,Okla. Christian,25,51,8,19,21,25,79,8,30,38,14,21,4,4,27
Men,2017,D3,11/22/2016,7:00 PM,Penn St.-Berks,23,69,6,23,13,19,65,11,27,38,12,13,4,7,20,Alvernia,37,76,9,22,12,23,95,14,39,53,17,6,10,3,18
Men,2017,D3,11/22/2016,7:00 PM,Alvernia,37,76,9,22,12,23,95,14,39,53,17,6,10,3,18,Penn St.-Berks,23,69,6,23,13,19,65,11,27,38,12,13,4,7,20
Women,2016,D1,01/11/2016,6 p.m.,N.C. Central,15,46,4,8,5,12,39,11,25,36,8,23,2,6,11,Savannah St.,24,63,2,15,7,11,57,17,23,40,15,10,13,7,14
Women,2016,D1,01/11/2016,6 p.m.,Savannah St.,24,63,2,15,7,11,57,17,23,40,15,10,13,7,14,N.C. Central,15,46,4,8,5,12,39,11,25,36,8,23,2,6,11
Women,2016,D1,11/13/2015,6 p.m.,Columbia (SC),12,60,4,22,6,14,34,18,20,38,9,30,6,2,19,Savannah St.,41,71,6,14,13,23,101,16,32,48,26,12,21,6,19
Women,2016,D1,11/13/2015,6 p.m.,Savannah St.,41,71,6,14,13,23,101,16,32,48,26,12,21,6,19,Columbia (SC),12,60,4,22,6,14,34,18,20,38,9,30,6,2,19
Women,2016,D2,11/22/2015,1 p.m.,Lock Haven,17,50,3,11,12,19,49,11,31,42,10,17,4,5,16,Slippery Rock,19,60,7,16,13,15,58,11,24,35,10,9,7,6,18
Women,2016,D2,11/22/2015,1 p.m.,Slippery Rock,19,60,7,16,13,15,58,11,24,35,10,9,7,6,18,Lock Haven,17,50,3,11,12,19,49,11,31,42,10,17,4,5,16
Men,2016,D2,02/24/2016,7:50 PM,Slippery Rock,24,53,4,9,13,16,65,12,19,31,11,15,4,1,16,Pitt.-Johnstown,27,51,12,20,14,19,80,8,20,28,14,10,7,0,14
Men,2016,D2,02/24/2016,7:50 PM,Pitt.-Johnstown,27,51,12,20,14,19,80,8,20,28,14,10,7,0,14,Slippery Rock,24,53,4,9,13,16,65,12,19,31,11,15,4,1,16
Men,2017,D2,01/07/2017,3:15 PM,William Jewell,22,54,6,20,3,8,53,7,21,28,12,19,7,2,16,Bellarmine,35,68,10,28,11,15,91,14,27,41,26,11,6,0,13
Men,2017,D2,01/07/2017,3:15 PM,Bellarmine,35,68,10,28,11,15,91,14,27,41,26,11,6,0,13,William Jewell,22,54,6,20,3,8,53,7,21,28,12,19,7,2,16
