Gender,Year,Divison,Date,Time,Team,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,Fouls,opp_Team,opp_FGM,opp_FGA,opp_3FG,opp_3FGA,opp_FT,opp_FTA,opp_PTS,opp_ORebs,opp_DRebs,opp_Tot Reb,opp_AST,opp_TO,opp_STL,opp_BLK,opp_Fouls
Men,2017,D1,11/26/2016,7:30 p.m.,Akron,20,43,10,20,15,19,65,6,18,24,8,10,1,2,20,Mercer,22,52,7,19,12,18,63,16,20,36,11,11,1,0,16
Men,2017,D1,11/26/2016,7:30 p.m.,Mercer,22,52,7,19,12,18,63,16,20,36,11,11,1,0,16,Akron,20,43,10,20,15,19,65,6,18,24,8,10,1,2,20
Women,2017,D2,12/14/2016,5:00 p.m.,Alas. Anchorage,37,81,11,26,14,19,99,20,22,42,17,9,17,1,21,Chaminade,20,50,7,15,13,16,60,6,22,28,10,27,3,3,19
Women,2017,D2,12/14/2016,5:00 p.m.,Chaminade,20,50,7,15,13,16,60,6,22,28,10,27,3,3,19,Alas. Anchorage,37,81,11,26,14,19,99,20,22,42,17,9,17,1,21
Women,2017,D2,11/25/2016,3pm AKST,Stanislaus St.,27,60,9,20,8,14,71,9,21,30,17,17,14,1,18,Alas. Fairbanks,26,56,6,18,15,17,73,10,26,36,18,23,8,0,17
Women,2017,D2,11/25/2016,3pm AKST,Alas. Fairbanks,26,56,6,18,15,17,73,10,26,36,18,23,8,0,17,Stanislaus St.,27,60,9,20,8,14,71,9,21,30,17,17,14,1,18
Men,2016,D3,01/23/2016,1:00 p.m.,Wittenberg,24,57,9,24,10,13,67,7,26,33,9,8,7,2,14,Allegheny,19,56,8,25,6,10,52,13,27,40,11,15,3,1,14
Men,2016,D3,01/23/2016,1:00 p.m.,Allegheny,19,56,8,25,6,10,52,13,27,40,11,15,3,1,14,Wittenberg,24,57,9,24,10,13,67,7,26,33,9,8,7,2,14
Women,2016,D1,12/21/2015,3:01 pm MT,Florida St.,21,53,7,17,7,13,56,14,16,30,11,16,7,3,22,Arizona St.,24,49,7,15,13,16,68,11,21,32,17,14,8,3,15
Women,2016,D1,12/21/2015,3:01 pm MT,Arizona St.,24,49,7,15,13,16,68,11,21,32,17,14,8,3,15,Florida St.,21,53,7,17,7,13,56,14,16,30,11,16,7,3,22
Men,2016,D3,02/25/2016,8:00pm,Averett,25,72,6,30,10,16,66,21,19,40,10,16,8,3,14,N.C. Wesleyan,32,70,5,14,12,17,81,21,29,50,10,15,9,4,15
Men,2016,D3,02/25/2016,8:00pm,N.C. Wesleyan,32,70,5,14,12,17,81,21,29,50,10,15,9,4,15,Averett,25,72,6,30,10,16,66,21,19,40,10,16,8,3,14
Women,2017,D3,02/10/2017,6:00 pm,Bard,20,53,5,16,1,2,46,9,16,25,5,27,7,1,14,Clarkson,32,70,5,13,7,11,76,23,24,47,22,19,15,0,9
Women,2017,D3,02/10/2017,6:00 pm,Clarkson,32,70,5,13,7,11,76,23,24,47,22,19,15,0,9,Bard,20,53,5,16,1,2,46,9,16,25,5,27,7,1,14
Women,2017,D2,12/10/2016,6:41 p.m.,Union (TN),19,52,3,22,12,16,53,10,26,36,8,18,5,3,19,Christian Bros.,23,57,7,22,10,20,63,11,23,34,16,8,9,2,18
Women,2017,D2,12/10/2016,6:41 p.m.,Christian Bros.,23,57,7,22,10,20,63,11,23,34,16,8,9,2,18,Union (TN),19,52,3,22,12,16,53,10,26,36,8,18,5,3,19
Women,2017,D3,11/27/2016,1 p.m.,DePauw,23,51,6,15,20,25,72,10,35,45,8,18,2,1,21,Illinois Col.,17,56,4,21,17,29,55,9,22,31,6,10,9,4,21
Women,2017,D3,11/27/2016,1 p.m.,Illinois Col.,17,56,4,21,17,29,55,9,22,31,6,10,9,4,21,DePauw,23,51,6,15,20,25,72,10,35,45,8,18,2,1,21
Men,2016,D2,12/12/2015,4 p.m.,Texas Col.,23,64,6,18,14,26,66,20,23,43,7,17,8,2,26,Henderson St.,23,48,4,11,23,31,73,6,29,35,11,17,6,6,23
Men,2016,D2,12/12/2015,4 p.m.,Henderson St.,23,48,4,11,23,31,73,6,29,35,11,17,6,6,23,Texas Col.,23,64,6,18,14,26,66,20,23,43,7,17,8,2,26
Women,2017,D2,12/01/2016,7:15 p.m.,Holy Names,24,71,5,22,3,5,56,15,26,41,12,18,6,3,23,Dominican (CA),21,54,0,6,24,33,66,11,34,45,7,18,6,7,15
Women,2017,D2,12/01/2016,7:15 p.m.,Dominican (CA),21,54,0,6,24,33,66,11,34,45,7,18,6,7,15,Holy Names,24,71,5,22,3,5,56,15,26,41,12,18,6,3,23
Women,2016,D1,12/04/2015,5:00 PM CST,Stephen F. Austin,21,53,5,13,8,15,55,9,23,32,8,28,8,1,27,IUPUI,24,51,3,14,11,24,62,11,28,39,12,27,9,4,22
Women,2016,D1,12/04/2015,5:00 PM CST,IUPUI,24,51,3,14,11,24,62,11,28,39,12,27,9,4,22,Stephen F. Austin,21,53,5,13,8,15,55,9,23,32,8,28,8,1,27
Women,2016,D1,01/01/2016,7:05,IUPUI,24,48,4,11,17,21,69,7,24,31,12,25,10,1,15,IPFW,20,54,3,15,7,11,50,12,20,32,9,27,14,3,19
Women,2016,D1,01/01/2016,7:05,IPFW,20,54,3,15,7,11,50,12,20,32,9,27,14,3,19,IUPUI,24,48,4,11,17,21,69,7,24,31,12,25,10,1,15
Men,2016,D3,02/03/2016,7 p.m.,Millikin,26,51,4,11,5,7,61,5,22,27,8,10,5,1,25,Ill. Wesleyan,18,40,5,13,18,27,59,5,22,27,10,12,2,1,14
Men,2016,D3,02/03/2016,7 p.m.,Ill. Wesleyan,18,40,5,13,18,27,59,5,22,27,10,12,2,1,14,Millikin,26,51,4,11,5,7,61,5,22,27,8,10,5,1,25
Men,2016,D2,12/03/2015,7:30 pm,Paine,27,64,2,18,32,41,88,19,24,43,6,18,5,3,26,Kentucky St.,33,64,5,15,23,34,94,12,21,33,16,16,14,0,30
Men,2016,D2,12/03/2015,7:30 pm,Kentucky St.,33,64,5,15,23,34,94,12,21,33,16,16,14,0,30,Paine,27,64,2,18,32,41,88,19,24,43,6,18,5,3,26
